titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Pantalla iPhone 12 Pro Max a Domicilio,100000,26-07-2023,22:37:04,"Santiago, Región Metropolitana",11
Pantalla iPhone XS Max Instalada a domicilio,58000,26-07-2023,22:30:33,"Santiago, Región Metropolitana",11
Pantalla iPhone 11 a Domicilio,50000,26-07-2023,22:30:08,"Santiago, Región Metropolitana",11
Bateria iPhone X A Domicilio Calidad,29000,26-07-2023,22:29:57,"Santiago, Región Metropolitana",11
Iphone7 256gb,110000,26-07-2023,20:40:31,"Providencia, Región Metropolitana",11
IPhone 7 ,120000,26-07-2023,19:42:34,"La Florida, Región Metropolitana",11
IPhone 11 64 g (uso: 11 meses aprox),315000,26-07-2023,19:00:53,"Providencia, Región Metropolitana",11
IPhone 12 Pro Max ,510000,26-07-2023,18:18:53,"Pudahuel, Región Metropolitana",11
IPhone 12 64gb,380000,26-07-2023,18:14:16,"La Florida, Región Metropolitana",11
Iphone 11 64gb,300000,26-07-2023,17:56:20,"Providencia, Región Metropolitana",11
IPhone X 256 GB color Negro,230000,26-07-2023,16:58:39,Todo Chile,11
IPhone 7,60000,26-07-2023,15:59:11,"La Florida, Región Metropolitana",11
Iphone 14 128gb,750000,26-07-2023,15:11:55,"Peñalolén, Región Metropolitana",11
Iphone 11 negro 64GB,200000,26-07-2023,15:03:45,"Cerrillos, Región Metropolitana",11
Iphone 12 pro max 256 GB,620000,26-07-2023,14:19:39,"San Miguel, Región Metropolitana",11
Iphone 7 Plus,110000,26-07-2023,13:20:48,"Providencia, Región Metropolitana",11
Lamina Mica Glass 9d Full Para iPhone 7 / 8 Se 202,3990,26-07-2023,12:45:50,"Macul, Región Metropolitana",11
IPhone SE 1ª Generación,40000,26-07-2023,12:32:15,"Providencia, Región Metropolitana",11
Usb iphone 1 metro,15000,26-07-2023,11:04:43,"Las Condes, Región Metropolitana",11
Iphone X en excelentes condiciones,210000,26-07-2023,10:56:33,"Colina, Región Metropolitana",11
IPhone 11 ,300000,26-07-2023,10:12:41,"Las Condes, Región Metropolitana",11
"Consolas aiphone gt, gf",400000,25-07-2023,22:39:45,"Providencia, Región Metropolitana",11
Placa portero digital aiphone gf,150000,25-07-2023,22:36:56,"Quilicura, Región Metropolitana",11
Placa portero aiphone vc-om,180000,25-07-2023,22:36:50,"Quilicura, Región Metropolitana",11
Citofonos aiphone vc-k,20000,25-07-2023,21:56:53,"Independencia, Región Metropolitana",11
Cargador para iPhone y otros + batería ,20000,25-07-2023,18:39:59,"La Cisterna, Región Metropolitana",11
IPhone 6s,60000,25-07-2023,17:00:17,"Providencia, Región Metropolitana",11
Iphone SE 64 Gb 2020 2da Generación,250000,25-07-2023,16:58:19,"Maipú, Región Metropolitana",11
Iphone 8 64GB,80000,25-07-2023,16:55:05,"San Miguel, Región Metropolitana",11
Iphone 13,800000,25-07-2023,14:52:15,"Santiago, Región Metropolitana",11
Camara frontal y flex de proximidad de iphone XS,34900,25-07-2023,11:46:09,"Macul, Región Metropolitana",11
Pantalla iPhone 7 A domicilio Instalada,29000,25-07-2023,09:38:57,"Santiago, Región Metropolitana",11
Bateria iPhone X XR XS XS MAX A Domicilio,29000,25-07-2023,09:38:07,"Santiago, Región Metropolitana",11
Pantalla iPhone XR A Domicilio,48000,25-07-2023,09:37:21,"Santiago, Región Metropolitana",11
Bateria iPhone XS Max a Domicilio,30000,25-07-2023,09:35:37,"Santiago, Región Metropolitana",11
IPhone 12 Pro 256 gb,400000,25-07-2023,09:35:21,"La Florida, Región Metropolitana",11
Pantalla IPhone 6 PLUS a Domicilio,28000,25-07-2023,09:35:06,"Santiago, Región Metropolitana",11
2 iphone originales impecables liberados ,400000,24-07-2023,23:58:43,"Puente Alto, Región Metropolitana",11
IPhone 11 64 gb nuevo,90000,24-07-2023,20:32:04,"Peñalolén, Región Metropolitana",11
Iphone 12,130000,24-07-2023,15:56:44,"Las Condes, Región Metropolitana",11
"Iphone SE 2020 (detalles), o se permuta",37900,24-07-2023,15:32:41,"Recoleta, Región Metropolitana",11
IPhone 7 Plus,7900,24-07-2023,12:56:11,"La Florida, Región Metropolitana",11
Flex de carga iphone 12 pro max,280000,24-07-2023,11:50:21,"Macul, Región Metropolitana",11
Auricular Parlante Iphone 8G,12900,24-07-2023,11:39:16,"Macul, Región Metropolitana",11
IPhone SE (2022) 3ra generación,150000,24-07-2023,11:38:42,"Santiago, Región Metropolitana",11
Cristal Glass Iphone 7G,0,24-07-2023,11:38:41,"Macul, Región Metropolitana",11
IPhone SE 2020,0,24-07-2023,11:05:29,"Ñuñoa, Región Metropolitana",11
0,0,0,,0,11
0,0,0,,0,11
0,0,0,,0,11
