titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
IPhone 7. 32GB. Usado,100000,13-10-2022,00:31:02,"Ñuñoa, Región Metropolitana",86
Iphone SE 2020,150000,13-10-2022,00:19:13,"Providencia, Región Metropolitana",86
IPhone SE 2021,120000,12-10-2022,23:42:37,"La Cisterna, Región Metropolitana",86
Protector de Pantalla para IPhone Certificado,3000,12-10-2022,22:31:32,"Santiago, Región Metropolitana",86
IPhone 7 usado,90000,12-10-2022,21:40:17,"La Reina, Región Metropolitana",86
Pantalla iPhone 7,24900,12-10-2022,21:14:52,"Providencia, Región Metropolitana",86
Iphone 11 usado,300000,12-10-2022,20:56:00,"El Bosque, Región Metropolitana",86
IPhone XR 64 GB ,250000,12-10-2022,20:49:37,"La Florida, Región Metropolitana",86
IPhone 12 mini NUEVO,380000,12-10-2022,16:04:17,"Lampa, Región Metropolitana",86
Pantalla Iphone 6s Plus,24990,12-10-2022,15:39:40,"Providencia, Región Metropolitana",86
Iphone 8,150000,12-10-2022,14:05:44,"Colina, Región Metropolitana",86
Iphone 13 pro 128,800000,12-10-2022,13:36:40,"San Bernardo, Región Metropolitana",86
IPhone 11 lila 64 gb 100%,300000,12-10-2022,12:05:29,"Puente Alto, Región Metropolitana",86
Iphone 14 - 128 GB Blue,890000,12-10-2022,11:26:52,"Las Condes, Región Metropolitana",86
 Iphone 11 128 GB,350000,12-10-2022,09:59:51,"Providencia, Región Metropolitana",86
Pantalla iphone 6,19900,12-10-2022,04:05:44,"Providencia, Región Metropolitana",86
"IPhone XS 64 GB Única Dueña , Excelente Estado",180000,11-10-2022,22:53:37,"Ñuñoa, Región Metropolitana",86
Iphone 13 pro max 1 tera,1200000,11-10-2022,22:10:16,"Renca, Región Metropolitana",86
Iphone 6s usado,20000,11-10-2022,20:49:14,"Macul, Región Metropolitana",86
Iphone X Con cargador,250000,11-10-2022,20:43:00,"La Florida, Región Metropolitana",86
IPhone 7 32 gb,70000,11-10-2022,20:34:08,"Peñalolén, Región Metropolitana",86
IPhone 12 mini 64 gb ,460000,11-10-2022,19:47:43,"Macul, Región Metropolitana",86
IPhone X blanco,150000,11-10-2022,17:41:10,"Las Condes, Región Metropolitana",86
Iphone XS Max 64 gb ,320000,11-10-2022,17:31:31,"Quinta Normal, Región Metropolitana",86
" cajas originales de IPHONE, AIRSPOD PRO, ETC",23900,11-10-2022,16:19:07,"Quinta Normal, Región Metropolitana",86
IPhone 6s plus,25000,11-10-2022,15:11:20,"Renca, Región Metropolitana",86
Pantalla iphone 5c,320000,11-10-2022,14:43:14,"Providencia, Región Metropolitana",86
IPhone 6 32GB,770000,11-10-2022,14:28:49,"Santiago, Región Metropolitana",86
Iphone 11,5000,11-10-2022,13:38:43,"Huechuraba, Región Metropolitana",86
Apple iPhone 13 (128 Gb) - Azul Medianoche,4990,11-10-2022,13:19:02,"Providencia, Región Metropolitana",86
Carcasa de iPhone 13,640000,11-10-2022,12:01:38,"La Cisterna, Región Metropolitana",86
Cable USB - Iphone,100000,11-10-2022,10:50:44,"La Florida, Región Metropolitana",86
IPhone 12 64 Gb,740000,11-10-2022,05:21:23,"Puente Alto, Región Metropolitana",86
IPhone 7 32GB Batería ,140000,11-10-2022,05:20:41,"Pedro Aguirre Cerda, Región Metropolitana",86
IPhone 13 128 Gb Nuevo / sellado y con boleta,60000,11-10-2022,05:16:51,"Puente Alto, Región Metropolitana",86
Iphone 8 conversable,10000,10-10-2022,22:44:12,"Pudahuel, Región Metropolitana",86
Iphone 6S 128gb / Liberado,250000,10-10-2022,20:13:58,"San Miguel, Región Metropolitana",86
Carcasa iphone 12 mini,130000,10-10-2022,19:58:17,"Peñalolén, Región Metropolitana",86
IPhone XR 256gb usado,550000,10-10-2022,19:19:54,"Colina, Región Metropolitana",86
IPhone 8 64 GB,40000,10-10-2022,17:51:31,"Las Condes, Región Metropolitana",86
IPhone 11 Pro 256 GB,330000,10-10-2022,16:07:41,"Las Condes, Región Metropolitana",86
"IPhone 6, 32 GB",50000,10-10-2022,15:50:16,"Vitacura, Región Metropolitana",86
IPhone 11,5000,10-10-2022,15:28:21,"Padre Hurtado, Región Metropolitana",86
IPhone 6s 32gb,650000,10-10-2022,15:28:18,"Cerrillos, Región Metropolitana",86
Funda iPhone XR,250000,10-10-2022,14:38:50,"Las Condes, Región Metropolitana",86
IPhone 13 Rosado,0,10-10-2022,14:22:46,"Ñuñoa, Región Metropolitana",86
IPHONE XS 512Gb DORADO,0,10-10-2022,13:07:11,"Estación Central, Región Metropolitana",86
0,0,0,,0,86
0,0,0,,0,86
0,0,0,,0,86
