titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Iphone 7s usado,100000,04-11-2022,11:35:59,"Santiago, Región Metropolitana",79
Iphone 11 Rojo,330000,04-11-2022,10:18:22,"Vitacura, Región Metropolitana",79
IPhone XS IMPECABLE NEGRO,180000,04-11-2022,10:14:59,"Ñuñoa, Región Metropolitana",79
Iphone SE 64g NUEVO,200000,03-11-2022,21:10:14,"Las Condes, Región Metropolitana",79
Iphone 11 Pro Max 64g,470000,03-11-2022,19:45:51,"Las Condes, Región Metropolitana",79
IPhone 11 Pro Max,420000,03-11-2022,18:16:01,"Las Condes, Región Metropolitana",79
Iphone 7,80000,03-11-2022,18:06:09,"Ñuñoa, Región Metropolitana",79
Cable para iphone,250,03-11-2022,17:02:34,"Santiago, Región Metropolitana",79
Botón Home Iphone 5s,7800,03-11-2022,14:37:26,"Providencia, Región Metropolitana",79
Pantalla de IPhone,150000,03-11-2022,14:13:04,"Santiago, Región Metropolitana",79
IPhone se 2020 64 GB,300000,03-11-2022,14:05:35,"Cerrillos, Región Metropolitana",79
IPhone 11 64GB gris,5000,03-11-2022,13:56:20,"Ñuñoa, Región Metropolitana",79
Cable iphone tipo c a iphone,350000,03-11-2022,13:38:35,"Peñalolén, Región Metropolitana",79
IPhone 11 128,450000,03-11-2022,12:57:45,"Lo Espejo, Región Metropolitana",79
IPhone 11 pro max,45000,03-11-2022,12:11:09,"San Miguel, Región Metropolitana",79
Control Razer Kishi (iphone),100000,03-11-2022,11:56:40,"Pudahuel, Región Metropolitana",79
IPhone 12 Pro 128gb,460000,03-11-2022,11:47:55,"Peñalolén, Región Metropolitana",79
IPhone 7 Plus 254 gb edición limitada,900000,03-11-2022,11:37:18,"Recoleta, Región Metropolitana",79
IPhone 12 128Gb como nuevo,750000,03-11-2022,11:33:22,"Santiago, Región Metropolitana",79
Iphone 12 Pro máx,130000,03-11-2022,10:50:03,"Santiago, Región Metropolitana",79
IPhone 12 Pro Max,200000,02-11-2022,23:02:34,"Quinta Normal, Región Metropolitana",79
Iphone 7 128 gb,590000,02-11-2022,21:51:08,"Lo Barnechea, Región Metropolitana",79
Iphone 7 - Negro mate,80000,02-11-2022,18:31:36,"Puente Alto, Región Metropolitana",79
Iphone 11 pro max 256gb,305000,02-11-2022,18:22:46,"Providencia, Región Metropolitana",79
IPhone 8 pantalla quebrada,280000,02-11-2022,18:01:43,"La Reina, Región Metropolitana",79
Iphone XR 64 GB,200000,02-11-2022,17:30:58,"Las Condes, Región Metropolitana",79
IPhone XR,400000,02-11-2022,17:18:27,"Cerro Navia, Región Metropolitana",79
IPhone XR 64gb,120000,02-11-2022,16:17:07,"Santiago, Región Metropolitana",79
IPhone 12 mini 128 gb,350000,02-11-2022,09:58:22,"La Reina, Región Metropolitana",79
IPhone 7 Silver 32GB,150000,02-11-2022,01:51:16,"La Florida, Región Metropolitana",79
IPhone 11 red,80990,02-11-2022,00:15:41,"Maipú, Región Metropolitana",79
IPhone 7 silver 32gb,650000,01-11-2022,23:03:20,"La Florida, Región Metropolitana",79
Celular iPhone 6S en caja,300000,01-11-2022,22:49:45,"Santiago, Región Metropolitana",79
IPhone 12 Pro con caja,4500,01-11-2022,22:17:49,"Independencia, Región Metropolitana",79
IPhone 12 mini,700000,01-11-2022,21:32:01,"Independencia, Región Metropolitana",79
CARCASAS PARA IPHONE (nuevas),400000,01-11-2022,20:31:07,"Las Condes, Región Metropolitana",79
IPhone 12 Pro Max 128 GB (Azul Pacifico),300000,01-11-2022,20:24:01,"Providencia, Región Metropolitana",79
Permuto iPhone,300000,01-11-2022,20:06:44,"San Bernardo, Región Metropolitana",79
IPhone 11 - 64gb,80000,01-11-2022,18:47:35,"Cerrillos, Región Metropolitana",79
IPhone 11,490000,01-11-2022,16:49:50,"Colina, Región Metropolitana",79
IPhone 7 32GB,80000,01-11-2022,16:49:31,"Ñuñoa, Región Metropolitana",79
IPhone 12,60000,01-11-2022,15:29:56,"Quinta Normal, Región Metropolitana",79
IPhone 7 32GB,480000,01-11-2022,14:39:38,"Las Condes, Región Metropolitana",79
IPhone 6S 16GB Plateado,200000,01-11-2022,13:53:37,"Las Condes, Región Metropolitana",79
Iphone 12,0,01-11-2022,11:25:14,"Lo Prado, Región Metropolitana",79
IPhone 13 pro 128 gb gráfito,0,01-11-2022,11:01:24,"Maipú, Región Metropolitana",79
IPhone XS 2da generación 64 GB,0,01-11-2022,08:57:17,"Providencia, Región Metropolitana",79
0,0,0,,0,79
0,0,0,,0,79
0,0,0,,0,79
