titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
IPhone 11 Pro Max 256GB usado,550000,11-07-2023,16:45:07,"Las Condes, Región Metropolitana",15
IPhone 12 Pro gold 128 GB,515000,11-07-2023,15:24:19,"Las Condes, Región Metropolitana",15
Iphone 7 128gb,140000,11-07-2023,15:02:17,"La Reina, Región Metropolitana",15
Iphone 13 pro max,760000,11-07-2023,15:00:35,"Lo Barnechea, Región Metropolitana",15
Iphone 12 pro excelente estado,450000,11-07-2023,12:46:39,"Las Condes, Región Metropolitana",15
IPhone 11 rojo - 128GB usado,320000,11-07-2023,12:45:36,"Ñuñoa, Región Metropolitana",15
Iphone 13 pro max 1tb,1150000,11-07-2023,12:15:04,"Pudahuel, Región Metropolitana",15
IPhone ,90000,11-07-2023,11:58:16,"Ñuñoa, Región Metropolitana",15
IPhone 5S ,3000,11-07-2023,07:48:52,"Ñuñoa, Región Metropolitana",15
Cajas de iphone varios modelos,310000,11-07-2023,03:12:14,"Santiago, Región Metropolitana",15
Iphone 11 PRO,20000,11-07-2023,01:06:30,"Ñuñoa, Región Metropolitana",15
Cajas de iphone 12pro. 13pro y ipad,750000,10-07-2023,22:12:14,"Puente Alto, Región Metropolitana",15
IPhone 12 Pro Max Gold 128 gb,620000,10-07-2023,20:29:03,"Recoleta, Región Metropolitana",15
IPhone 13 PRO 128GB,60000,10-07-2023,15:41:35,"San Miguel, Región Metropolitana",15
Iphone 6 usado,400000,10-07-2023,14:02:22,"Peñalolén, Región Metropolitana",15
IPhone 11 Pro Max 64 Gb Verde Medianoche,500000,10-07-2023,13:31:19,"Providencia, Región Metropolitana",15
IPhone 12 blanco,600000,10-07-2023,13:27:40,"Pirque, Región Metropolitana",15
Iphone 13 128 GB,180000,10-07-2023,13:25:19,"Las Condes, Región Metropolitana",15
IPhone SE semi nuevo,140000,10-07-2023,12:47:47,"La Reina, Región Metropolitana",15
Iphone SE 2da Generación,550000,10-07-2023,12:09:08,"Pudahuel, Región Metropolitana",15
IPhone 12 Pro 256gb,799990,10-07-2023,10:36:10,"San Miguel, Región Metropolitana",15
"IPhone 14 Pro 128 GB Black Space, Silver y Gold",140000,10-07-2023,08:50:35,"Melipilla, Región Metropolitana",15
IPhone XR,65000,10-07-2023,08:47:00,"Las Condes, Región Metropolitana",15
Celular iPhone 6 plus 16gb,780000,09-07-2023,20:39:52,"Independencia, Región Metropolitana",15
IPhone 14 128gb,180000,09-07-2023,19:28:20,"Puente Alto, Región Metropolitana",15
IPhone SE 2020,6500,09-07-2023,18:32:39,"La Florida, Región Metropolitana",15
Carcasas iphone 11,120000,09-07-2023,18:16:57,"Providencia, Región Metropolitana",15
IPhone SE 2020,179990,09-07-2023,16:16:01,"Maipú, Región Metropolitana",15
IPhone SE 64 GB color Negro batería 96%,479990,09-07-2023,15:12:13,"Santiago, Región Metropolitana",15
IPhone 12 de 64 GB color Negro Batería 91%,200000,09-07-2023,15:11:00,"Santiago, Región Metropolitana",15
Phone X precio negociable,500000,09-07-2023,14:08:05,"Santiago, Región Metropolitana",15
IPhone 12 ProMax,4000,09-07-2023,13:51:01,"San Miguel, Región Metropolitana",15
100 tornillos de iPhone 11 y 12,100000,09-07-2023,13:50:38,"Melipilla, Región Metropolitana",15
Celular IPhone S,249000,09-07-2023,12:50:52,"Maipú, Región Metropolitana",15
IPhone 11 Negro 256 GB ,300000,09-07-2023,04:03:08,"Ñuñoa, Región Metropolitana",15
IPhone 12 mini 256 GB,340000,08-07-2023,20:55:59,"Providencia, Región Metropolitana",15
Iphone 12 64gb,120000,08-07-2023,20:24:09,"Ñuñoa, Región Metropolitana",15
Iphone se 2022 64gb con detalle,190000,08-07-2023,16:45:40,"San Miguel, Región Metropolitana",15
IPhone X 256 gb,250000,07-07-2023,23:52:45,"Independencia, Región Metropolitana",15
IPhone 11 64gb,190000,07-07-2023,22:23:20,"Cerro Navia, Región Metropolitana",15
Iphone xs 64gb,200000,07-07-2023,21:26:21,"La Florida, Región Metropolitana",15
IPhone XR en excelente estado,5000,07-07-2023,19:48:02,"Estación Central, Región Metropolitana",15
Cable USB-A a Lightning (Iphone),360000,07-07-2023,18:11:01,"Pedro Aguirre Cerda, Región Metropolitana",15
IPhone 12 mini 64 GB,110000,07-07-2023,18:08:16,"Providencia, Región Metropolitana",15
Iphone SE 2020 (64 GB),165000,07-07-2023,15:09:55,"Estación Central, Región Metropolitana",15
Iphone 11 (128 GB),270000,07-07-2023,15:08:52,"Estación Central, Región Metropolitana",15
IPhone XR 64 GB,0,07-07-2023,14:24:46,"Lo Barnechea, Región Metropolitana",15
0,0,0,,0,15
0,0,0,,0,15
0,0,0,,0,15
