titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
 iphone 6,60000,13-08-2022,10:34:18,"La Pintana, Región Metropolitana",103
IPhone 12 de 64 GB - Negro,630000,12-08-2022,23:05:13,"Las Condes, Región Metropolitana",103
IPhone 11 Pro Max 256 gb,470000,12-08-2022,22:22:50,"San Miguel, Región Metropolitana",103
Iphone 11.,400000,12-08-2022,22:14:14,"La Florida, Región Metropolitana",103
Iphone 11,500000,12-08-2022,22:13:45,"La Florida, Región Metropolitana",103
Apple iPhone 12 Pro 128 GB Color Graphite,750000,12-08-2022,20:59:51,"Macul, Región Metropolitana",103
IPhone 7 32gb Perfecto estado funcional 100%,180000,12-08-2022,20:56:54,"Estación Central, Región Metropolitana",103
IPhone SE casi sin uso,650000,12-08-2022,19:48:00,"La Reina, Región Metropolitana",103
IPhone se 2020 segunda generación.,550000,12-08-2022,19:02:17,"Renca, Región Metropolitana",103
Iphone 13 128 g rosado,170000,12-08-2022,18:46:13,"Pudahuel, Región Metropolitana",103
Iphone 12 azul 128gb,850000,12-08-2022,18:24:00,"Providencia, Región Metropolitana",103
Reloj iphone ,240000,12-08-2022,17:02:16,"Peñalolén, Región Metropolitana",103
"IPhone 12 Pro Max, color Blue, 128gb",288298,12-08-2022,17:00:03,"Providencia, Región Metropolitana",103
IPhone xs 256gb,150000,12-08-2022,15:10:09,"Cerro Navia, Región Metropolitana",103
IPhone 12 Pro 128GB,95000,12-08-2022,14:38:20,"Maipú, Región Metropolitana",103
IPhone 7 plus,192198,12-08-2022,14:30:39,"Macul, Región Metropolitana",103
IPhone 7 plus,370000,12-08-2022,13:37:28,"Las Condes, Región Metropolitana",103
IPhone XR 64GB,450000,12-08-2022,12:31:43,"Santiago, Región Metropolitana",103
Iphone 11 64gb,250000,12-08-2022,11:44:16,"Ñuñoa, Región Metropolitana",103
Iphone 12,220000,12-08-2022,11:35:25,"Ñuñoa, Región Metropolitana",103
IPhone 12 blanco,120000,12-08-2022,11:25:52,"San Bernardo, Región Metropolitana",103
IPhone XS 64GB Grafito,320000,12-08-2022,11:21:24,"Las Condes, Región Metropolitana",103
Iphone X 256gb,9000,12-08-2022,11:18:37,"Peñalolén, Región Metropolitana",103
Iphone 8 64GB,4000,12-08-2022,11:18:13,"Macul, Región Metropolitana",103
 iPhone 11,60000,12-08-2022,06:33:32,"La Reina, Región Metropolitana",103
"Cargador inalámbrico, iPhone, Apple Watch, AirPod",40000,12-08-2022,04:38:20,"Huechuraba, Región Metropolitana",103
Carcaza iPhone 11 Pro,60000,12-08-2022,00:18:26,"Las Condes, Región Metropolitana",103
 iPhone 6,850000,11-08-2022,21:07:41,"Peñalolén, Región Metropolitana",103
iPhone 5,40000,11-08-2022,21:04:51,"Peñalolén, Región Metropolitana",103
Iphone 6s,550000,11-08-2022,20:33:29,"Lo Prado, Región Metropolitana",103
IPhone 13 Pro - 128Gb - Sellado. En garantia,560000,11-08-2022,20:14:44,"Las Condes, Región Metropolitana",103
Iphone 6 Plus 100% Batería No Touch ID/ Pantalla r,350000,11-08-2022,20:02:25,"Vitacura, Región Metropolitana",103
Iphone 12 Nuevo y sellado 64gb NEGRO,200000,11-08-2022,19:19:19,"Maipú, Región Metropolitana",103
IPhone 8 usado como nuevo,610000,11-08-2022,18:16:00,"Providencia, Región Metropolitana",103
IPhone 12 nuevo ,150000,11-08-2022,17:28:52,"Las Condes, Región Metropolitana",103
Iphone.11. 128G poco uso TODO LEGAL incluida bolet,280000,11-08-2022,16:33:49,"Macul, Región Metropolitana",103
Iphone XR 64g,310000,11-08-2022,15:38:00,"La Cisterna, Región Metropolitana",103
IPhone 13 256gb Como Nuevo,40000,11-08-2022,15:30:18,"Providencia, Región Metropolitana",103
Iphone SE (Segunda generación),15900,11-08-2022,15:16:48,"Peñalolén, Región Metropolitana",103
Cajas de iPhone 12 y 12promax,22000,11-08-2022,14:52:05,"Santiago, Región Metropolitana",103
IPhone SE 2020 256GB usado como nuevo,22000,11-08-2022,14:41:36,"Las Condes, Región Metropolitana",103
IPhone 11,0,11-08-2022,14:24:03,"La Cisterna, Región Metropolitana",103
IPhone 11 64 GB perfecto estado,0,11-08-2022,14:20:16,"La Reina, Región Metropolitana",103
Cambio de cristal glass iphone 8 plus,0,11-08-2022,13:48:46,"Providencia, Región Metropolitana",103
Cámara frontal iphone 8 plus,0,11-08-2022,13:27:14,"Providencia, Región Metropolitana",103
Carcasa iPhone 12 mini,0,11-08-2022,12:36:54,"Santiago, Región Metropolitana",103
Carcasa iPhone 12 mini,0,11-08-2022,12:35:02,"Vitacura, Región Metropolitana",103
0,0,0,,0,103
0,0,0,,0,103
0,0,0,,0,103
