titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Audífonos iPhone original lightning,20000,30-09-2022,01:31:46,"Padre Hurtado, Región Metropolitana",90
Asus Rog phone 5,400000,30-09-2022,01:31:26,"Padre Hurtado, Región Metropolitana",90
Apple Watch s6 40 m.m iPhone 11 Pro 64 Gb,650000,30-09-2022,01:28:30,"Padre Hurtado, Región Metropolitana",90
Carcasas Iphone,3500,30-09-2022,01:16:34,"Santiago, Región Metropolitana",90
IPhone X 256 GB,220000,30-09-2022,01:16:28,"Renca, Región Metropolitana",90
"IPhone 11, 64 GB",400000,30-09-2022,01:13:52,"Las Condes, Región Metropolitana",90
Cables iPhone al por Mayor,65000,30-09-2022,01:09:36,"Puente Alto, Región Metropolitana",90
IPhone 6 32 Gb,450000,30-09-2022,01:00:39,"Las Condes, Región Metropolitana",90
IPhone 12 mini,400000,30-09-2022,00:50:47,"Providencia, Región Metropolitana",90
IPhone SE 128gb,20000,30-09-2022,00:45:54,"La Florida, Región Metropolitana",90
"Cable cargador iPhone, lightning to USB cable 2M",760000,30-09-2022,00:42:08,"El Bosque, Región Metropolitana",90
Celular iPhone 13 Pro 128Gb,400000,29-09-2022,23:48:04,"Santiago, Región Metropolitana",90
IPhone SE 128gb segunda generación,7000,29-09-2022,20:19:17,"La Florida, Región Metropolitana",90
Carcasas con correa para iPhone,10000,29-09-2022,16:18:02,"Las Condes, Región Metropolitana",90
Cargador Iphone,180000,29-09-2022,16:12:15,"San Miguel, Región Metropolitana",90
Iphone se 2020 64gb,130000,29-09-2022,12:47:14,"Santiago, Región Metropolitana",90
Iphone 7,50000,29-09-2022,06:43:51,"Las Condes, Región Metropolitana",90
IPhone 7 128GB,80000,29-09-2022,03:00:48,"Vitacura, Región Metropolitana",90
IPhone 7 128GB,190000,29-09-2022,02:55:23,"Vitacura, Región Metropolitana",90
Iphone 7,3900,29-09-2022,02:11:15,"Las Condes, Región Metropolitana",90
Lente cámara trasera iphone 11,500000,28-09-2022,23:37:57,"Providencia, Región Metropolitana",90
 iPhone 12 ,6400,28-09-2022,22:43:05,"Santiago, Región Metropolitana",90
Flex de carga iphone 4s,220000,28-09-2022,22:35:13,"Providencia, Región Metropolitana",90
Iphone xr 64 gb,900000,28-09-2022,19:24:00,"Las Condes, Región Metropolitana",90
Iphone 13pro max,390000,28-09-2022,19:09:27,"Santiago, Región Metropolitana",90
I phone 11 casi nuevo ,100000,28-09-2022,17:42:26,"Vitacura, Región Metropolitana",90
IPhone 7,450000,28-09-2022,14:08:00,"Quilicura, Región Metropolitana",90
Iphone 12 impecable 64 GB,730000,28-09-2022,09:54:02,"Colina, Región Metropolitana",90
IPhone 12 Pro Max,50000,28-09-2022,09:13:32,"Estación Central, Región Metropolitana",90
 Carcazas IPhone 13,700000,28-09-2022,08:45:47,"Santiago, Región Metropolitana",90
Iphone 6 Silver reacondiciionado,140000,28-09-2022,01:45:32,"Pudahuel, Región Metropolitana",90
Iphone 13 sellado,100000,27-09-2022,18:55:44,"El Bosque, Región Metropolitana",90
Carcasas de IPhone por Mayor &lt;3,330000,27-09-2022,18:07:57,"El Bosque, Región Metropolitana",90
IPhone 7 Plus Silver,320000,27-09-2022,18:06:21,"Maipú, Región Metropolitana",90
Iphone 7 32gb,250000,27-09-2022,18:05:22,"Las Condes, Región Metropolitana",90
Apple iPhone 11 64GB,70000,27-09-2022,15:40:29,"La Florida, Región Metropolitana",90
Telefono celular iphone 11,5990,27-09-2022,15:09:01,"La Florida, Región Metropolitana",90
IPhone XR 64 GB,5990,27-09-2022,14:30:59,"Maipú, Región Metropolitana",90
IPhone 6s,8000,27-09-2022,14:16:00,"Independencia, Región Metropolitana",90
Iphone 6s,350000,27-09-2022,12:56:21,"Maipú, Región Metropolitana",90
Adaptador para Iphone Lightning OTG de 8 pines Hem,350000,27-09-2022,11:43:12,"Maipú, Región Metropolitana",90
Adaptador para Iphone Lightning A USB 3.0 OTG de 8,400,27-09-2022,11:43:06,"Maipú, Región Metropolitana",90
Carcasa Iphone Magsafe + Lamina Protectora,400,27-09-2022,09:45:13,"Estación Central, Región Metropolitana",90
IPhone XR 128,0,27-09-2022,09:32:58,"Renca, Región Metropolitana",90
IPhone XR 128,0,27-09-2022,09:31:58,"Renca, Región Metropolitana",90
IPhone 12 64gb,0,27-09-2022,09:06:14,"Conchalí, Región Metropolitana",90
IPhone 12 64gb,0,27-09-2022,09:06:11,"Conchalí, Región Metropolitana",90
0,0,0,,0,90
0,0,0,,0,90
0,0,0,,0,90
