titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
IPhone 11,250000,24-07-2023,10:44:54,"Conchalí, Región Metropolitana",12
Bateria iPhone 11 Pro Max a Domicilio,29000,24-07-2023,10:03:44,"Santiago, Región Metropolitana",12
Bateria iPhone XR Calidad Original,18000,24-07-2023,09:33:42,"Santiago, Región Metropolitana",12
Bateria iPhone 8 Calidad Original,150000,24-07-2023,09:33:39,"Santiago, Región Metropolitana",12
Iphone,740000,24-07-2023,09:25:00,"Santiago, Región Metropolitana",12
Permuto iPhone 13,130000,24-07-2023,08:47:12,"Paine, Región Metropolitana",12
Iphone 13 pro 128 gb,280000,24-07-2023,08:19:38,"San Miguel, Región Metropolitana",12
IPhone 8 64gb,150000,23-07-2023,21:52:03,"Santiago, Región Metropolitana",12
IPhone 12,260000,23-07-2023,21:04:33,"Quilicura, Región Metropolitana",12
IPhone 8 64 GB,300000,23-07-2023,20:56:50,"Maipú, Región Metropolitana",12
IPhone 11 64gb,10000,23-07-2023,19:04:59,"San Bernardo, Región Metropolitana",12
Iphone 8 Plus 256GB,10000,23-07-2023,18:04:36,"Las Condes, Región Metropolitana",12
IPhone 3,200000,23-07-2023,15:22:25,"Quilicura, Región Metropolitana",12
"Carcaza IPhone 11 pro max, nueva",150000,23-07-2023,14:28:37,"Pudahuel, Región Metropolitana",12
Phone X 256 Gb,330000,23-07-2023,14:27:18,"Santiago, Región Metropolitana",12
Iphone SE de 64 GB,5000,23-07-2023,14:25:53,"Ñuñoa, Región Metropolitana",12
IPhone 11,180000,23-07-2023,14:14:24,"La Reina, Región Metropolitana",12
Carcasas para iPhone ,550000,23-07-2023,13:54:21,"Conchalí, Región Metropolitana",12
IPhone 8,630000,23-07-2023,10:34:24,"Las Condes, Región Metropolitana",12
Apple Iphone 13 128 GB - Azul Media Noche,750000,23-07-2023,08:15:31,"Quinta Normal, Región Metropolitana",12
IPhone 14 nuevo,170000,22-07-2023,21:39:48,"Macul, Región Metropolitana",12
IPHONE 13 PRO MAX 128 gb,5000,22-07-2023,19:56:22,"La Florida, Región Metropolitana",12
IPhone X,500000,22-07-2023,19:16:00,"Ñuñoa, Región Metropolitana",12
Cajas iPhone,75000,22-07-2023,18:42:43,"Providencia, Región Metropolitana",12
IPhone 12 Pro 256 gb y 100% batería,300000,22-07-2023,17:40:27,"Las Condes, Región Metropolitana",12
IPhone 7,200000,22-07-2023,15:43:24,"Providencia, Región Metropolitana",12
IPhone 11 en venta,3900,21-07-2023,22:51:11,"Santiago, Región Metropolitana",12
Iphone SE 2020,4900,21-07-2023,20:11:54,"Providencia, Región Metropolitana",12
Carcasas para Iphone 11 NUEVAS,45000,21-07-2023,19:37:15,"Santiago, Región Metropolitana",12
Carcasas Iphone 11 SELLADAS,220000,21-07-2023,19:25:27,"Santiago, Región Metropolitana",12
IPhone 6S impecable,330000,21-07-2023,14:50:11,"Peñalolén, Región Metropolitana",12
Celular Iphone xr,300000,21-07-2023,13:25:08,"Las Condes, Región Metropolitana",12
"IPhone XR Rojo (Red Edition), 128 GB, Impecable",400000,21-07-2023,10:38:05,"Maipú, Región Metropolitana",12
IPhone 11 de 64 gb ,900000,21-07-2023,09:16:16,"La Pintana, Región Metropolitana",12
IPhone 12 mini,160000,21-07-2023,08:42:02,"Santiago, Región Metropolitana",12
IPhone 14 pro Max nuevo sellado,250000,21-07-2023,08:09:50,"Colina, Región Metropolitana",12
Iphone 8 plus,320000,21-07-2023,00:41:28,"Colina, Región Metropolitana",12
IPhone 11 64GB,170000,20-07-2023,22:18:42,"Conchalí, Región Metropolitana",12
IPhone 12,300000,20-07-2023,19:37:16,"Santiago, Región Metropolitana",12
IPhone XR con enchufe de carga original,110000,20-07-2023,17:14:13,"Santiago, Región Metropolitana",12
IPhone 11 64GB Verde,150000,20-07-2023,16:22:09,"Maipú, Región Metropolitana",12
IPhone SE2020,500000,20-07-2023,15:01:47,"San Bernardo, Región Metropolitana",12
Iphone XR,185000,20-07-2023,10:48:45,"Providencia, Región Metropolitana",12
Teléfono Rog phone 5 ,100000,20-07-2023,08:51:06,"Santiago, Región Metropolitana",12
IPhone XR 64 GB,65000,19-07-2023,22:20:25,"Las Condes, Región Metropolitana",12
Iphone XR Usado,0,19-07-2023,22:16:41,"La Florida, Región Metropolitana",12
Iphone 7 usado,0,19-07-2023,22:12:29,"Las Condes, Región Metropolitana",12
0,0,0,,0,12
0,0,0,,0,12
0,0,0,,0,12
