titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Iphone 7 32gb,100000,10-10-2022,11:16:55,"Puente Alto, Región Metropolitana",87
Iphone X 256 GB Space Gray REACONDICIONADO y Sella,250000,10-10-2022,06:09:22,"Pudahuel, Región Metropolitana",87
Iphone 6 y 7,9990,10-10-2022,02:50:41,"Maipú, Región Metropolitana",87
Cargadores para iphone y android,300000,09-10-2022,21:59:44,"La Cisterna, Región Metropolitana",87
IPhone 11 64 gb ,450000,09-10-2022,17:18:05,"Cerro Navia, Región Metropolitana",87
IPhone 11 Pro Max 64gb,500000,09-10-2022,17:04:26,"Padre Hurtado, Región Metropolitana",87
Iphone 12 pro max,23000,09-10-2022,16:59:34,"Peñalolén, Región Metropolitana",87
Funda silicona Apple iphone 12 pro max naranja mg,110000,09-10-2022,16:34:44,"Providencia, Región Metropolitana",87
Iphone 7 plus rose gold ,17000,09-10-2022,16:25:44,"La Florida, Región Metropolitana",87
Audífonos iPhone original,15000,09-10-2022,13:19:52,"Padre Hurtado, Región Metropolitana",87
Iphone 11 pro max leather folio carcasa,130000,09-10-2022,10:12:09,"Las Condes, Región Metropolitana",87
IPhone 7 Plus 32 GB Negro,89000,09-10-2022,00:58:48,"Maipú, Región Metropolitana",87
Pantalla iPhone 11 calidad OLED,60000,09-10-2022,00:37:33,"Providencia, Región Metropolitana",87
Iphone 7 sin cargador,75000,08-10-2022,21:12:01,"Santiago, Región Metropolitana",87
 iPhone 7,17900,08-10-2022,21:08:28,"Puente Alto, Región Metropolitana",87
Iphone 7,300000,08-10-2022,20:47:24,"Providencia, Región Metropolitana",87
Pantalla iphone 4s,5000,08-10-2022,19:54:52,"Providencia, Región Metropolitana",87
IPhone XS,300000,08-10-2022,19:32:45,"Lo Barnechea, Región Metropolitana",87
Carcasa iphone 11 pro,380000,08-10-2022,19:16:00,"Las Condes, Región Metropolitana",87
Iphone 11 de 64 gb,550000,08-10-2022,17:57:28,"La Reina, Región Metropolitana",87
Iphone 12 Mini 64 GB,7000,08-10-2022,16:28:52,"Santiago, Región Metropolitana",87
IPhone 12pro grafito 256gb,65000,08-10-2022,16:22:36,"Maipú, Región Metropolitana",87
Carcasa silicona iphone,400000,08-10-2022,14:46:31,"Lampa, Región Metropolitana",87
Iphone 5S,90000,08-10-2022,14:14:39,"Puente Alto, Región Metropolitana",87
Iphone 11 128,150000,08-10-2022,13:30:04,"Macul, Región Metropolitana",87
Iphone se 2020,100000,08-10-2022,12:53:23,"Paine, Región Metropolitana",87
IPhone 7 plus 128 gb,300000,08-10-2022,12:45:05,"Lo Barnechea, Región Metropolitana",87
Carcasas de iphone,320000,08-10-2022,12:13:18,"Puente Alto, Región Metropolitana",87
Iphone 7,750000,08-10-2022,10:32:29,"Santiago, Región Metropolitana",87
IPhone 11 impecable,130000,08-10-2022,09:00:27,"Maipú, Región Metropolitana",87
IPhone 11 usado,320000,07-10-2022,23:43:59,"La Cisterna, Región Metropolitana",87
IPhone 12 Pro Max 128 GB ,130000,07-10-2022,23:01:55,"Quilicura, Región Metropolitana",87
IPhone 8,8000,07-10-2022,21:32:00,"Cerrillos, Región Metropolitana",87
Iphone 11 64 gb,85000,07-10-2022,20:16:33,"Santiago, Región Metropolitana",87
Iphone xr 128 gb,60000,07-10-2022,19:35:26,"Maipú, Región Metropolitana",87
Fundas BTS (iPhone 12),1200000,07-10-2022,19:34:08,"Ñuñoa, Región Metropolitana",87
I phone 7 plus ,8900,07-10-2022,13:28:30,"Pudahuel, Región Metropolitana",87
Iphone 6s 32gb,380000,07-10-2022,12:21:32,"La Florida, Región Metropolitana",87
nuevo iPhone 13 Pro max 512g ,200000,07-10-2022,03:36:03,"Ñuñoa, Región Metropolitana",87
Flex Cable Plano Boton Home Compatible iPhone 6,40000,06-10-2022,23:37:08,"Macul, Región Metropolitana",87
IPhone 11,4500,06-10-2022,23:16:07,"El Bosque, Región Metropolitana",87
IPhone SE 2020,3000,06-10-2022,22:00:54,"María Pinto, Región Metropolitana",87
Iphone 7 trizado,140000,06-10-2022,21:25:24,"Recoleta, Región Metropolitana",87
Caja Vacia iPhone 6 space Gray 16gb,85000,06-10-2022,20:11:53,"Santiago, Región Metropolitana",87
Caja Vacia Iphone SE,0,06-10-2022,20:05:45,"Santiago, Región Metropolitana",87
Iphone 7 plus rose gold,0,06-10-2022,18:50:28,"Santiago, Región Metropolitana",87
Iphone 7,0,06-10-2022,18:43:32,"Ñuñoa, Región Metropolitana",87
0,0,0,,0,87
0,0,0,,0,87
0,0,0,,0,87
