titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Iphone X de 256 gb en perfecto estado,190000,23-11-2022,18:32:25,"Santiago, Región Metropolitana",73
Iphone 11 en perfecto estado,280000,23-11-2022,18:28:23,"Santiago, Región Metropolitana",73
IPhone 11 64gb productRed,300000,23-11-2022,15:14:47,"Maipú, Región Metropolitana",73
Iphone 7 128 gb bateria al 100 solo un detalle,99900,23-11-2022,15:04:47,"Santiago, Región Metropolitana",73
IPhone 11 para Desarme 64gb,30000,23-11-2022,14:56:37,"La Cisterna, Región Metropolitana",73
Iphone 7 plus pantalla dañada,300000,23-11-2022,14:16:00,"Peñalolén, Región Metropolitana",73
IPhone X de 256 gb,9500,23-11-2022,14:16:00,"Puente Alto, Región Metropolitana",73
Lente Trasero iPhone 8 Plus Cubierta + Kit desarme,550000,23-11-2022,12:33:07,"Providencia, Región Metropolitana",73
IPhone 12 Pro Max 128 gb,650000,23-11-2022,12:29:54,"San Miguel, Región Metropolitana",73
IPhone 13 128GB,200000,23-11-2022,11:54:41,"Santiago, Región Metropolitana",73
IPHONE SE 2da Generación 128 GB,750000,23-11-2022,11:08:19,"Quilicura, Región Metropolitana",73
TELÉFONO IPHONE 12 pro 512gb,60000,23-11-2022,09:21:54,"Las Condes, Región Metropolitana",73
Iphone 7 128 gb negro,5000,23-11-2022,09:00:53,"Providencia, Región Metropolitana",73
IPhone 11 -64,50000,22-11-2022,22:37:23,"Ñuñoa, Región Metropolitana",73
Carcasas o fundas para tu iPhone,210000,22-11-2022,21:56:47,"Estación Central, Región Metropolitana",73
Iphone 7 en buen estado,90000,22-11-2022,21:50:46,"Pudahuel, Región Metropolitana",73
Iphone 7 plus,800000,22-11-2022,21:14:14,"Lampa, Región Metropolitana",73
Iphone xs dorado 64 gb,200000,22-11-2022,18:46:20,"Puente Alto, Región Metropolitana",73
Iphone 7 128gb ,730000,22-11-2022,18:05:19,"La Florida, Región Metropolitana",73
IPhone 14 128gb,360000,22-11-2022,17:39:45,"Santiago, Región Metropolitana",73
iPhone 7plus rose gold gb32,2500,22-11-2022,16:41:34,"Las Condes, Región Metropolitana",73
Iphone 12 pro max grafito,2500,22-11-2022,16:22:59,"Pudahuel, Región Metropolitana",73
iPhone 11 128 GB,2500,22-11-2022,15:44:55,"Buin, Región Metropolitana",73
Carcasas IPHONE 12 MINI al detalle y al mayor,3000,22-11-2022,14:41:37,"Santiago, Región Metropolitana",73
Carcasas IPHONE 12 PRO al detalle y al mayor,2500,22-11-2022,14:41:29,"Santiago, Región Metropolitana",73
Carcasas IPHONE 13 al detalle y al mayor,2500,22-11-2022,14:40:58,"Santiago, Región Metropolitana",73
Carcasas IPHONE 14 PLUS al detalle y al mayor,2500,22-11-2022,14:40:24,"Santiago, Región Metropolitana",73
Carcasas IPHONE 13 MINI al detalle y al mayor,2500,22-11-2022,14:39:50,"Santiago, Región Metropolitana",73
Carcasas IPHONE X/XS al detalle y al mayor,2500,22-11-2022,14:34:36,"Santiago, Región Metropolitana",73
Carcasas IPHONE 11 PRO MAX al detalle y al mayor,2500,22-11-2022,14:33:24,"Santiago, Región Metropolitana",73
Carcasas IPHONE 11 al detalle y al mayor,2500,22-11-2022,14:30:28,"Santiago, Región Metropolitana",73
Carcasas IPHONE SE 2020 al detalle y al mayor,2500,22-11-2022,14:26:58,"Santiago, Región Metropolitana",73
Carcasas IPHONE 13 PRO MAX al detalle y al mayor,2500,22-11-2022,14:25:55,"Santiago, Región Metropolitana",73
Carcasas IPHONE 12 al detalle y al mayor,140000,22-11-2022,14:24:32,"Santiago, Región Metropolitana",73
Carcasas IPHONE XR al detalle y al mayor,1300000,22-11-2022,14:18:59,"Santiago, Región Metropolitana",73
Carcasas IPHONE 7/8 al detalle y al mayor,550000,22-11-2022,13:46:34,"Santiago, Región Metropolitana",73
IPhone 8 64 gb,320000,22-11-2022,13:37:20,"Puente Alto, Región Metropolitana",73
IPhone 7 conector de cable malo,200000,22-11-2022,13:19:26,"La Florida, Región Metropolitana",73
IPhone 14 Pro Max,720000,22-11-2022,09:07:26,"Santiago, Región Metropolitana",73
IPhone 8 repuesto,40000,22-11-2022,08:12:45,"Pudahuel, Región Metropolitana",73
Iphone 11 Pro Max,230,21-11-2022,23:24:31,"Cerrillos, Región Metropolitana",73
IPhone X 256gb,0,21-11-2022,23:10:09,"Peñalolén, Región Metropolitana",73
IPhone SE 2020,0,21-11-2022,22:17:29,"San Miguel, Región Metropolitana",73
Iphone 12 Pro Grafito 256GB Seminuevo,0,21-11-2022,20:23:19,"Vitacura, Región Metropolitana",73
IPhone 5S 32GB,0,21-11-2022,20:19:23,"Las Condes, Región Metropolitana",73
Iphone 8 Plus 256 GB,0,21-11-2022,19:56:00,"La Florida, Región Metropolitana",73
IPhone 13 Pro Max,0,21-11-2022,19:47:26,"Maipú, Región Metropolitana",73
0,0,0,,0,73
0,0,0,,0,73
0,0,0,,0,73
