titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Iphone 12 pro 128 silver,600000,24-08-2023,18:20:40,"Ñuñoa, Región Metropolitana",1
Iphone 11,320000,24-08-2023,17:56:56,"Buin, Región Metropolitana",1
IPhone 7 ,35000,24-08-2023,16:58:22,"Ñuñoa, Región Metropolitana",1
IPhone 11 de 256 gb,250000,24-08-2023,16:37:30,"Providencia, Región Metropolitana",1
IPhone XR 128 gb impecable,250000,24-08-2023,15:48:02,"Las Condes, Región Metropolitana",1
"Iphone 13 pro max // caja , cargador, carcasa etc",820000,24-08-2023,15:05:20,"Providencia, Región Metropolitana",1
Permuto iphone xr,100000,24-08-2023,14:13:30,"Puente Alto, Región Metropolitana",1
IPhone X 256 G bien cuidado Liberado,190000,24-08-2023,13:38:25,"Santiago, Región Metropolitana",1
IPhone 13 Pro 256GB Como Nuevo batería al 100%,650000,24-08-2023,13:24:01,"Las Condes, Región Metropolitana",1
Iphone 14 pro max morado oscuro 1TB,1000000,24-08-2023,13:08:02,"La Cisterna, Región Metropolitana",1
Bateria Compatible Con iPhone 6s + Kit De Desarme,16000,24-08-2023,12:08:31,"Macul, Región Metropolitana",1
Pack 2 Kit De Desarme Para iPhone 11 Xr 7 8 7 Plus,3590,24-08-2023,12:04:22,"Macul, Región Metropolitana",1
IPhone 7 de 64 GB Rosado Usado,25690,24-08-2023,10:43:59,"Las Condes, Región Metropolitana",1
Apple iphone 13 128gb,470000,24-08-2023,10:23:58,"San Joaquín, Región Metropolitana",1
iPhone 11 ,200000,24-08-2023,09:16:34,"San Bernardo, Región Metropolitana",1
Iphone 11 128 GB,200000,24-08-2023,09:08:15,"La Cisterna, Región Metropolitana",1
Citófono Marca Aiphone Modelo TD-3H/B,35000,24-08-2023,08:22:40,"Peñalolén, Región Metropolitana",1
IPhone 13 Pro Max 256gb,700000,24-08-2023,08:10:02,"Santiago, Región Metropolitana",1
IPhone 11 Pro Max 64gb,340000,24-08-2023,06:03:48,"Puente Alto, Región Metropolitana",1
Iphone xr azul 64gb,170000,24-08-2023,03:30:22,"Puente Alto, Región Metropolitana",1
Iphone blanco XR 64gb,170000,24-08-2023,03:30:16,"Puente Alto, Región Metropolitana",1
Pantalla Para Apple iPhone 5s 5c Lcd Alta Calidad,8000,24-08-2023,03:09:32,"Puente Alto, Región Metropolitana",1
Carcasa iPhone 11 Pro nueva,6000,24-08-2023,03:08:13,"Las Condes, Región Metropolitana",1
Pantalla iPhone 11 Pro Max a Domicilio,17000,24-08-2023,03:06:01,"Santiago, Región Metropolitana",1
Bateria iPhone 6 PLUS Y 6S Plus a Domicilio,20000,24-08-2023,03:05:58,"Puente Alto, Región Metropolitana",1
IPhone 5s liberado y formateado,230000,24-08-2023,02:27:19,"Pudahuel, Región Metropolitana",1
IPhone XR en perfectas condiciones ,600000,23-08-2023,20:56:04,"Puente Alto, Región Metropolitana",1
IPhone 14 normal,65000,23-08-2023,20:14:54,"Maipú, Región Metropolitana",1
Iphone 7 en buen estado,160000,23-08-2023,19:32:01,"Quinta Normal, Región Metropolitana",1
IPhone 11 de 64 gb color rojo liberado homologado,450000,23-08-2023,18:04:31,"Providencia, Región Metropolitana",1
Iphone 11 nuevo sellado liberado,30000,23-08-2023,15:48:30,"Calera de Tango, Región Metropolitana",1
IPhone 6,650000,23-08-2023,15:10:55,"El Bosque, Región Metropolitana",1
IPhone 13,230000,23-08-2023,14:59:49,"Huechuraba, Región Metropolitana",1
IPhone 11 64 gb,300000,23-08-2023,14:31:48,"Maipú, Región Metropolitana",1
IPhone 12 - 128 - Detalle Pantalla UNICO DUEÑO,75000,23-08-2023,12:39:38,"Vitacura, Región Metropolitana",1
IPhone 7 de 128GB Rose Gold,15000,23-08-2023,09:37:40,"Ñuñoa, Región Metropolitana",1
Pantalla compatible iphon e 8 / SE2020,750000,23-08-2023,08:02:46,"San Miguel, Región Metropolitana",1
IPhone 13 Pro,250000,23-08-2023,07:41:57,"Santiago, Región Metropolitana",1
 IPhone 11,360000,23-08-2023,06:28:14,"Peñalolén, Región Metropolitana",1
IPhone 12 128 GB,18000,23-08-2023,06:21:01,"Pudahuel, Región Metropolitana",1
Bateria iPhone 8 Plus a Domicilio,60000,23-08-2023,00:16:19,"San Miguel, Región Metropolitana",1
Pantalla iPhone 11 Pro a Domicilio Instalada,113000,23-08-2023,00:16:06,"Renca, Región Metropolitana",1
Pantalla iPhone 13 a Domicilio instalada,17000,22-08-2023,23:55:57,"Providencia, Región Metropolitana",1
Bateria iPhone 7 7 Plus a Domicilio,17000,22-08-2023,23:54:03,"San Joaquín, Región Metropolitana",1
Bateria iPhone 6S 6S Plus a Domicilio,26000,22-08-2023,23:53:47,"Puente Alto, Región Metropolitana",1
Pantalla iPhone 6S a Domicilio,78000,22-08-2023,23:53:31,"San Ramón, Región Metropolitana",1
Pantalla iPhone 12 a Domicilio instalada,0,22-08-2023,23:53:12,"San Joaquín, Región Metropolitana",1
0,0,0,,0,1
0,0,0,,0,1
0,0,0,,0,1
