titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Iphone 11,270000,27-06-2023,23:18:47,"Isla de Maipo, Región Metropolitana",18
IPhone 7 128GB - Rose Gold - Única dueña,170000,27-06-2023,22:13:09,Todo Chile,18
Iphone 8 rose gold 64gb,100000,27-06-2023,20:48:10,"Peñalolén, Región Metropolitana",18
IPHONE SE Black,70000,27-06-2023,18:43:00,"Las Condes, Región Metropolitana",18
Iphone 11 pro 64gb,350000,27-06-2023,18:17:16,"Maipú, Región Metropolitana",18
Iphone X,190000,27-06-2023,18:04:21,"Las Condes, Región Metropolitana",18
Iphone 6s plus ,80000,27-06-2023,17:56:02,"La Florida, Región Metropolitana",18
IPhone SE A1723,50000,27-06-2023,17:39:12,"Pedro Aguirre Cerda, Región Metropolitana",18
Iphone XS,250000,27-06-2023,17:14:04,"Santiago, Región Metropolitana",18
IPhone XS,160000,27-06-2023,14:08:03,"Santiago, Región Metropolitana",18
Iphone 6S 32gb Rose Gold,55000,27-06-2023,14:07:08,"Isla de Maipo, Región Metropolitana",18
IPhone 7,100000,27-06-2023,13:15:09,"La Florida, Región Metropolitana",18
IPhone 8 64 GB muy poco uso,165000,26-06-2023,23:29:59,"Providencia, Región Metropolitana",18
IPhone 7plus negro 64 gb impeke,80000,26-06-2023,22:34:05,"Providencia, Región Metropolitana",18
Carcasa iPhone 12 nueva ,7000,26-06-2023,21:51:57,"San Miguel, Región Metropolitana",18
IPhone 13pro max ,800,26-06-2023,18:32:03,"Santiago, Región Metropolitana",18
IPhone 8 Plus,100000,26-06-2023,18:17:18,"Maipú, Región Metropolitana",18
IPhone SE de 2017,100000,26-06-2023,17:12:20,"Santiago, Región Metropolitana",18
IPhone X 64gb,200000,26-06-2023,16:26:16,"Maipú, Región Metropolitana",18
Apple iPhone 13 Pro Max 128GB Azul Sierra,800000,26-06-2023,16:24:06,"Las Condes, Región Metropolitana",18
"IPhone 14 5G 128GB Midnight 6,1"" Claro",950000,26-06-2023,16:24:03,"Las Condes, Región Metropolitana",18
Iphone 12 mini / 64 GB,335000,26-06-2023,16:12:24,"Santiago, Región Metropolitana",18
Iphone xs 64gb sin face ID,160000,26-06-2023,15:37:36,"Cerro Navia, Región Metropolitana",18
Venta IPhone XR,190000,26-06-2023,13:19:06,"Buin, Región Metropolitana",18
Iphone 7 pink rose,60000,26-06-2023,12:40:02,"Pudahuel, Región Metropolitana",18
IPhone SE segunda generación 64GB,130000,26-06-2023,05:38:35,"San Bernardo, Región Metropolitana",18
IPhone 13 128Gb,650000,25-06-2023,20:23:37,"Pudahuel, Región Metropolitana",18
IPhone 14 pro prácticamente nuevo,850000,25-06-2023,19:51:05,"Santiago, Región Metropolitana",18
IPhone 13 Pro Max 128gb,730000,25-06-2023,19:35:53,"Santiago, Región Metropolitana",18
"Iphone 6, 32 GB, color plata, liberado",70000,25-06-2023,19:25:25,"Las Condes, Región Metropolitana",18
Iphone XR grafito 64 gb,150000,25-06-2023,17:51:40,"Santiago, Región Metropolitana",18
IPhone XR,190000,25-06-2023,17:40:24,"Buin, Región Metropolitana",18
Iphone SE 2020 64 GB,125000,25-06-2023,17:18:00,"Las Condes, Región Metropolitana",18
Iphone x usado,130000,25-06-2023,17:17:16,"Lo Espejo, Región Metropolitana",18
Carcasa iPhone 13 Pro Max,6000,25-06-2023,16:23:09,"Pedro Aguirre Cerda, Región Metropolitana",18
"IPhone 7 color rosado, 32gb",90000,25-06-2023,12:59:48,"Providencia, Región Metropolitana",18
En oferta pantalla original iphone 12 pro max,120000,25-06-2023,08:38:19,"Santiago, Región Metropolitana",18
IPhone 14 plus 512 gb sellado boleta garantía ,949000,24-06-2023,21:49:13,"Santiago, Región Metropolitana",18
Iphone 6 para reparar,25000,24-06-2023,20:20:32,"Macul, Región Metropolitana",18
Iphone se,100000,24-06-2023,20:03:30,"La Florida, Región Metropolitana",18
Iphone 11 negro 64 gb,330000,24-06-2023,17:49:15,"Maipú, Región Metropolitana",18
IPhone SE,50000,24-06-2023,16:50:18,"Providencia, Región Metropolitana",18
IPhone 6s de 32 gigas,60000,24-06-2023,15:32:05,"Lo Prado, Región Metropolitana",18
Iphone 12 de 128 gb azul oscuro ,450000,24-06-2023,14:55:26,"Maipú, Región Metropolitana",18
Iphone xr 64,180000,24-06-2023,10:45:42,"Maipú, Región Metropolitana",18
Iphone XR,160000,24-06-2023,08:46:41,"La Granja, Región Metropolitana",18
Carcasas para iPhone SE-11-12-13,4500,23-06-2023,23:25:13,"Pudahuel, Región Metropolitana",18
0,0,0,,0,18
0,0,0,,0,18
0,0,0,,0,18
