titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Iphone X 256GB,170000,15-06-2023,08:48:40,"Maipú, Región Metropolitana",21
IPhone 14 pro max 128,899000,15-06-2023,08:36:37,"Calera de Tango, Región Metropolitana",21
Iphone XR 64 Gb,210000,15-06-2023,08:11:46,"La Florida, Región Metropolitana",21
IPHONE 11 desbloqueado,300000,15-06-2023,07:52:02,"Las Condes, Región Metropolitana",21
Iphone x,150000,15-06-2023,07:51:52,"Santiago, Región Metropolitana",21
IPHONE 11 128gb,230000,14-06-2023,22:45:03,"San Joaquín, Región Metropolitana",21
IPhone SE 64GB color negro excelente estado,200000,14-06-2023,17:27:11,"Las Condes, Región Metropolitana",21
IPhone SE 64 g,95000,14-06-2023,15:58:50,"Quinta Normal, Región Metropolitana",21
"IPhone 13 Pro Sierra Blue 128GB, seminuevo",689990,14-06-2023,15:56:36,"Providencia, Región Metropolitana",21
Iphone se primera generación,80000,14-06-2023,12:21:12,"Santiago, Región Metropolitana",21
"IPhone 13 Pro Silver 256GB, seminuevo.",709990,14-06-2023,12:18:01,"Providencia, Región Metropolitana",21
"IPhone 13 Pro Silver 128GB, seminuevo",669990,14-06-2023,12:14:45,"Providencia, Región Metropolitana",21
"IPhone 13 Pro Sierra Blue 256GB, seminuevo",709990,14-06-2023,12:07:52,"Providencia, Región Metropolitana",21
IPhone 13 Pro grafito de 512 GB seminuevo sin caja,739990,14-06-2023,11:30:57,"Providencia, Región Metropolitana",21
IPhone XR,200000,13-06-2023,22:14:04,"Providencia, Región Metropolitana",21
Adaptador audífonos Iphone,5000,13-06-2023,21:58:03,"San Bernardo, Región Metropolitana",21
Iphone 12 pro 128 gb ,500000,13-06-2023,21:51:57,"Renca, Región Metropolitana",21
IPhone SE2020,170000,13-06-2023,17:37:42,"Pudahuel, Región Metropolitana",21
"IPhone 14 Azul dual sim física, 128GB; sellado",749990,13-06-2023,16:44:13,"Providencia, Región Metropolitana",21
Iphone 5 impeke,20000,13-06-2023,14:50:15,"Santiago, Región Metropolitana",21
"Iphone 14 Pro Max Silver 256GB, seminuevo en caja",999990,13-06-2023,14:16:04,"Providencia, Región Metropolitana",21
"IPhone 13 , 512gb pink",830000,13-06-2023,13:46:40,"Huechuraba, Región Metropolitana",21
I-phone SE 3ra Generacion,140000,13-06-2023,08:58:23,"Providencia, Región Metropolitana",21
IPhone 12 Pro- 128 GB - Perfecto Estado,500000,13-06-2023,08:41:35,"Las Condes, Región Metropolitana",21
Iphone 11,280000,13-06-2023,02:34:07,"Peñalolén, Región Metropolitana",21
"IPhone 13, 128 gb, blanco, usado como nuevo",580000,12-06-2023,23:30:07,"Vitacura, Región Metropolitana",21
IPhone 7 plus ( para repuesto servible ),40000,12-06-2023,22:29:29,"San Joaquín, Región Metropolitana",21
IPhone 12 64 gb,90000,12-06-2023,21:37:46,"Providencia, Región Metropolitana",21
IPhone 11 64gb ,320000,12-06-2023,16:27:14,"Ñuñoa, Región Metropolitana",21
Asus ROG PHONE 5 16GB - Pantalla trizada,400000,12-06-2023,16:16:01,"Maipú, Región Metropolitana",21
IPhone 12 128GB,300000,12-06-2023,15:08:48,"Buin, Región Metropolitana",21
IPhone X USADO 256 gb ,200000,12-06-2023,14:48:21,"Maipú, Región Metropolitana",21
Cable Compatible iPhone Full Reforzado 3.0 Metros,4500,12-06-2023,13:01:47,"Macul, Región Metropolitana",21
IPhone 12 64 gb Azul,400000,12-06-2023,13:00:09,"Santiago, Región Metropolitana",21
Iphone 14 plus sellado CON BOLETA PERMUTABLE,800000,12-06-2023,06:23:21,"San Bernardo, Región Metropolitana",21
IPhone 6s excelente estado,75000,11-06-2023,20:31:31,"Puente Alto, Región Metropolitana",21
Iphone xr 64 gb negro,250000,11-06-2023,19:20:28,"Puente Alto, Región Metropolitana",21
IPhone 12 Pro 128 Gb,450000,11-06-2023,19:06:46,"Recoleta, Región Metropolitana",21
Apple iPhone 11 ,339990,11-06-2023,17:56:05,"Estación Central, Región Metropolitana",21
IPhone 12 mini 128 GB,415000,11-06-2023,16:53:10,"Peñalolén, Región Metropolitana",21
Iphone 8 negro reacondicionado,145000,11-06-2023,15:47:29,"Puente Alto, Región Metropolitana",21
Iphone xr blanco 64 gb,200000,11-06-2023,14:33:38,"Ñuñoa, Región Metropolitana",21
IPhone 12 color blanco,300000,11-06-2023,13:10:34,"Santiago, Región Metropolitana",21
Iphone 11 Blanco 64g,250000,11-06-2023,12:46:10,"Peñalolén, Región Metropolitana",21
IPhone SE 2020,130000,11-06-2023,11:42:36,"Buin, Región Metropolitana",21
Iphone Xs Max 64Gb,290000,11-06-2023,10:24:21,"Macul, Región Metropolitana",21
Carcasa Iphone 12 Batman,3000,10-06-2023,21:10:43,"Ñuñoa, Región Metropolitana",21
0,0,0,,0,21
0,0,0,,0,21
0,0,0,,0,21
