titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Botón home iphone 7 bluetooh blanco-negro,24900,29-07-2022,13:26:57,"Providencia, Región Metropolitana",108
"Lote de carcasas para Iphone 7/8, X, Xr, Xr, Xs",900000,29-07-2022,13:04:19,"Colina, Región Metropolitana",108
Lote laminas de vidrio templado Iphone modelos var,400000,29-07-2022,13:00:42,"Colina, Región Metropolitana",108
Instalación de cámara trasera iphone 4s,19990,29-07-2022,12:32:02,"Providencia, Región Metropolitana",108
 iphone se 128 gb,270000,29-07-2022,10:26:10,"Las Condes, Región Metropolitana",108
IPhone 13 Pro Max - oro (GOLD),0,29-07-2022,04:04:09,"La Florida, Región Metropolitana",108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
0,0,0,,0,108
