titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
IPhone 13 Pro 128 gb,670000,06-12-2022,09:48:39,"Talagante, Región Metropolitana",69
IPhone 13 mini,599000,06-12-2022,08:42:52,"La Cisterna, Región Metropolitana",69
Citofono Aiphone GT 1D usado impecable,28000,06-12-2022,00:28:20,"Peñalolén, Región Metropolitana",69
IPhone 13 128GB - NUEVO,750000,05-12-2022,23:00:07,"Vitacura, Región Metropolitana",69
Iphone 6 bateria al 100,70000,05-12-2022,20:56:00,"La Pintana, Región Metropolitana",69
IPhone 7 plus,2500,05-12-2022,19:00:01,"Puente Alto, Región Metropolitana",69
Carcasa iphone 11,280000,05-12-2022,18:29:29,"Las Condes, Región Metropolitana",69
IPhone 11 64g,750000,05-12-2022,18:16:00,"Pedro Aguirre Cerda, Región Metropolitana",69
iPhone XR 64 GB BLANCO,300000,05-12-2022,16:38:35,"Santiago, Región Metropolitana",69
Iphone 13 pro max,620000,05-12-2022,15:35:25,"Santiago, Región Metropolitana",69
IPhone 11 red,850000,05-12-2022,15:26:15,"Puente Alto, Región Metropolitana",69
IPhone Xr 64GB black,230000,05-12-2022,13:58:34,"Pudahuel, Región Metropolitana",69
Iphone 13 mini,240000,05-12-2022,13:30:21,"Providencia, Región Metropolitana",69
Iphone 13 pro max,599000,05-12-2022,13:02:27,"Peñalolén, Región Metropolitana",69
  Iphone SE 2020,18000,05-12-2022,12:19:37,"Providencia, Región Metropolitana",69
IPhone SE 2020,17000,05-12-2022,11:51:26,"Macul, Región Metropolitana",69
IPhone 13 mini,18000,05-12-2022,09:54:02,"La Cisterna, Región Metropolitana",69
Pantalla iPhone 7 7G Instalada a Domicilio,26000,05-12-2022,08:13:11,"Santiago, Región Metropolitana",69
Bateria iPhone 8 Nuevas Selladas,32000,05-12-2022,08:13:02,"Santiago, Región Metropolitana",69
Bateria iPhone 7 Nueva domicilio,26000,05-12-2022,08:12:52,"Santiago, Región Metropolitana",69
Bateria iPhone 7 Plus Instalada a Domicilio,290000,05-12-2022,08:12:41,"Santiago, Región Metropolitana",69
Pantalla iPhone 6S Instalada a Domicilio,700000,05-12-2022,08:10:56,"Santiago, Región Metropolitana",69
Pantalla IPhone 8 excelente calidad a domicilio,256000,05-12-2022,08:10:52,"Santiago, Región Metropolitana",69
Pantalla iPhone 6 Instalada a domicilio,120000,05-12-2022,08:10:47,"Santiago, Región Metropolitana",69
"Baterias Calidad Original iPhone 6,7,8 100% Nueva",560000,05-12-2022,07:48:58,"Santiago, Región Metropolitana",69
Iphone 11 128GB ,1350000,04-12-2022,22:45:16,"Maipú, Región Metropolitana",69
Iphone 13 pro,300000,04-12-2022,20:47:29,"La Pintana, Región Metropolitana",69
Iphone XS 256 Space Grey,750000,04-12-2022,20:21:02,"Independencia, Región Metropolitana",69
IPhone 7 Plus ,750000,04-12-2022,18:37:18,"Santiago, Región Metropolitana",69
IPhone 12 Pro de 256gb,280000,04-12-2022,14:58:51,"San Miguel, Región Metropolitana",69
Iphone 14 Pro Max-256GB Nuevo Conversable,900000,04-12-2022,14:35:21,"Las Condes, Región Metropolitana",69
Iphone XR (RED) 64 GB,45000,04-12-2022,14:05:51,"Las Condes, Región Metropolitana",69
Iphone 13 pro 128 gb,69000,04-12-2022,13:54:36,"Las Condes, Región Metropolitana",69
Iphone 13 pro max de 128GB,70000,04-12-2022,13:37:03,"San Joaquín, Región Metropolitana",69
"IPhone 11, 64 gb",4900,04-12-2022,10:16:43,"San Bernardo, Región Metropolitana",69
IPhone 14,70000,04-12-2022,01:22:02,"San Bernardo, Región Metropolitana",69
IPhone 8 desbloqueado con detalles minimos,680000,04-12-2022,00:15:25,"Santiago, Región Metropolitana",69
IPhone 7 32 Gb,870000,03-12-2022,19:36:04,"Las Condes, Región Metropolitana",69
IPhone 7 32Gb,839000,03-12-2022,17:18:21,"Providencia, Región Metropolitana",69
Bandeja Porta Sim iPhone SE 2020,16000,03-12-2022,17:08:50,"Macul, Región Metropolitana",69
IPhone 6s usado,60000,03-12-2022,15:08:00,"La Reina, Región Metropolitana",69
Iphone 8 Silver 64Gb,0,03-12-2022,15:01:38,"La Florida, Región Metropolitana",69
IPhone 12 Pro Max ,0,02-12-2022,23:46:15,"San Miguel, Región Metropolitana",69
IPhone 13 pro 128gb,0,02-12-2022,22:24:36,"Lo Barnechea, Región Metropolitana",69
Iphone 13 pro 256Gb,0,02-12-2022,22:12:59,"Las Condes, Región Metropolitana",69
"Caja Vacía IPHONE 14 Pro, SPACE BLACK, 128 Gb",0,02-12-2022,17:31:12,"Santiago, Región Metropolitana",69
 I Phone 7,0,02-12-2022,11:59:22,"Providencia, Región Metropolitana",69
0,0,0,,0,69
0,0,0,,0,69
0,0,0,,0,69
