titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Bateria Iphone 4 / 4s + Kit de herramientas para d,9900,22-12-2022,13:24:56,"Macul, Región Metropolitana",64
Iphone XS,300000,22-12-2022,11:58:19,"La Reina, Región Metropolitana",64
IPhone 11 Excelente estado,300000,22-12-2022,10:53:08,"Lo Prado, Región Metropolitana",64
IPhone 7 32Gb,60000,21-12-2022,23:41:26,"Providencia, Región Metropolitana",64
IPhone 11 Pro MAX 256 GB,550000,21-12-2022,22:43:08,"San Miguel, Región Metropolitana",64
Iphone 7,100000,21-12-2022,21:55:28,"Puente Alto, Región Metropolitana",64
IPhone S 6 Plus (64 GB),90000,21-12-2022,21:55:14,"Las Condes, Región Metropolitana",64
IPhone 12 impecable nuevo 128GB,420000,21-12-2022,19:37:06,"Independencia, Región Metropolitana",64
IPhone 7 usado,100000,21-12-2022,19:22:55,"Quilicura, Región Metropolitana",64
IPhone 8 Plus,180000,21-12-2022,19:16:00,"Santiago, Región Metropolitana",64
Iphone 11 64 negro + airpods,400000,21-12-2022,19:00:05,"La Cisterna, Región Metropolitana",64
IPhone 13 Pro usado 128GB ,750000,21-12-2022,18:48:04,"Ñuñoa, Región Metropolitana",64
Carcasa iphone 12 mini original sellada,30000,21-12-2022,16:56:22,"Las Condes, Región Metropolitana",64
Iphone 5s en buen estado,50000,21-12-2022,15:44:10,"Melipilla, Región Metropolitana",64
IPhone 12 Pro Max 256 gb,850000,21-12-2022,14:27:24,"Macul, Región Metropolitana",64
IPhone 12 64gb,420000,21-12-2022,13:51:19,"Maipú, Región Metropolitana",64
Iphone 12 pro max,730000,21-12-2022,13:22:59,"Santiago, Región Metropolitana",64
Iphone 6 16GB,520000,21-12-2022,11:55:36,"Santiago, Región Metropolitana",64
IPhone 12 64GB,650000,21-12-2022,06:42:42,"Puente Alto, Región Metropolitana",64
IPhone 12 Pro Max 128 gb,100000,21-12-2022,00:53:18,"Peñalolén, Región Metropolitana",64
Iphone 7 plus casi nuevo,250000,20-12-2022,20:32:00,"Huechuraba, Región Metropolitana",64
Xiaomi 11 t pro. permuto iPhone,310000,20-12-2022,19:08:00,"Santiago, Región Metropolitana",64
Iphone 11 64gb,100000,20-12-2022,18:48:00,"Santiago, Región Metropolitana",64
IPhone 11,250000,20-12-2022,18:48:00,"Pudahuel, Región Metropolitana",64
IPhone 8 un año de uso,100000,20-12-2022,17:47:17,"Lo Barnechea, Región Metropolitana",64
Celular iphone 7,380000,20-12-2022,16:16:00,"La Florida, Región Metropolitana",64
IPhone SE 2020 128 GB seminuevo con cable cargador,12590,20-12-2022,14:00:44,"Santiago, Región Metropolitana",64
Iphone 7 Plus,11990,20-12-2022,13:54:28,"Ñuñoa, Región Metropolitana",64
Iphone 12 morado perfecto estado,12500,20-12-2022,13:11:30,"Las Condes, Región Metropolitana",64
Pack Máxima Protección Cellhelmet Para iPhone 8+,795000,20-12-2022,11:19:33,"Providencia, Región Metropolitana",64
"Lamina Privacy Cellhelmet, Para tu iPhone 6+",3000,20-12-2022,11:01:38,"Providencia, Región Metropolitana",64
Vidrio Templado Cellhelmet Para Tu iPhone 7/8 +,110000,20-12-2022,10:58:43,"Providencia, Región Metropolitana",64
Iphone 13 pro 128gb realmente nuevo maniática,250000,20-12-2022,02:42:10,"Las Condes, Región Metropolitana",64
Carcasas Iphone y Samsung,3500,19-12-2022,22:28:40,"Puente Alto, Región Metropolitana",64
IPhone 7 de 128 GB,830000,19-12-2022,21:44:41,"Lo Barnechea, Región Metropolitana",64
IPhone XS MAX 64 GB unica dueña,600000,19-12-2022,21:44:13,"Lo Barnechea, Región Metropolitana",64
Lamina Vidrio Mica Templado 9h Para iPhone,1900,19-12-2022,20:45:34,"Ñuñoa, Región Metropolitana",64
IPhone 13 Pro Max 256GB,4900,19-12-2022,20:35:05,"Providencia, Región Metropolitana",64
IPHONE 13 de 128 gb,650000,19-12-2022,20:12:28,"Recoleta, Región Metropolitana",64
Lamina Vidrio Mica Templado genérico para iPhone,80000,19-12-2022,19:50:50,"Ñuñoa, Región Metropolitana",64
Cable USB iPhone 1 y 2 mts,490000,19-12-2022,19:48:15,"Ñuñoa, Región Metropolitana",64
IPhone 12 164g,410000,19-12-2022,19:12:42,"Estación Central, Región Metropolitana",64
IPhone 7 A1778,500000,19-12-2022,18:17:08,"Ñuñoa, Región Metropolitana",64
Iphone 11 Pro 256Gb,890000,19-12-2022,17:27:26,"La Reina, Región Metropolitana",64
IPhone 11 negro 64GB con cable,0,19-12-2022,16:00:01,"Macul, Región Metropolitana",64
Celular Iphone 12 Black,0,19-12-2022,15:46:56,"San Miguel, Región Metropolitana",64
IPhone 13 Pro Max -NUEVO - Color Oro,0,19-12-2022,14:29:52,"Las Condes, Región Metropolitana",64
0,0,0,,0,64
0,0,0,,0,64
0,0,0,,0,64
