titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
IPhone 11 64gb,350000,07-03-2023,18:57:17,"Vitacura, Región Metropolitana",44
Carcasa iPhone 13 Pro Max,2000,07-03-2023,16:52:43,"Puente Alto, Región Metropolitana",44
IPhone 6s 32gb,50000,07-03-2023,16:32:02,"San Miguel, Región Metropolitana",44
Iphone 12 de 64 gb como nuevo,500000,07-03-2023,15:29:53,"Padre Hurtado, Región Metropolitana",44
Cable Compatible Con iPhone 3g 3gs iPod iPhone 4 4,4990,07-03-2023,12:01:39,"Providencia, Región Metropolitana",44
Iphone 8 plus para repuesto,60000,07-03-2023,11:19:20,"Quilicura, Región Metropolitana",44
Iphone 8 64 GB,110000,07-03-2023,10:40:10,"Ñuñoa, Región Metropolitana",44
Iphone 7 de 32gb,100000,07-03-2023,09:52:19,"Lo Barnechea, Región Metropolitana",44
Carcasas iPhone 12 Pro Max Originales,35000,07-03-2023,02:02:14,"Santiago, Región Metropolitana",44
IPhone XS,220000,06-03-2023,22:50:12,"Santiago, Región Metropolitana",44
Iphone 5 c,50000,06-03-2023,19:25:12,"La Florida, Región Metropolitana",44
"IPhone 6s, iPhone 6 y iPhone 4",100000,06-03-2023,17:03:05,"Lo Barnechea, Región Metropolitana",44
iPhone XR,220000,06-03-2023,14:56:30,"Las Condes, Región Metropolitana",44
IPhone 11,300000,06-03-2023,07:50:33,"San Bernardo, Región Metropolitana",44
IPhone 7 Silver 32 gb,120000,05-03-2023,23:28:27,"Santiago, Región Metropolitana",44
IPhone 13 Pro Max,950000,05-03-2023,21:28:12,"Recoleta, Región Metropolitana",44
Iphone 5s y 5c,10000,05-03-2023,19:57:55,"Quilicura, Región Metropolitana",44
Carcasas Iphone 13 Promax Snoopy,10000,05-03-2023,19:24:51,"Santiago, Región Metropolitana",44
Iphone 6S,40000,05-03-2023,19:05:22,"San Bernardo, Región Metropolitana",44
Iphone 6s excelente estado,45000,05-03-2023,18:56:01,"Cerrillos, Región Metropolitana",44
Iphone 11,260000,05-03-2023,18:32:01,"Ñuñoa, Región Metropolitana",44
Reloj iPhone,280000,05-03-2023,17:26:52,"La Granja, Región Metropolitana",44
Iphone 11 128gb,320000,05-03-2023,17:11:53,"La Cisterna, Región Metropolitana",44
IPhone XR,160000,05-03-2023,16:47:20,"Maipú, Región Metropolitana",44
IPhone 8 64gb con Carcasa Colgante y Mica,115000,05-03-2023,16:25:21,"Providencia, Región Metropolitana",44
IPhone 7 Plus 128 GB,170000,05-03-2023,16:22:52,"Ñuñoa, Región Metropolitana",44
IPhone 11. Celular,350000,05-03-2023,15:48:30,"Peñalolén, Región Metropolitana",44
Carcasas 2 IPhone ,10000,05-03-2023,14:22:00,"Santiago, Región Metropolitana",44
Carcasas iPhone,10000,05-03-2023,13:45:43,"Santiago, Región Metropolitana",44
Carcasas iPhone 13 Promax,10000,05-03-2023,13:44:49,"Santiago, Región Metropolitana",44
Carcasas IPhone 13 Promax,10000,05-03-2023,13:44:33,"Santiago, Región Metropolitana",44
Carcasas Iphone 13 Promax,10000,05-03-2023,13:15:01,"Santiago, Región Metropolitana",44
Carcasas IPhone 13 Promax,10000,05-03-2023,13:02:26,"Santiago, Región Metropolitana",44
Carcasas IPhone 13 Promax,10000,05-03-2023,13:00:42,"Santiago, Región Metropolitana",44
"IPhone 12, Black, 64 GB, Sellado",600000,05-03-2023,12:44:31,"Las Condes, Región Metropolitana",44
Iphone XR 64gb,200000,05-03-2023,11:50:04,"Huechuraba, Región Metropolitana",44
Ipfone 11 rojo 128 GB como nuevo,320000,05-03-2023,08:11:42,"Conchalí, Región Metropolitana",44
Iphone 5s,30000,05-03-2023,01:38:45,"Pedro Aguirre Cerda, Región Metropolitana",44
Celular iPhone 11,330000,05-03-2023,01:34:59,"Peñalolén, Región Metropolitana",44
Cooler 3 Rog Phone 5,35000,05-03-2023,01:25:46,"Puente Alto, Región Metropolitana",44
Caja Iphone 11 Blanco,15000,04-03-2023,21:58:49,"Santiago, Región Metropolitana",44
Caja Iphone 13 Pro Max Negro,15000,04-03-2023,21:10:13,"Santiago, Región Metropolitana",44
Iphone 13 pro max,750000,04-03-2023,20:24:30,"Lampa, Región Metropolitana",44
Fundas iPhone 6/6s,2000,04-03-2023,19:39:11,"Pudahuel, Región Metropolitana",44
"IPhone SE, usado, 32GB. ",120000,03-03-2023,23:16:35,"Santiago, Región Metropolitana",44
IPhone 7 Plus 32 Gb,180000,03-03-2023,22:11:28,"Ñuñoa, Región Metropolitana",44
Iphone 12 mini ,380000,03-03-2023,19:30:18,"Huechuraba, Región Metropolitana",44
0,0,0,,0,44
0,0,0,,0,44
0,0,0,,0,44
