titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Carcasa metalica para iPhone 6,5000,29-05-2023,06:10:36,"San Miguel, Región Metropolitana",25
Iphone 11 128gb,420000,29-05-2023,02:33:40,"Ñuñoa, Región Metropolitana",25
IPhone 11 64 gb,320000,28-05-2023,17:18:43,"Estación Central, Región Metropolitana",25
Iphone 12 64gb ,330000,28-05-2023,17:10:22,"Quilicura, Región Metropolitana",25
Cargador Usb Iphone,6000,28-05-2023,16:45:46,"Conchalí, Región Metropolitana",25
Iphone SE 2020 128GB,145000,28-05-2023,14:56:03,"Renca, Región Metropolitana",25
Carcasas iphone 14 pro pokemon,6000,28-05-2023,13:36:44,"La Cisterna, Región Metropolitana",25
Carcasas nuevas iphone,4000,28-05-2023,12:43:11,"Peñalolén, Región Metropolitana",25
Iphone 13 Impecable,720000,27-05-2023,18:09:22,"Santiago, Región Metropolitana",25
IPhone 11,300000,27-05-2023,15:18:13,"Maipú, Región Metropolitana",25
Pantalla iPhone X Calidad Original Garantizada Com,95000,27-05-2023,14:27:43,"Providencia, Región Metropolitana",25
IPhone 13 mini,600000,27-05-2023,13:57:35,"Las Condes, Región Metropolitana",25
IPhone 8,100000,27-05-2023,13:20:45,"Ñuñoa, Región Metropolitana",25
IPhone 6 32GB batería 90%,50000,27-05-2023,11:56:01,"Ñuñoa, Región Metropolitana",25
IPhone XS Max 256 Gb,395000,27-05-2023,11:49:18,"Vitacura, Región Metropolitana",25
Carcasas iPhone 14 pro Max,650000,27-05-2023,08:50:18,"Quinta Normal, Región Metropolitana",25
Iphone 13 128 gb nuevo sellado,350000,27-05-2023,08:43:15,"Vitacura, Región Metropolitana",25
IPhone 12 64 GB,5000,27-05-2023,07:48:24,"Ñuñoa, Región Metropolitana",25
Carcasas iPhone 12,5000,27-05-2023,05:10:55,"Quinta Normal, Región Metropolitana",25
Carcasas iPhone 13,5000,27-05-2023,05:10:20,"Quinta Normal, Región Metropolitana",25
Carcasas iPhone XR,550000,27-05-2023,05:00:12,"Quinta Normal, Región Metropolitana",25
IPhone 12 Pro,45000,27-05-2023,02:45:32,"Quilicura, Región Metropolitana",25
Iphone 5S usado,280000,27-05-2023,02:42:14,"Las Condes, Región Metropolitana",25
IPhone 11 de 128gb,580000,26-05-2023,22:40:23,"Independencia, Región Metropolitana",25
IPhone 13 de 128 GB nuevo,300000,26-05-2023,22:39:39,"Independencia, Región Metropolitana",25
 iPhone 11 de 64gb ,549990,26-05-2023,19:24:19,"Renca, Región Metropolitana",25
"IPhone 13 Negro 128Gb, seminuevo en caja",519990,26-05-2023,19:04:29,"Providencia, Región Metropolitana",25
IPhone 13 pro,190000,26-05-2023,18:42:00,"Recoleta, Región Metropolitana",25
"IPhone 13 Mini azul 512GB, seminuevo sin caja",489990,26-05-2023,18:31:58,"Providencia, Región Metropolitana",25
"IPhone XR 64GB color negro, con caja y carcasa",639990,26-05-2023,17:57:12,"Las Condes, Región Metropolitana",25
"IPhone 13 mini 128GB, seminuevo sin caja",639990,26-05-2023,17:36:49,"Providencia, Región Metropolitana",25
"IPhone 12 Pro Max Azul 256GB, seminuevo.",589990,26-05-2023,17:33:12,"Providencia, Región Metropolitana",25
"IPhone 12 Pro Max Silver 256GB, seminuevo",579990,26-05-2023,17:16:20,"Providencia, Región Metropolitana",25
"IPhone 12 Pro Max Grafito 128GB, seminuevo",539990,26-05-2023,17:12:03,"Providencia, Región Metropolitana",25
"IPhone 12 Pro Silver 256GB, seminuevo sin caja",449990,26-05-2023,17:02:24,"Pedro Aguirre Cerda, Región Metropolitana",25
"IPhone 12 Pro negro 128GB, seminuevo sin caja.",419990,26-05-2023,16:58:49,"Providencia, Región Metropolitana",25
"IPhone 12 Blanco 128GB, seminuevo sin caja.",379990,26-05-2023,16:39:23,"Providencia, Región Metropolitana",25
"IPhone 12 Red Product 64GB, seminuevo sin caja",379990,26-05-2023,16:33:52,"Providencia, Región Metropolitana",25
"IPhone 12 Mini Blanco 128GB, seminuevo en caja",379990,26-05-2023,16:32:07,"Providencia, Región Metropolitana",25
"IPhone 12 Mini Verde Menta, seminuevo sin caja",500000,26-05-2023,16:18:09,"Providencia, Región Metropolitana",25
"IPhone 12 Mini Negro 128Gb, seminuevo sin caja",359990,26-05-2023,16:17:35,"Providencia, Región Metropolitana",25
IPhone 12 Pro ,469990,26-05-2023,15:58:49,"Santiago, Región Metropolitana",25
"IPhone 12 Mini Negro 64GB, seminuevo sin caja",439990,26-05-2023,13:17:27,"Providencia, Región Metropolitana",25
"IPhone 11 Pro Silver 512GB, seminuevo sin caja",400000,26-05-2023,12:49:52,"Providencia, Región Metropolitana",25
"IPhone 11 Pro Grafito 256GB, seminuevo sin caja",420000,26-05-2023,12:45:58,"Providencia, Región Metropolitana",25
Iphone 11 pro 256 gb,0,26-05-2023,12:16:55,"Lo Barnechea, Región Metropolitana",25
Iphone 11- 128 gb,0,26-05-2023,11:05:03,"Santiago, Región Metropolitana",25
0,0,0,,0,25
0,0,0,,0,25
0,0,0,,0,25
