titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
IPhone 12 Pro,500,02-05-2023,14:31:45,"Quinta Normal, Región Metropolitana",31
IPhone X,250000,02-05-2023,14:31:02,"Quinta Normal, Región Metropolitana",31
Iphone 13 pro max,730000,02-05-2023,13:24:07,"Ñuñoa, Región Metropolitana",31
CARCASA Para iPhone XR ,2990,01-05-2023,23:33:59,"Santiago, Región Metropolitana",31
CARCASA Para iPhone 14 pro ,5990,01-05-2023,22:34:34,"Santiago, Región Metropolitana",31
CARCASA Para iPhone XR cerámica ,6990,01-05-2023,22:25:17,"Santiago, Región Metropolitana",31
IPhone 7 32 GB,60000,01-05-2023,18:54:41,"Las Condes, Región Metropolitana",31
Iphone 7,60000,01-05-2023,17:56:01,"Maipú, Región Metropolitana",31
IPhones 6s y 8,250000,01-05-2023,14:31:43,"El Monte, Región Metropolitana",31
IPhone 6s,80000,01-05-2023,14:20:59,"El Monte, Región Metropolitana",31
IPhone 8,150000,01-05-2023,14:12:15,"El Monte, Región Metropolitana",31
"iPhone 14 ,256g nuevo ",850000,01-05-2023,13:56:54,"La Reina, Región Metropolitana",31
Iphone 11 pro,330000,01-05-2023,13:51:07,"Ñuñoa, Región Metropolitana",31
Iphone x 256 gb,250000,01-05-2023,12:38:43,"Macul, Región Metropolitana",31
IPhone 14 Pro Max 128 gb,900000,01-05-2023,12:34:22,"Ñuñoa, Región Metropolitana",31
Iphone 11 max pro,300000,01-05-2023,11:56:44,"Puente Alto, Región Metropolitana",31
Iphone 12 pro máx,550000,01-05-2023,09:15:57,"Santiago, Región Metropolitana",31
IPhone 12 Pro Max,600000,01-05-2023,08:52:11,"Lo Barnechea, Región Metropolitana",31
IPhone 14 plus 512 gb,1049000,01-05-2023,08:17:18,"Las Condes, Región Metropolitana",31
IPhone SE con detalle en la parte de atrás,149000,01-05-2023,05:48:34,"Las Condes, Región Metropolitana",31
Iphone 12,350000,01-05-2023,00:29:44,"Santiago, Región Metropolitana",31
IPhone 11 - 128 GB + Cargador 18w carga rápida,350000,01-05-2023,00:08:01,"Providencia, Región Metropolitana",31
"IPhone X 256gb, blanco",270000,30-04-2023,19:33:10,"Pudahuel, Región Metropolitana",31
IPhone 8 Black,130000,30-04-2023,19:29:02,"Ñuñoa, Región Metropolitana",31
Teléfono IPhone 11,290000,30-04-2023,17:27:25,"San Miguel, Región Metropolitana",31
IPhone 12 Pro,350000,30-04-2023,13:47:12,"Huechuraba, Región Metropolitana",31
IPhone XR 64 GB Celeste,155000,30-04-2023,10:06:51,"Buin, Región Metropolitana",31
Carcasa Iphone 4/4S nueva,2500,30-04-2023,06:54:36,"La Florida, Región Metropolitana",31
IPhone 11 - 64Gb,280000,30-04-2023,00:41:38,"Estación Central, Región Metropolitana",31
IPhone 11 64GB,280000,29-04-2023,23:36:13,"Santiago, Región Metropolitana",31
Iphone 13 nuevo,700000,29-04-2023,16:40:28,"La Florida, Región Metropolitana",31
IPhone se 2020,150000,29-04-2023,14:36:03,"Maipú, Región Metropolitana",31
IPhone 13 128gb,500000,29-04-2023,14:27:11,"Ñuñoa, Región Metropolitana",31
Iphone 11 pro,350000,29-04-2023,14:22:19,"Las Condes, Región Metropolitana",31
"Iphone 12, 64 GB , 94% batería",450000,29-04-2023,13:53:39,"Vitacura, Región Metropolitana",31
IPhone 13 128GB,450000,29-04-2023,12:09:23,"Santiago, Región Metropolitana",31
IPhone XR de 256 gigas,250000,28-04-2023,23:33:10,"Pudahuel, Región Metropolitana",31
IPhone 6 50 mil,50000,28-04-2023,21:48:01,"Conchalí, Región Metropolitana",31
Iphone 12 pro 256 gb,600000,28-04-2023,19:06:52,"Santiago, Región Metropolitana",31
IPhone 6S Plus 32GB,65000,28-04-2023,17:38:05,"Ñuñoa, Región Metropolitana",31
Iphone 5 SE 64 GB año 2017,80000,28-04-2023,17:19:02,"Providencia, Región Metropolitana",31
Rog phone 6 12 128,430000,28-04-2023,16:05:08,"Providencia, Región Metropolitana",31
IPhone 12 64 gb,100,28-04-2023,14:16:32,"San Miguel, Región Metropolitana",31
Iphone con detalles,200000,28-04-2023,14:08:04,"Melipilla, Región Metropolitana",31
IPhone SE 2020 (2nd gen) 128gb,650000,28-04-2023,13:40:53,"Santiago, Región Metropolitana",31
Iphoine 12 pro max a toda prueba con boleta,7900,28-04-2023,12:15:31,"Maipú, Región Metropolitana",31
Auricular Iphone 7 Plus Altavoz Parlante Interno S,0,28-04-2023,11:31:48,"Macul, Región Metropolitana",31
0,0,0,,0,31
0,0,0,,0,31
0,0,0,,0,31
