titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
IPhone 8 Plus 256GB,180000,30-12-2022,10:24:57,"Santiago, Región Metropolitana",62
IPhone 11 64 GB,350000,30-12-2022,09:57:56,"San Bernardo, Región Metropolitana",62
Iphone 8,270000,30-12-2022,08:23:18,"Colina, Región Metropolitana",62
Iphone SE 2022 tercera generación 64GB,460000,29-12-2022,21:57:39,"Providencia, Región Metropolitana",62
Iphone 11 pro max,9000,29-12-2022,21:19:46,"Quinta Normal, Región Metropolitana",62
Funda Sintética Para iPhone 11 Con Correas Para La,300000,29-12-2022,16:38:21,"Santiago, Región Metropolitana",62
Iphone XS blanco + Iphone 6 y accesorios,270000,29-12-2022,16:18:39,"Las Condes, Región Metropolitana",62
Iphone xr,600000,29-12-2022,16:13:10,"Ñuñoa, Región Metropolitana",62
Iphone 12 pro max 256 gb color grafito,350000,29-12-2022,16:01:45,"Las Condes, Región Metropolitana",62
IPhone 11 poco más de 1 año de uso,98000,29-12-2022,15:42:38,"La Granja, Región Metropolitana",62
Pantalla iPhone XS Calidad Garantizada,9900,29-12-2022,12:50:23,"Macul, Región Metropolitana",62
Kit De Desarme 10 En 1 Compatible iPhone 4s Pental,8500,29-12-2022,12:29:37,"Providencia, Región Metropolitana",62
Lente Camara Trasera iPhone X Tapa Cubierta Repues,380000,29-12-2022,12:22:50,"Macul, Región Metropolitana",62
Iphone 12 Mini,355000,29-12-2022,11:07:40,"La Florida, Región Metropolitana",62
IPhone 11 128gb,70000,29-12-2022,10:51:50,"Las Condes, Región Metropolitana",62
IPhone 13 Pro Max 256 Gb con boleta ,330000,29-12-2022,02:24:38,"Macul, Región Metropolitana",62
Iphone 6s 32gb space gray usado bateria original n,290000,29-12-2022,01:50:47,"La Florida, Región Metropolitana",62
IPhone 7 Plus 128 GB mas carcasa bateria,50000,28-12-2022,23:19:15,"Las Condes, Región Metropolitana",62
Iphone SE segunda generacion 256 Gb,750000,28-12-2022,21:51:36,"Ñuñoa, Región Metropolitana",62
  iphone 7,20000,28-12-2022,21:15:23,"La Florida, Región Metropolitana",62
Iphone 12 Pro,250000,28-12-2022,20:46:58,"La Florida, Región Metropolitana",62
IPhone 11 12 13 Pro Max Compro ,400000,28-12-2022,19:54:22,"Recoleta, Región Metropolitana",62
IPhone 11 12 13 Pro Max compro,120000,28-12-2022,19:50:47,"Recoleta, Región Metropolitana",62
Iphone X 264 gb + carcasa anticaída ,100000,28-12-2022,19:46:24,"Las Condes, Región Metropolitana",62
IPhone XR Blanco 64 GB,800000,28-12-2022,19:21:23,"Providencia, Región Metropolitana",62
Iphone 7 32gb,140000,28-12-2022,19:16:55,"Buin, Región Metropolitana",62
IPhone 7 128 GB ,90000,28-12-2022,19:13:36,"Conchalí, Región Metropolitana",62
Caja iPhone 6s,70000,28-12-2022,13:53:48,"La Florida, Región Metropolitana",62
IPhone 7 Plus 32GB,50000,28-12-2022,12:44:47,"Las Condes, Región Metropolitana",62
IPhone 13 Pro Max 128g sellado,510000,28-12-2022,11:59:29,"Macul, Región Metropolitana",62
IPhone se 2da gen 86%bateria,110000,28-12-2022,03:23:01,"Macul, Región Metropolitana",62
IPhone 13 Pro Max,200000,28-12-2022,02:07:03,"Las Condes, Región Metropolitana",62
"Iphone 7, 32 gb",580000,27-12-2022,21:24:12,"San Bernardo, Región Metropolitana",62
IPhone 6 s,60000,27-12-2022,20:40:00,"Providencia, Región Metropolitana",62
IPhone 6 32 gb conversable,920000,27-12-2022,19:39:20,"Las Condes, Región Metropolitana",62
"IPhone 12 mini azul de 128 gb, completamente nuevo",50000,27-12-2022,18:49:27,"Las Condes, Región Metropolitana",62
Iphone 7 128 GB Rosado en estado,50000,27-12-2022,18:42:13,"Providencia, Región Metropolitana",62
IPhone X 64 GB ( Batería recién cambiada ),250000,27-12-2022,17:24:00,"La Granja, Región Metropolitana",62
Iphone 13,165000,27-12-2022,16:32:48,"Conchalí, Región Metropolitana",62
Iphone 7 de 32gb negro mate,450000,27-12-2022,14:43:24,"Quinta Normal, Región Metropolitana",62
Iphone 6s,0,27-12-2022,14:13:38,"Puente Alto, Región Metropolitana",62
"Iphone 14, nuevo sellado",0,27-12-2022,14:00:02,"San Miguel, Región Metropolitana",62
Iphone 6,0,27-12-2022,13:06:56,"Quinta Normal, Región Metropolitana",62
iphone 6s,0,27-12-2022,01:26:24,"El Bosque, Región Metropolitana",62
 IPhone XR,0,26-12-2022,16:23:15,"Las Condes, Región Metropolitana",62
Iphone se 2020,0,26-12-2022,15:11:02,"Peñalolén, Región Metropolitana",62
IPhone 12 mini 128 GB usado,0,26-12-2022,14:56:00,"San Miguel, Región Metropolitana",62
0,0,0,,0,62
0,0,0,,0,62
0,0,0,,0,62
