titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Apple silicone case iphone 12 / 12 pro,20000,18-08-2022,11:40:53,"San Bernardo, Región Metropolitana",101
Iphone 11 Amarillo Impecable,350000,18-08-2022,11:38:02,"Santiago, Región Metropolitana",101
Iphone se generación 2020,300000,17-08-2022,22:07:24,"Cerrillos, Región Metropolitana",101
IPhone 7,100000,17-08-2022,22:06:07,"San Bernardo, Región Metropolitana",101
IPhone 11 Pro 64 gb,350000,17-08-2022,21:44:21,"Santiago, Región Metropolitana",101
IPhone 8- 64gb,110000,17-08-2022,19:56:00,"Santiago, Región Metropolitana",101
Fast Charger iphone (Cable),4990,17-08-2022,16:56:03,"Santiago, Región Metropolitana",101
Iphone 12 Pro 128 GB Usado Impecable,750000,17-08-2022,16:04:50,"Las Condes, Región Metropolitana",101
Iphone 11 Pro 64 GB,350000,17-08-2022,15:41:34,"Macul, Región Metropolitana",101
IPhone 13 Nuevo a estrenar,700000,17-08-2022,15:25:27,"Santiago, Región Metropolitana",101
IPhone 11 de 64gb liberado ,330000,17-08-2022,15:17:50,"Quinta Normal, Región Metropolitana",101
IPhone 11 excelente estado,170000,17-08-2022,14:53:17,"Maipú, Región Metropolitana",101
IPhone SE ROJO,170000,17-08-2022,14:34:32,"Las Condes, Región Metropolitana",101
 iPhone X liberado totalmente,14900,17-08-2022,13:55:21,"La Florida, Región Metropolitana",101
Cámara trasera iphone 6 plus,120000,17-08-2022,13:32:44,"Providencia, Región Metropolitana",101
IPhone Se2020,440000,17-08-2022,13:18:29,"La Florida, Región Metropolitana",101
Iphone SE (1ra generacion),380000,17-08-2022,13:14:40,"Las Condes, Región Metropolitana",101
IPhone 12 64 GB RED,160000,17-08-2022,11:38:36,"Lo Espejo, Región Metropolitana",101
Iphone 11 64 nuevo,200000,17-08-2022,11:03:47,"Estación Central, Región Metropolitana",101
Iphone 8 64 gb,450000,17-08-2022,09:06:33,"Puente Alto, Región Metropolitana",101
IPhone XR 64 GB,250000,17-08-2022,02:13:54,"Ñuñoa, Región Metropolitana",101
IPhone 12 64gb excelente estado. Con boleta,90000,17-08-2022,01:43:33,"San Bernardo, Región Metropolitana",101
Iphone XS Max,550000,16-08-2022,23:44:17,"Buin, Región Metropolitana",101
IPhone 7,380000,16-08-2022,23:27:08,"San Bernardo, Región Metropolitana",101
IPhone XS,250000,16-08-2022,21:36:48,"Maipú, Región Metropolitana",101
IPhone 7 32 GB,480000,16-08-2022,20:45:35,"La Florida, Región Metropolitana",101
Iphone 12 negro 64 GB,3000,16-08-2022,19:31:24,"Providencia, Región Metropolitana",101
Iphone 11 white 128 gb,100000,16-08-2022,17:48:00,"Melipilla, Región Metropolitana",101
IPhone X 256 GB,120000,16-08-2022,16:30:45,"Macul, Región Metropolitana",101
IPhone 12. Como nuevo. Revise antes,220000,16-08-2022,16:25:55,"Ñuñoa, Región Metropolitana",101
Carcasa y mica Iphone 12 mini,50000,16-08-2022,15:49:30,"San Bernardo, Región Metropolitana",101
IPhone 7,49990,16-08-2022,15:26:30,"Lampa, Región Metropolitana",101
Iphone SE 2020,39990,16-08-2022,13:37:51,"Santiago, Región Metropolitana",101
Iphone XR Red como nuevo,32990,16-08-2022,13:28:48,"Las Condes, Región Metropolitana",101
Iphone 6s 32 gb,500000,16-08-2022,12:44:37,"Santiago, Región Metropolitana",101
Cambio de batería iphone 11,480000,16-08-2022,12:26:25,"Providencia, Región Metropolitana",101
Cambio de batería iphone x,210000,16-08-2022,12:00:46,"Providencia, Región Metropolitana",101
Cambio de batería iphone xr,40000,16-08-2022,11:59:53,"Providencia, Región Metropolitana",101
Iphone 12 64gb,560000,16-08-2022,11:42:10,"Santiago, Región Metropolitana",101
Iphone 12 64 gb Red,60000,16-08-2022,10:18:48,"Puente Alto, Región Metropolitana",101
IPhone XR (Red) 64 gb,70000,16-08-2022,08:08:35,"La Cisterna, Región Metropolitana",101
Iphone XS 256 GB,13000,15-08-2022,23:21:05,"Las Condes, Región Metropolitana",101
Iphone Silver 5S 32GB Perfecto Estado,0,15-08-2022,21:07:50,"La Florida, Región Metropolitana",101
Iphone 12 256 gb rojo,0,15-08-2022,21:07:43,"Maipú, Región Metropolitana",101
IPhone 6 + 3 carcasas,0,15-08-2022,21:05:16,"La Florida, Región Metropolitana",101
IPhone 7,0,15-08-2022,20:41:23,"Ñuñoa, Región Metropolitana",101
cable de iphone ,0,15-08-2022,20:32:53,"Pudahuel, Región Metropolitana",101
0,0,0,,0,101
0,0,0,,0,101
0,0,0,,0,101
