titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
"IPhone 11 Usado, impecable",295000,14-11-2022,16:30:57,"Huechuraba, Región Metropolitana",76
Iphone 8 de 64GB,250000,14-11-2022,14:10:37,"Providencia, Región Metropolitana",76
IPhone SE 2020,150000,14-11-2022,13:50:33,"Santiago, Región Metropolitana",76
IPhone 11 128gb,300000,14-11-2022,13:40:58,"Peñalolén, Región Metropolitana",76
Apple IPhone XR 64GB,270000,14-11-2022,11:56:15,"Providencia, Región Metropolitana",76
Iphone 8 64GB,180000,14-11-2022,11:11:27,"Pudahuel, Región Metropolitana",76
IPhone 12 Pro 128gb,510000,14-11-2022,10:05:37,"Providencia, Región Metropolitana",76
Baterias iPhone 8 Plus a domicilio,100000,14-11-2022,08:51:42,"Santiago, Región Metropolitana",76
Bateria iPhone SE 2020 Nuevas selladas,120000,14-11-2022,08:51:38,"Santiago, Región Metropolitana",76
Bateria Pila iPhone 5G 5S 5c SE Domicilio,90000,14-11-2022,08:51:34,"Santiago, Región Metropolitana",76
Pantalla iPhone 11 Original a Domicilio,350000,14-11-2022,08:51:26,"Santiago, Región Metropolitana",76
Bateria iPhone X XR XS XS MAX A Domicilio,4000,14-11-2022,08:48:09,"Santiago, Región Metropolitana",76
IPhone 8 impecable único dueño 64 gigas,220000,14-11-2022,00:02:06,"Renca, Región Metropolitana",76
Iphone 6s usado,500000,13-11-2022,23:50:22,"Colina, Región Metropolitana",76
Iphone XR,280000,13-11-2022,23:36:26,"Quinta Normal, Región Metropolitana",76
Carcasa iPhone X o Xs,420000,13-11-2022,23:34:34,"Ñuñoa, Región Metropolitana",76
IPhone X,5000,13-11-2022,22:43:33,"Macul, Región Metropolitana",76
Iphone 11 pro max,4990,13-11-2022,21:22:35,"La Florida, Región Metropolitana",76
IPhone XS Max,350000,13-11-2022,19:21:05,"Peñalolén, Región Metropolitana",76
IPhone 12,850000,13-11-2022,18:40:00,"Las Condes, Región Metropolitana",76
Iphone 12 mini 128gb,250000,13-11-2022,16:03:23,"Vitacura, Región Metropolitana",76
Carcasa de iPhone,680000,13-11-2022,15:32:18,"Santiago, Región Metropolitana",76
IPhone 4S 16GB blanco para reparar,900000,13-11-2022,14:05:30,"Santiago, Región Metropolitana",76
IPhone 11 64 GB,220000,13-11-2022,14:00:57,"Huechuraba, Región Metropolitana",76
Iphone 13 pro max 256gb,25000,13-11-2022,13:45:12,"Santiago, Región Metropolitana",76
Iphone XS 64GB,200000,13-11-2022,12:22:16,"Lo Barnechea, Región Metropolitana",76
Iphone 12 pro max,550000,13-11-2022,10:32:52,"Providencia, Región Metropolitana",76
IPhone 13 Pro,4000,13-11-2022,09:17:12,"Santiago, Región Metropolitana",76
IPhone 11,700000,13-11-2022,01:05:35,"Puente Alto, Región Metropolitana",76
IPhone 7 rosado,25900,13-11-2022,00:36:14,"La Florida, Región Metropolitana",76
IPhone XR 64 gb ,50000,12-11-2022,23:27:21,"Peñaflor, Región Metropolitana",76
Iphone 12 128 Gb,750000,12-11-2022,19:13:49,"Peñalolén, Región Metropolitana",76
Caja para IPhone 6 Plus,120000,12-11-2022,17:39:49,"Santiago, Región Metropolitana",76
"Iphone 12 pro max, excelente estado",80000,12-11-2022,16:38:12,"Las Condes, Región Metropolitana",76
Cristal Glass + Oca + Marco Para iPhone XS MAX,24900,12-11-2022,16:10:40,"Macul, Región Metropolitana",76
"IPhone 7 usado, funciona para cualquier compañía",135000,12-11-2022,15:19:41,"Santiago, Región Metropolitana",76
IPhone 12 Pro 256 GB,300000,12-11-2022,00:32:40,"Las Condes, Región Metropolitana",76
IPhone SE de 64 GB se cambia por Celular Android,250000,11-11-2022,22:01:33,"Providencia, Región Metropolitana",76
Iphone x con problemas de placa,460000,11-11-2022,19:26:35,"Maipú, Región Metropolitana",76
Cristal Glass + Oca + Marco Para iPhone XR,100000,11-11-2022,17:10:38,"Macul, Región Metropolitana",76
IPhone 7 Plus 32 Gb liberado de fabrica,37000,11-11-2022,16:16:00,"Peñalolén, Región Metropolitana",76
Iphone XR blanco,190000,11-11-2022,14:24:00,"Las Condes, Región Metropolitana",76
IPhone 11 impecable,0,11-11-2022,14:18:25,"Quinta Normal, Región Metropolitana",76
IPhone 11 Pro Max 64GB,0,11-11-2022,13:37:43,"San Joaquín, Región Metropolitana",76
IPhone 8 64 gb,0,11-11-2022,12:47:30,"Paine, Región Metropolitana",76
I Phone 4 S semi nuevo,0,11-11-2022,12:38:46,"Providencia, Región Metropolitana",76
Iphone se 64gb 2020 nuevo,0,11-11-2022,09:50:06,"Peñalolén, Región Metropolitana",76
0,0,0,,0,76
0,0,0,,0,76
0,0,0,,0,76
