titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Iphone 11,370000,24-04-2023,04:21:30,"Cerro Navia, Región Metropolitana",33
Iphone 11,470000,24-04-2023,02:57:39,"Peñalolén, Región Metropolitana",33
"IPhone 7, 32 GB + 2 láminas protectoras CRISTAL",49990,23-04-2023,19:48:01,"Santiago, Región Metropolitana",33
IPhone 6S,90000,23-04-2023,19:10:15,"Ñuñoa, Región Metropolitana",33
Carcasa Blindada LoveMei para iPhone 13 Pro Max,10000,23-04-2023,16:42:58,"Ñuñoa, Región Metropolitana",33
IPhone 12 64 gb black a la venta,400000,23-04-2023,16:40:32,"San Bernardo, Región Metropolitana",33
"Iphone 11 Pro de 64Gb Gris, en perfecto estado",390000,23-04-2023,16:09:52,"Las Condes, Región Metropolitana",33
IPhone 13 Pro Max 128 GB,850000,23-04-2023,14:21:03,"San Bernardo, Región Metropolitana",33
IPhone 11 64 gb,350000,22-04-2023,21:34:19,"La Florida, Región Metropolitana",33
IPhone 12 Pro Max,800,22-04-2023,15:16:33,"Independencia, Región Metropolitana",33
Carcaza blanca iPhone 11,9990,22-04-2023,13:36:02,"Las Condes, Región Metropolitana",33
IPhone 14 pro Max 256GB sellado gold,1180000,22-04-2023,10:41:24,"Santiago, Región Metropolitana",33
IPhone 11,250000,22-04-2023,10:41:07,"Puente Alto, Región Metropolitana",33
Iphone 11 Pro 64gb,290000,22-04-2023,01:25:50,"Peñaflor, Región Metropolitana",33
Iphone 7 32GB,150000,21-04-2023,19:45:26,"Las Condes, Región Metropolitana",33
IPhone 11,280000,21-04-2023,16:21:47,"Huechuraba, Región Metropolitana",33
Iphone Xs,150000,21-04-2023,15:22:52,"Calera de Tango, Región Metropolitana",33
iPhone 12 Pro Max color grafito,550000,21-04-2023,14:35:56,"La Florida, Región Metropolitana",33
"Iphone 8, 80% de batería",99990,21-04-2023,14:13:01,"Ñuñoa, Región Metropolitana",33
Iphone 13 Open Box,700000,21-04-2023,08:37:03,"Puente Alto, Región Metropolitana",33
Cable de iPhone original Lightning,20000,20-04-2023,23:37:25,"San Bernardo, Región Metropolitana",33
IPhone 14 pro max,950000,20-04-2023,21:11:25,"La Granja, Región Metropolitana",33
IPhone 11 64GB PRECIO CONVERSABLE,300000,20-04-2023,19:40:05,"Las Condes, Región Metropolitana",33
Apple iPhone 6,60000,20-04-2023,16:09:11,"Las Condes, Región Metropolitana",33
IPhone 13,700000,20-04-2023,15:34:22,"San Bernardo, Región Metropolitana",33
IPhone 14 Pro Max 512gb Chino,320000,20-04-2023,15:16:21,"San Miguel, Región Metropolitana",33
IPhone XR 64GB Color Negro,200000,20-04-2023,15:16:06,"Las Condes, Región Metropolitana",33
IPhone 11 Nuevo ,380000,20-04-2023,13:04:01,"Estación Central, Región Metropolitana",33
Iphone 12 pro max,650000,20-04-2023,10:57:19,"Santiago, Región Metropolitana",33
IPhone 12 mini Negro Liberado *SELLADO,650000,20-04-2023,10:22:11,"Peñalolén, Región Metropolitana",33
IPhone 12,430000,20-04-2023,08:54:07,"La Florida, Región Metropolitana",33
Iphon 8plus,100000,20-04-2023,03:58:25,"Santiago, Región Metropolitana",33
IPhone 5 - 16 Gb - Negro,40000,19-04-2023,23:22:30,"Providencia, Región Metropolitana",33
Bateria externa para iphone xs max mophie nuevo,21000,19-04-2023,23:10:05,"La Florida, Región Metropolitana",33
IPhone 8 - 64Gb - Rosado,100000,19-04-2023,22:49:17,"Providencia, Región Metropolitana",33
Micas de vidrio completas 9D iPhone 12/12 pro,2000,19-04-2023,20:48:38,"Santiago, Región Metropolitana",33
IPhone 7 32 GB,95000,19-04-2023,19:55:32,"Providencia, Región Metropolitana",33
IPhone XS Max dañado,100000,19-04-2023,16:07:45,"Santiago, Región Metropolitana",33
IPhone 6 usado,70000,19-04-2023,15:55:08,"Santiago, Región Metropolitana",33
IPhone 6s para repuesto,50000,19-04-2023,15:41:20,"Puente Alto, Región Metropolitana",33
IPhone 12 128GB,300000,19-04-2023,15:16:03,"Renca, Región Metropolitana",33
Iphone X 256gb,250000,19-04-2023,09:45:42,"Colina, Región Metropolitana",33
Iphone 12 128 gb,370000,19-04-2023,06:50:16,"Ñuñoa, Región Metropolitana",33
IPhone 12 de 128 Gb. (Sellado),560000,19-04-2023,00:40:09,"Santiago, Región Metropolitana",33
Iphone 6s,65000,18-04-2023,23:00:35,"Providencia, Región Metropolitana",33
"Cajas iPhone,airpods,tablet Apple",20000,18-04-2023,21:16:02,"Colina, Región Metropolitana",33
Cargadores de Iphone y Triple,5000,18-04-2023,21:11:53,"La Florida, Región Metropolitana",33
0,0,0,,0,33
0,0,0,,0,33
0,0,0,,0,33
