titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
IPhone 11 ,300000,07-05-2023,16:16:01,"San Bernardo, Región Metropolitana",30
Iphone 13 Pro Max 256 Gb impecable /,930000,07-05-2023,15:57:28,"Vitacura, Región Metropolitana",30
"IPhone 13, 128gb rosa",600000,07-05-2023,14:32:18,"Las Condes, Región Metropolitana",30
IPhone 13mini,480000,07-05-2023,08:50:34,"Lo Espejo, Región Metropolitana",30
IPhone SE 2a gen.128GB - COMODIDAD Y POTENCIA,214990,07-05-2023,05:23:03,"Las Condes, Región Metropolitana",30
IPhone 7 128,105000,06-05-2023,22:04:50,"Cerrillos, Región Metropolitana",30
Iphone 8 256gb Usado,190000,06-05-2023,19:51:02,"Recoleta, Región Metropolitana",30
"Iphone 8, excelente estado",130000,06-05-2023,14:56:02,"Recoleta, Región Metropolitana",30
Iphone 14 128g con boleta,700000,06-05-2023,14:12:30,"Huechuraba, Región Metropolitana",30
Iphone 11 64gb,260000,06-05-2023,10:03:27,"Maipú, Región Metropolitana",30
IPhone 11 64 GB,400000,06-05-2023,00:49:36,"Peñalolén, Región Metropolitana",30
IPHONE 13 PRO MAX 128GB color gris,650000,05-05-2023,23:55:46,"San Miguel, Región Metropolitana",30
IPhone 13 Pro,700000,05-05-2023,20:13:37,"Puente Alto, Región Metropolitana",30
IPhone 11,280000,05-05-2023,15:38:01,"Quilicura, Región Metropolitana",30
IPhone 13 128gb,580000,05-05-2023,14:50:14,"Providencia, Región Metropolitana",30
"IPhone 12, con un detalle",350000,05-05-2023,14:20:09,"Recoleta, Región Metropolitana",30
Iphone diferentes modelos,30000,05-05-2023,08:58:17,"Quilicura, Región Metropolitana",30
IPhone 6s,50000,05-05-2023,08:53:40,"Puente Alto, Región Metropolitana",30
Iphone 14 pro 128gn nuevo sellado entel,820000,05-05-2023,07:05:10,"Puente Alto, Región Metropolitana",30
IPhone 11 usado con cable,380000,05-05-2023,03:16:17,"Las Condes, Región Metropolitana",30
IPhone 8 64 GB,130000,04-05-2023,22:40:59,"Lo Espejo, Región Metropolitana",30
"Se vende carcasas de iphone xr, 5 y 6",4000,04-05-2023,22:24:13,"San Bernardo, Región Metropolitana",30
Iphone XR usado,195000,04-05-2023,18:07:15,"Quinta Normal, Región Metropolitana",30
Iphone 6 usado,50000,04-05-2023,17:41:46,"Quinta Normal, Región Metropolitana",30
IPhone SE 2020,170000,04-05-2023,17:32:31,"Providencia, Región Metropolitana",30
Iphone se 2020,150000,04-05-2023,16:24:03,"Maipú, Región Metropolitana",30
IPhone 13 negro sin detalles,580000,04-05-2023,13:18:02,"Estación Central, Región Metropolitana",30
Iphone 8 rojo,120000,04-05-2023,10:10:35,"Santiago, Región Metropolitana",30
Iphone 11 promax,450000,04-05-2023,09:29:11,"Maipú, Región Metropolitana",30
Iphone 13 mini 256gb,520000,04-05-2023,08:42:19,"Santiago, Región Metropolitana",30
Adaptador para Iphone Lightning A Tipo C OTG de 8,5990,04-05-2023,02:22:58,"Maipú, Región Metropolitana",30
IPhone 11,210000,03-05-2023,21:40:02,"Vitacura, Región Metropolitana",30
IPhone 12 de 128gb negro ,420000,03-05-2023,20:51:17,"La Florida, Región Metropolitana",30
Iphone 11,280000,03-05-2023,15:50:00,"La Pintana, Región Metropolitana",30
IPhone 11 128gb Blanco,420000,03-05-2023,15:33:53,"Ñuñoa, Región Metropolitana",30
Iphone 12 mini,330000,03-05-2023,15:04:42,"Cerrillos, Región Metropolitana",30
Celular IPhone XR,370000,03-05-2023,13:53:27,"Providencia, Región Metropolitana",30
Cargador rápido para Iphone 8-X-Xr-11-12-13-14,10000,03-05-2023,12:16:10,"Ñuñoa, Región Metropolitana",30
Lápiz Táctil Universal Para iPhone Samsung Huawei,20800,03-05-2023,12:13:48,"Providencia, Región Metropolitana",30
Iphone xr 128gb ,160000,03-05-2023,10:00:40,"La Florida, Región Metropolitana",30
Asus Rog Phone 6 128GB,620000,03-05-2023,09:44:50,"La Cisterna, Región Metropolitana",30
IPhone SE con caja,940900,03-05-2023,07:13:20,"Huechuraba, Región Metropolitana",30
Iphone 13 pro max 256gb color blanco,130000,02-05-2023,21:17:24,"Las Condes, Región Metropolitana",30
Iphone se,150000,02-05-2023,20:08:18,"Macul, Región Metropolitana",30
IPhone SE 64 GB poco uso,55000,02-05-2023,20:02:20,"Las Condes, Región Metropolitana",30
Iphone 6 perfecto estado,600000,02-05-2023,19:46:02,"Estación Central, Región Metropolitana",30
IPhone 13 128 Gb,0,02-05-2023,18:48:12,"Providencia, Región Metropolitana",30
0,0,0,,0,30
0,0,0,,0,30
0,0,0,,0,30
