titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Iphone 13,550000,12-05-2023,08:22:27,"Puente Alto, Región Metropolitana",29
Iphone 11 64G,380000,12-05-2023,08:19:11,"Providencia, Región Metropolitana",29
IPhone 11 Pro con caja y cargador,300000,11-05-2023,22:16:46,"La Florida, Región Metropolitana",29
"IPhone X 256GB ""Space Gray""",250000,11-05-2023,18:45:33,"Santiago, Región Metropolitana",29
Iphone X 64gb para reparación,85000,11-05-2023,13:35:50,"Cerrillos, Región Metropolitana",29
I phone XR Excelente Estado como nuevo,280000,11-05-2023,10:27:30,"Las Condes, Región Metropolitana",29
Vendo iPhone 13 mini rosado,650000,11-05-2023,00:01:57,"La Pintana, Región Metropolitana",29
IPhone 11 128gb,300000,10-05-2023,19:01:05,"La Florida, Región Metropolitana",29
Iphone XR,180000,10-05-2023,14:44:13,"La Florida, Región Metropolitana",29
IPhone SE 256 GB,200000,10-05-2023,13:12:06,"Maipú, Región Metropolitana",29
Iphone 11 sin delalles,275000,10-05-2023,11:36:00,"San Miguel, Región Metropolitana",29
Pantalla y batería iPhone 8,60000,10-05-2023,10:29:20,"Puente Alto, Región Metropolitana",29
IPhone 11. ,320000,10-05-2023,09:39:39,"Ñuñoa, Región Metropolitana",29
Celular Iphone SE 2da Generación,190000,09-05-2023,18:01:27,"Providencia, Región Metropolitana",29
IPhone 13 pro max para desarme,150000,09-05-2023,17:23:44,"Estación Central, Región Metropolitana",29
"IPhone SE 2nd gen, impecable",250000,09-05-2023,17:16:44,"Santiago, Región Metropolitana",29
"Iphone X, Space Gray, 64GB",200000,09-05-2023,15:30:59,"La Florida, Región Metropolitana",29
" iPhone 11 64GB Black 6,1 Pulgadas ",400000,09-05-2023,15:29:27,"Colina, Región Metropolitana",29
Iphone 8 negro,110000,09-05-2023,15:16:49,"Puente Alto, Región Metropolitana",29
IPhone SE 64 gb Negro,280000,09-05-2023,13:39:22,"Las Condes, Región Metropolitana",29
"Iphone, precio conversable",50000,09-05-2023,12:53:39,"Puente Alto, Región Metropolitana",29
IPhone 11 usado blanco,300000,09-05-2023,12:39:27,"Santiago, Región Metropolitana",29
Audifonos Bluetooth Jm Compatible iPhone 7 8 Andro,11890,09-05-2023,11:36:13,"Providencia, Región Metropolitana",29
IPhone 11 64 g,290000,09-05-2023,11:24:09,"Maipú, Región Metropolitana",29
Iphone xr 128 gb,265000,09-05-2023,10:42:53,"La Reina, Región Metropolitana",29
IPhone 12 mini,300000,08-05-2023,23:21:58,"Vitacura, Región Metropolitana",29
IPhone SE (2da generación) 2020,150000,08-05-2023,21:39:42,"Providencia, Región Metropolitana",29
IPhone 11 64 Gb,330000,08-05-2023,21:33:37,"Santiago, Región Metropolitana",29
IPhone 12 ProMax,530000,08-05-2023,21:24:02,"San Miguel, Región Metropolitana",29
IPhone 8 Plus 256gb rosado gold,250000,08-05-2023,20:09:20,"Pudahuel, Región Metropolitana",29
Iphone 11,280000,08-05-2023,19:18:42,"Ñuñoa, Región Metropolitana",29
Cargador carga rápida iphone,12990,08-05-2023,19:02:44,"Peñalolén, Región Metropolitana",29
IPhone 5s 16 GB Usado Perfecto estado,30000,08-05-2023,19:01:57,"Ñuñoa, Región Metropolitana",29
IPhone 11 128gb ,350000,08-05-2023,17:48:03,"Estación Central, Región Metropolitana",29
Iphone 11 Pro Max,390000,08-05-2023,16:39:36,"Huechuraba, Región Metropolitana",29
CARCASA Para iPhone 11 ,5000,08-05-2023,14:32:03,"Santiago, Región Metropolitana",29
Iphone 6 plus,89990,08-05-2023,13:27:12,"Calera de Tango, Región Metropolitana",29
Iphone 8 64 GB+ Lamina de vidrio,179990,08-05-2023,13:22:10,"Calera de Tango, Región Metropolitana",29
Cables USB-C para Iphone,10000,08-05-2023,11:41:02,"Las Condes, Región Metropolitana",29
IPhone 12 pro. 128gb,500000,08-05-2023,10:17:45,"Santiago, Región Metropolitana",29
IPhone 13 mini,250000,08-05-2023,09:31:41,"La Florida, Región Metropolitana",29
Iphone 14 plus,770000,08-05-2023,08:23:14,"Quinta Normal, Región Metropolitana",29
Iphone 11 ,300000,08-05-2023,08:10:17,"Pedro Aguirre Cerda, Región Metropolitana",29
IPhone 12 Pro,500000,08-05-2023,07:13:10,"Pedro Aguirre Cerda, Región Metropolitana",29
Iphone SE 64gb,180000,07-05-2023,21:18:07,"Santiago, Región Metropolitana",29
Iphone 12 Pro 128 GB,480000,07-05-2023,20:53:44,"La Florida, Región Metropolitana",29
Iphone x 256gb,250000,07-05-2023,17:26:41,"San Joaquín, Región Metropolitana",29
0,0,0,,0,29
0,0,0,,0,29
0,0,0,,0,29
