titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
IPhone 8 64gb,120000,06-10-2022,14:21:56,"Maipú, Región Metropolitana",88
Iphone 12 pro max 128gb silver (plata),750000,06-10-2022,12:10:25,"Las Condes, Región Metropolitana",88
Iphone 13 promax como nuevo,450000,06-10-2022,10:07:20,"Santiago, Región Metropolitana",88
Carcasa iPhone 12 y 12 pro max,6000,06-10-2022,09:50:51,"Santiago, Región Metropolitana",88
IPhone SE 2020 64 GB  ,6000,06-10-2022,00:00:57,"Santiago, Región Metropolitana",88
Carcasas iPhone 13 Pro Max,180000,05-10-2022,23:20:44,"Santiago, Región Metropolitana",88
IPhone 7,150000,05-10-2022,22:22:11,"Ñuñoa, Región Metropolitana",88
Iphone 8 256gb,180000,05-10-2022,22:22:09,"Puente Alto, Región Metropolitana",88
IPhone 7,20000,05-10-2022,22:22:05,"Ñuñoa, Región Metropolitana",88
3 celulares para repuestos iphone 5 y 5c y un moto,300000,05-10-2022,22:15:05,"Las Condes, Región Metropolitana",88
IPhone 11 64 GB,75000,05-10-2022,21:33:36,"La Cisterna, Región Metropolitana",88
Vendo mi Iphone 6S,7500,05-10-2022,21:18:14,"Independencia, Región Metropolitana",88
Carcasa Magnética para Iphone,300000,05-10-2022,17:01:17,"La Florida, Región Metropolitana",88
IPhone 11 64 GB ,700000,05-10-2022,16:55:45,"La Cisterna, Región Metropolitana",88
IPhone 12 pro max,450000,05-10-2022,15:59:08,"Santiago, Región Metropolitana",88
IPhone 11 + Apple Watch SE,350000,05-10-2022,15:51:29,"La Florida, Región Metropolitana",88
Apple iPhone 11,120000,05-10-2022,15:46:39,"La Reina, Región Metropolitana",88
Iphone 7 GOLD,75000,05-10-2022,15:44:08,"La Cisterna, Región Metropolitana",88
Iphone 6S,150000,05-10-2022,14:42:20,"Independencia, Región Metropolitana",88
IPhone SE 2020,60000,05-10-2022,10:47:18,"Renca, Región Metropolitana",88
IPhone 7 Black,300000,05-10-2022,10:02:32,"Cerro Navia, Región Metropolitana",88
IPhone XR de 64 gb,120000,04-10-2022,23:55:33,"Peñalolén, Región Metropolitana",88
IPhone SE 2020 detalles,399000,04-10-2022,23:43:42,"Independencia, Región Metropolitana",88
IPhone Xs Max,70000,04-10-2022,23:15:06,"Huechuraba, Región Metropolitana",88
Iphone 8 64 gb,220000,04-10-2022,21:39:35,"Huechuraba, Región Metropolitana",88
IPhone XR 64GB,25000,04-10-2022,21:25:12,"Maipú, Región Metropolitana",88
Iphone 6 en bien estado,210000,04-10-2022,21:08:41,"Huechuraba, Región Metropolitana",88
Iphone X,180000,04-10-2022,10:39:28,"Quilicura, Región Metropolitana",88
IPhone 7 plus ,480000,03-10-2022,22:06:40,"Pudahuel, Región Metropolitana",88
Iphone 12,700000,03-10-2022,19:34:07,"Estación Central, Región Metropolitana",88
IPhone 12 nuevo,300000,03-10-2022,18:31:50,"La Cisterna, Región Metropolitana",88
IPhone 11 64 gb,85000,03-10-2022,16:57:09,"Estación Central, Región Metropolitana",88
IPhone 6s,200000,03-10-2022,16:08:16,"Lo Barnechea, Región Metropolitana",88
Iphone 6 usado,250000,03-10-2022,15:48:49,"Providencia, Región Metropolitana",88
IPhone XR 64 gb,500000,03-10-2022,15:33:41,"Macul, Región Metropolitana",88
Iphone 11 pro max de 256gb,210000,03-10-2022,13:16:20,"Cerro Navia, Región Metropolitana",88
Celular iPhone 11,60000,03-10-2022,13:09:24,"Providencia, Región Metropolitana",88
IPhone 6 silver 32 GB,2000,03-10-2022,12:56:00,"Macul, Región Metropolitana",88
Carcasas IPhone XR,60000,03-10-2022,12:42:28,"Ñuñoa, Región Metropolitana",88
Iphone 7 32 GB Blanco,90000,03-10-2022,06:29:06,"Las Condes, Región Metropolitana",88
"IPhone 7, negro mate (32 GB)",550000,02-10-2022,22:47:29,"Colina, Región Metropolitana",88
Iphone 12 - 64gb semi nuevo,150000,02-10-2022,22:47:08,"San Miguel, Región Metropolitana",88
Iphone 6 plus 32gb pantalla trizada,280000,02-10-2022,22:29:03,"Providencia, Región Metropolitana",88
IPhone 11 color lila,4900,02-10-2022,21:47:30,"Puente Alto, Región Metropolitana",88
Altavoz parlante iphone 6s,650000,02-10-2022,15:41:18,"Providencia, Región Metropolitana",88
Iphone 13 Midnigth,7900,02-10-2022,15:21:52,"Peñaflor, Región Metropolitana",88
Auricular Iphone 8 Parlante Interno Speaker,0,02-10-2022,14:34:20,"Providencia, Región Metropolitana",88
0,0,0,,0,88
0,0,0,,0,88
0,0,0,,0,88
