titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
IPhone 7 de 32 GB,90000,01-08-2022,15:08:00,"Recoleta, Región Metropolitana",107
IPhone 8 64 gb,80000,01-08-2022,15:03:45,"Puente Alto, Región Metropolitana",107
IPhone 12 de 129gb,500000,01-08-2022,13:10:07,"Santiago, Región Metropolitana",107
Iphone 12 mini 64 gb,490000,01-08-2022,12:28:01,"Santiago, Región Metropolitana",107
Citofono Aiphone GT 1D nuevo,40000,01-08-2022,11:55:11,"Cerro Navia, Región Metropolitana",107
Citofono Aiphone GF 1 DK,40000,01-08-2022,11:47:58,"Cerro Navia, Región Metropolitana",107
Cable de carga para Iphone Ligthing a USB carga rá,6990,01-08-2022,11:47:30,"Maipú, Región Metropolitana",107
"Cable Carga De Celular Carga Rápida Iphone, IOS, L",4990,01-08-2022,11:43:26,"Maipú, Región Metropolitana",107
IPhone SE 2020,330000,01-08-2022,11:39:06,"San Miguel, Región Metropolitana",107
Adaptador Audífonos Iphone Original Lightning a Ca,3990,01-08-2022,11:28:28,"Maipú, Región Metropolitana",107
Adaptador Audífonos Iphone Lightining a Cable Audi,5990,01-08-2022,11:28:18,"Maipú, Región Metropolitana",107
Cable De Datos Usb iPhone 7 1 metro | Lifemax,3490,01-08-2022,10:15:11,"Santiago, Región Metropolitana",107
Adaptador 5w /Cargador Iphone 4 / 5 / 6 / 7 / 8 /X,3490,01-08-2022,09:48:27,"Santiago, Región Metropolitana",107
Caja IPhone 12 Pro Max,29500,01-08-2022,02:23:29,"Lo Barnechea, Región Metropolitana",107
Caja IPhone 13 Pro,29500,31-07-2022,23:23:29,"Lo Barnechea, Región Metropolitana",107
IPhone 6,100000,31-07-2022,21:05:20,"Buin, Región Metropolitana",107
IPhone Xr 128 GB,250000,31-07-2022,20:34:04,"Las Condes, Región Metropolitana",107
IPhone 12 Pro,300000,31-07-2022,19:32:00,"La Cisterna, Región Metropolitana",107
IPhone 11 64 GB,120000,31-07-2022,18:34:31,"Conchalí, Región Metropolitana",107
"iPhone 11 64gs negro , nuevo  ",470000,31-07-2022,16:31:08,"Estación Central, Región Metropolitana",107
Iphone 8 - Impecable,70000,31-07-2022,14:54:14,"Santiago, Región Metropolitana",107
"Iphone 12 64 gb Lila, como nuevo",300000,31-07-2022,14:31:43,"Puente Alto, Región Metropolitana",107
"Iphone 6S, usado",300000,31-07-2022,13:44:33,"Las Condes, Región Metropolitana",107
IPhone 12 128g usado,650000,31-07-2022,13:01:19,"San Miguel, Región Metropolitana",107
IPhone 12 Pro,550000,31-07-2022,12:38:45,"Ñuñoa, Región Metropolitana",107
Permuto Iphone 13 normal,90000,31-07-2022,11:39:11,"Pedro Aguirre Cerda, Región Metropolitana",107
Iphone 12,370000,31-07-2022,02:13:01,"Santiago, Región Metropolitana",107
IPhone 8,350000,31-07-2022,00:51:46,"San Bernardo, Región Metropolitana",107
Iphone x liberado,2850,30-07-2022,21:40:16,"Melipilla, Región Metropolitana",107
IPhone 7 128g,275000,30-07-2022,17:32:59,"La Florida, Región Metropolitana",107
Iphone 11 64gb,275000,30-07-2022,17:00:00,"Vitacura, Región Metropolitana",107
Iphone 11 blanco,370000,30-07-2022,16:12:04,"Huechuraba, Región Metropolitana",107
Cargadores tipo C V8 iphone,120000,30-07-2022,12:44:22,"Estación Central, Región Metropolitana",107
Apple iPhone X 64gb,230000,30-07-2022,12:02:43,"Las Condes, Región Metropolitana",107
IPhone 7 rosa,750000,30-07-2022,11:55:30,"Santiago, Región Metropolitana",107
Apple iPhone XR 64 GB con cargador y audífonos,620000,30-07-2022,11:53:08,"Las Condes, Región Metropolitana",107
IPhone 11 negro,140000,30-07-2022,10:57:34,"Ñuñoa, Región Metropolitana",107
Iphone SE blanco - 64GB,90000,30-07-2022,10:53:08,"Santiago, Región Metropolitana",107
Iphone x 64gb,480000,30-07-2022,01:12:50,"La Florida, Región Metropolitana",107
iPhone 13 ,150000,29-07-2022,23:28:57,"La Florida, Región Metropolitana",107
Iphone 12 pro,4000,29-07-2022,21:54:33,"Santiago, Región Metropolitana",107
Iphone 12 128 gb cargador y caracteristicas imagen,0,29-07-2022,21:14:56,"Maipú, Región Metropolitana",107
"Iphone 7 plus, en buenas condiciones",0,29-07-2022,20:55:16,"Maipú, Región Metropolitana",107
 iPhone 6s De 128 GB,0,29-07-2022,17:05:12,"Macul, Región Metropolitana",107
iPhone 11 128 gb  ,0,29-07-2022,15:42:04,"Santiago, Región Metropolitana",107
Se iPhone Se 2020,0,29-07-2022,14:41:30,"Santiago, Región Metropolitana",107
Audífonos Lightning para tu IPhone Disponibles por,0,29-07-2022,13:35:34,"Estación Central, Región Metropolitana",107
0,0,0,,0,107
0,0,0,,0,107
0,0,0,,0,107
