titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
IPhone XR 128GB,300000,11-11-2022,01:41:56,"Las Condes, Región Metropolitana",77
Teléfono iPhone,125000,11-11-2022,01:08:51,"La Cisterna, Región Metropolitana",77
 iphone 12 pro 3 meses de uso,960000,10-11-2022,19:40:00,"Santiago, Región Metropolitana",77
Iphone Xr Negro,470000,10-11-2022,18:18:50,"Santiago, Región Metropolitana",77
IPhone 13 Pro Max 256,75000,10-11-2022,17:37:22,"Santiago, Región Metropolitana",77
IPhone 11 Pro Max 64gb precio conversable,380000,10-11-2022,14:52:59,"Macul, Región Metropolitana",77
IPhone SE usado,300000,10-11-2022,14:15:19,"Peñalolén, Región Metropolitana",77
"Iphone 11 de 64GB, color negro",280000,10-11-2022,13:26:11,"La Reina, Región Metropolitana",77
"IPhone 11 64GB, en perfecto estado",260000,10-11-2022,13:21:45,"Peñalolén, Región Metropolitana",77
IPhone 11 de 64gb,12000,10-11-2022,12:54:05,"Santiago, Región Metropolitana",77
Iphone Xr Negro,45000,10-11-2022,11:58:07,"Santiago, Región Metropolitana",77
Carcasa iPhone 13 pro max,12900,10-11-2022,02:22:44,"Huechuraba, Región Metropolitana",77
Celular iphone 6,200000,10-11-2022,00:22:58,"Colina, Región Metropolitana",77
Carcasa Silicona Iphone XS,240000,09-11-2022,22:16:39,"Providencia, Región Metropolitana",77
IPhone XS 64,2500,09-11-2022,21:37:11,"Las Condes, Región Metropolitana",77
Iphone X de 256Gb Sin riesgo de bloqueo,4000,09-11-2022,21:22:31,"Peñalolén, Región Metropolitana",77
Carcasa antigolpe iPhone 13pro max y iPhone 11,70000,09-11-2022,20:06:49,"Estación Central, Región Metropolitana",77
Carcasa transparente iPhone 7plus/8plus,35000,09-11-2022,19:44:04,"La Reina, Región Metropolitana",77
I Phone 6,6990,09-11-2022,19:32:57,"Ñuñoa, Región Metropolitana",77
Batería nueva para IPhone 11-12 Pro Max y pro,2490,09-11-2022,18:34:46,"Santiago, Región Metropolitana",77
Iphone 6 32GB Plateado,30000,09-11-2022,17:11:12,"Santiago, Región Metropolitana",77
Iphone 11 nuevo,700000,09-11-2022,16:43:02,"Estación Central, Región Metropolitana",77
Adaptador para Iphone Ligthning a Lector Tarjeta M,320000,09-11-2022,16:24:11,"Maipú, Región Metropolitana",77
Adaptador para Iphone Lightning OTG de 8 pines Mac,180000,09-11-2022,16:24:07,"Maipú, Región Metropolitana",77
IPhone 6 S,70000,09-11-2022,15:25:25,"Ñuñoa, Región Metropolitana",77
  IPhone 13,250000,09-11-2022,10:46:46,"La Reina, Región Metropolitana",77
IPhone 11 128 GB,380000,09-11-2022,10:16:08,"San Miguel, Región Metropolitana",77
IPhone X 64gb,620000,09-11-2022,06:55:22,"La Florida, Región Metropolitana",77
Celular iphone 7,500000,09-11-2022,01:14:48,"La Florida, Región Metropolitana",77
Iphone XR 64GB Usado Precio Conversable,920000,08-11-2022,22:12:20,"Peñalolén, Región Metropolitana",77
IPhone 13PRO+,350000,08-11-2022,18:55:47,"Estación Central, Región Metropolitana",77
Iphone 11 de 64GB con 1 año de uso ,320000,08-11-2022,18:37:58,"La Reina, Región Metropolitana",77
IPhone 12 pro color Grafito 128 gb,290000,08-11-2022,17:47:46,"Las Condes, Región Metropolitana",77
IPhone 11 PRO MAX como nuevo ,300000,08-11-2022,17:29:20,"Ñuñoa, Región Metropolitana",77
IPhone 13 PRO MAX 128GB,340000,08-11-2022,16:40:02,"Pudahuel, Región Metropolitana",77
IPhone 11 64 gb,520000,08-11-2022,16:31:47,"Las Condes, Región Metropolitana",77
IPhone 11 64gb,70000,08-11-2022,16:15:36,"Pudahuel, Región Metropolitana",77
"IPhone 11 , 64 Gb",20000,08-11-2022,15:52:56,"Providencia, Región Metropolitana",77
IPhone 11 128 gb,130000,08-11-2022,15:14:34,"Pudahuel, Región Metropolitana",77
IPhone 11 128 Gb,300000,08-11-2022,14:11:19,"Las Condes, Región Metropolitana",77
IPhone 11 pro 512 gb,250000,08-11-2022,14:06:21,"Huechuraba, Región Metropolitana",77
Iphone 6s excelente estado,27900,08-11-2022,14:05:04,"Maipú, Región Metropolitana",77
Cajas vacías iPhones 11pro y 13pro,0,08-11-2022,14:02:20,"Santiago, Región Metropolitana",77
IPhone 8 64 GB Silver,0,08-11-2022,13:45:06,"El Bosque, Región Metropolitana",77
IPhone SE 128GB,0,08-11-2022,13:40:18,"San Miguel, Región Metropolitana",77
IPhone SE,0,08-11-2022,13:26:35,"Lampa, Región Metropolitana",77
Iphone 8 pantalla + instalación 27.900 ,0,08-11-2022,12:53:12,"Providencia, Región Metropolitana",77
0,0,0,,0,77
0,0,0,,0,77
0,0,0,,0,77
