titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Iphone SE 2020 ,150000,22-03-2023,17:40:04,"San Miguel, Región Metropolitana",40
Celular Asus Rog Phone 6 128 GB - 12 GB RAM,620000,22-03-2023,17:34:05,"La Cisterna, Región Metropolitana",40
Iphone se poco uso,95000,22-03-2023,17:19:02,"Las Condes, Región Metropolitana",40
 IPhone 8 Space Gray con 64 GB,130000,22-03-2023,16:38:26,"San Miguel, Región Metropolitana",40
Iphone SE 3ra generación 128gb,300000,22-03-2023,16:22:04,"Santiago, Región Metropolitana",40
IPhone 12 Pro 128 gb gold,500000,22-03-2023,16:08:06,"Las Condes, Región Metropolitana",40
Iphone 8 plus,120000,22-03-2023,15:35:20,"Las Condes, Región Metropolitana",40
"IPhone 14 plus, 128 gb",920000,22-03-2023,15:08:49,"Peñaflor, Región Metropolitana",40
IPhone 11 Amarillo,310000,22-03-2023,00:02:57,"Puente Alto, Región Metropolitana",40
IPhone 7,70000,21-03-2023,16:14:44,"La Florida, Región Metropolitana",40
Iphone 11 128 gb color negro,480000,21-03-2023,15:43:21,"Las Condes, Región Metropolitana",40
IPhone 11semi-nuevo,400000,20-03-2023,20:54:27,"La Florida, Región Metropolitana",40
IPhone 12 128gb color azul,450000,20-03-2023,20:18:15,"Lo Barnechea, Región Metropolitana",40
IPhone 12 64 gb ,430000,20-03-2023,18:14:14,"Santiago, Región Metropolitana",40
IPhone 14 promax,1200000,20-03-2023,17:45:37,"Santiago, Región Metropolitana",40
Iphone 12 pro blue ,600000,20-03-2023,17:25:35,"Pudahuel, Región Metropolitana",40
IPhone 14 max pro sellado y nuevo,1150000,20-03-2023,16:04:35,"Santiago, Región Metropolitana",40
"IPhone SE, 64 gb,",120000,20-03-2023,12:47:10,"San Miguel, Región Metropolitana",40
IPhone 12 mini 64gb,180000,20-03-2023,11:46:24,"Las Condes, Región Metropolitana",40
Iphone 12 64gb ,500000,20-03-2023,11:42:14,"Cerro Navia, Región Metropolitana",40
IPhone 12 mini casi nuevo,480000,20-03-2023,11:39:01,"Santiago, Región Metropolitana",40
Iphone 7,80000,20-03-2023,11:02:16,"Maipú, Región Metropolitana",40
Iphone 12 64 gb,500000,20-03-2023,01:13:26,"Maipú, Región Metropolitana",40
 iphone 7,200000,20-03-2023,00:57:34,"La Reina, Región Metropolitana",40
Iphone 8 Pro Max impecable,220000,19-03-2023,22:35:35,"Vitacura, Región Metropolitana",40
Iphone 7 128 GB,140000,19-03-2023,22:17:54,"Vitacura, Región Metropolitana",40
IPhone 5S 16GB plateado iCloud,19990,19-03-2023,21:43:52,"Santiago, Región Metropolitana",40
"Iphone SE 2022, excelente estado",280000,19-03-2023,19:42:53,"Puente Alto, Región Metropolitana",40
IPhone SE 1 generación,40000,19-03-2023,17:27:24,"Las Condes, Región Metropolitana",40
IPhone XS Gold en perfecto estado,220000,19-03-2023,15:50:12,"Santiago, Región Metropolitana",40
Iphone SE usado,180000,19-03-2023,15:16:01,"Peñalolén, Región Metropolitana",40
IPhone 7 32GB,100000,19-03-2023,15:09:33,"La Florida, Región Metropolitana",40
IPhone 8 usado,70000,19-03-2023,12:49:42,"San Bernardo, Región Metropolitana",40
IPhone 11 ,290000,19-03-2023,12:43:49,"Las Condes, Región Metropolitana",40
IPhone 12 Pro Max 128gb,700000,18-03-2023,20:53:57,"La Cisterna, Región Metropolitana",40
iPhone 12 Pro Max ,420000,18-03-2023,20:48:01,"San Miguel, Región Metropolitana",40
iPhone 11,350000,18-03-2023,19:17:11,"Renca, Región Metropolitana",40
Celular iPhone 11,190000,18-03-2023,18:13:42,"Melipilla, Región Metropolitana",40
IPhone 8 64GB,200000,18-03-2023,14:49:27,"Ñuñoa, Región Metropolitana",40
IPhone 6 32 GB,50000,18-03-2023,13:35:45,"Santiago, Región Metropolitana",40
IPhone 12 64 gb,500000,18-03-2023,13:27:30,"Quinta Normal, Región Metropolitana",40
IPhone 13 pro 128gb ,700000,18-03-2023,12:55:21,"Santiago, Región Metropolitana",40
Iphone7 128gb usado (leer descripción),100000,18-03-2023,12:20:44,"Maipú, Región Metropolitana",40
Carcasas iPhone 11,4500,17-03-2023,20:16:02,"La Florida, Región Metropolitana",40
Nuevo Iphone 13mini 128gb,650000,17-03-2023,19:22:42,"Providencia, Región Metropolitana",40
IPhone 12 Pro Max 128gb graphite,650000,17-03-2023,18:32:02,"La Florida, Región Metropolitana",40
Iphone 13 128 GB como nuevo,650000,17-03-2023,16:47:58,"Santiago, Región Metropolitana",40
0,0,0,,0,40
0,0,0,,0,40
0,0,0,,0,40
