titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Iphone 5 60GB sin conexión a SIM,50000,17-08-2023,14:11:11,"Maipú, Región Metropolitana",4
Iphone 11 64gb liberado,240000,17-08-2023,13:38:45,"Vitacura, Región Metropolitana",4
IPhone x 256 gb,290000,17-08-2023,12:18:41,"Puente Alto, Región Metropolitana",4
Adaptador Y Cargador Compatible iPhone X 7 8 8 Plu,8500,17-08-2023,11:49:01,"Macul, Región Metropolitana",4
IPhone 11 Nuevo sellado,350000,17-08-2023,09:28:13,"Puente Alto, Región Metropolitana",4
IPhone SE 2 gen,110000,17-08-2023,08:55:44,"El Bosque, Región Metropolitana",4
Iphone 8 plus red,140000,17-08-2023,00:32:34,"Santiago, Región Metropolitana",4
Iphone 11 Black,300000,16-08-2023,23:45:25,"Estación Central, Región Metropolitana",4
Cable cargador para IPhone original,9990,16-08-2023,23:43:19,"Ñuñoa, Región Metropolitana",4
IPhone 12 mini 64gb Rojo,300000,16-08-2023,23:28:40,"Recoleta, Región Metropolitana",4
 iPhone 12 pro nuevo,670000,16-08-2023,21:57:04,"Santiago, Región Metropolitana",4
IPhone 11 Pro Max 256 gb,450000,16-08-2023,21:55:51,"Peñalolén, Región Metropolitana",4
Cargadores iPhone originales,10000,16-08-2023,21:48:01,"Las Condes, Región Metropolitana",4
IPhone 12,300000,16-08-2023,19:49:24,"Pudahuel, Región Metropolitana",4
Iphone 8 64 gb,90000,16-08-2023,18:36:36,"Puente Alto, Región Metropolitana",4
Iphone 13 azul medianoche,650000,16-08-2023,16:55:33,"Las Condes, Región Metropolitana",4
Iphone 14 Pro,650000,16-08-2023,15:37:29,"Pudahuel, Región Metropolitana",4
Cargador inteligente para Iphone,15990,16-08-2023,15:36:30,"Santiago, Región Metropolitana",4
Iphone 7 128gb negro mate perfecto estado,115000,16-08-2023,14:05:18,"Lo Barnechea, Región Metropolitana",4
"IPhone 7, 32gb",35000,16-08-2023,13:18:50,"Estación Central, Región Metropolitana",4
IPhone XS color Negro,230000,16-08-2023,12:20:28,"Estación Central, Región Metropolitana",4
IPhone XR,200000,16-08-2023,11:47:57,"Santiago, Región Metropolitana",4
Iphone xr,180000,16-08-2023,10:21:09,"Vitacura, Región Metropolitana",4
Iphone XR,200000,16-08-2023,05:49:01,"Maipú, Región Metropolitana",4
IPhone XR rojo semi nuevo,350000,16-08-2023,04:31:13,"Las Condes, Región Metropolitana",4
IPhone 11 con 128GB,350000,16-08-2023,01:57:55,"La Granja, Región Metropolitana",4
Iphone XR,200000,16-08-2023,01:08:14,"Maipú, Región Metropolitana",4
IPhone 6 Plus,40000,15-08-2023,22:51:09,"Isla de Maipo, Región Metropolitana",4
Iphone 12 mini Black 128 GB,325000,15-08-2023,22:47:17,"Independencia, Región Metropolitana",4
"IPhone 13 Pro como nuevo, sin caídas, con caja",680000,15-08-2023,22:09:59,"Las Condes, Región Metropolitana",4
Bateria iPhone 6S Instalada a domicilio,17000,15-08-2023,21:55:39,"Santiago, Región Metropolitana",4
Pantalla iPhone 12 Mini a Domicilio,95000,15-08-2023,21:55:09,"Pedro Aguirre Cerda, Región Metropolitana",4
IPhone 11 Red product original 100% ,180000,15-08-2023,21:25:15,"Puente Alto, Región Metropolitana",4
Iphone 11,5000,15-08-2023,21:18:33,"Huechuraba, Región Metropolitana",4
Carcasas iPhone 14 pro,320000,15-08-2023,21:10:05,"Santiago, Región Metropolitana",4
"Iphone 11 pro, un año de uso (pantalla quebrada)",270000,15-08-2023,19:56:02,"Las Condes, Región Metropolitana",4
Iphone XR Amarillo 64 GB único dueño,200000,15-08-2023,19:09:14,"Santiago, Región Metropolitana",4
IPhone XR,29000,15-08-2023,17:39:38,"Pedro Aguirre Cerda, Región Metropolitana",4
Pantallas iPhone Economica Incell Domicilio,17000,15-08-2023,15:50:29,"Pudahuel, Región Metropolitana",4
Pantalla iPhone 8 a Domicilio,29000,15-08-2023,15:24:45,"Puente Alto, Región Metropolitana",4
Bateria iPhone 7 a Domicilio,17000,15-08-2023,15:22:20,"Santiago, Región Metropolitana",4
Bateria iPhone XS A Domicilio instalada,230000,15-08-2023,15:22:03,"San Bernardo, Región Metropolitana",4
Bateria iPhone 6 y 6s a Domicilio,250000,15-08-2023,15:17:56,"San Miguel, Región Metropolitana",4
IPHONE SE segunda generación 64 GB,200000,15-08-2023,14:53:00,"Las Condes, Región Metropolitana",4
iPhone 11,0,15-08-2023,14:26:28,"Colina, Región Metropolitana",4
IPhone 11 de 64 gb,0,15-08-2023,13:54:33,"La Florida, Región Metropolitana",4
IPhone XS Blanco,0,14-08-2023,21:37:10,"Santiago, Región Metropolitana",4
0,0,0,,0,4
0,0,0,,0,4
0,0,0,,0,4
