titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
IPhone 11 Pro 64gb,350000,28-04-2023,11:23:46,"Las Condes, Región Metropolitana",32
Iphone se,140000,28-04-2023,10:06:27,"Santiago, Región Metropolitana",32
Adaptador Lightning Usb-c A Usb cargador iPhone,2000,28-04-2023,10:03:36,"Santiago, Región Metropolitana",32
Iphone 6 plus 128 gb,40000,28-04-2023,09:45:43,"Conchalí, Región Metropolitana",32
Iphone 13 promax,720000,28-04-2023,09:44:30,"Lampa, Región Metropolitana",32
IPhone 13 Pro Max,790000,28-04-2023,07:57:04,"La Reina, Región Metropolitana",32
IPhone 12 64 GB Blanco,420000,27-04-2023,23:52:48,"Macul, Región Metropolitana",32
IPhone 11 64gb 77% bateria,300000,27-04-2023,23:51:57,"Independencia, Región Metropolitana",32
IPhone 11 color negro,300000,27-04-2023,23:06:09,"Ñuñoa, Región Metropolitana",32
IPhone 6s.,65000,27-04-2023,20:52:57,"Pudahuel, Región Metropolitana",32
Asus Rog phone 5s 16ram/256gb black Semi nuevo,449990,27-04-2023,19:13:19,"Las Condes, Región Metropolitana",32
Iphone 13 min muy bien cuidado,500000,27-04-2023,16:40:19,"San Bernardo, Región Metropolitana",32
Iphone 12 pro max,700000,27-04-2023,15:38:20,"Santiago, Región Metropolitana",32
Iphone 12 pro max 128gb,650000,27-04-2023,13:07:23,"Lo Barnechea, Región Metropolitana",32
IPhone XS,180000,27-04-2023,10:42:07,"Santiago, Región Metropolitana",32
"Celular iPhone 8, 128gb",115000,27-04-2023,10:00:00,"Puente Alto, Región Metropolitana",32
"IPhone 7, 128 GB",110000,26-04-2023,23:26:35,"La Cisterna, Región Metropolitana",32
Iphone SE Segunda Generación,135000,26-04-2023,22:28:12,"San Miguel, Región Metropolitana",32
IPHONE 7 usado.,50000,26-04-2023,20:32:05,"La Florida, Región Metropolitana",32
Carcasa Iphone 13,10000,26-04-2023,18:27:33,"Santiago, Región Metropolitana",32
IPhone XS Max 256gb,300000,26-04-2023,14:35:13,"Talagante, Región Metropolitana",32
Iphone 7 plus,120000,25-04-2023,23:41:47,"Huechuraba, Región Metropolitana",32
IPhone 6 pantalla para repuesto,20000,25-04-2023,20:42:56,"Providencia, Región Metropolitana",32
IPhone 13 Pro 256GB,680000,25-04-2023,20:03:37,"Peñalolén, Región Metropolitana",32
Iphone 6s,60000,25-04-2023,19:58:05,"Lo Prado, Región Metropolitana",32
IPhone 7 Se 64gb año 2020 ,120000,25-04-2023,16:56:02,"San Miguel, Región Metropolitana",32
IPhone 13 128gb,550000,25-04-2023,16:55:02,"Santiago, Región Metropolitana",32
IPhone 11 Pro Max 256,700000,25-04-2023,15:25:33,"Recoleta, Región Metropolitana",32
por iphone,180,25-04-2023,13:40:46,"San Bernardo, Región Metropolitana",32
IPHONE SE 2020,190000,25-04-2023,13:39:24,"Ñuñoa, Región Metropolitana",32
IPhone 64gb (SEMINUEVO),270000,25-04-2023,13:30:19,"San Miguel, Región Metropolitana",32
Iphone XR,280000,25-04-2023,12:15:17,"San Miguel, Región Metropolitana",32
IPhone se 2da generación 64gb,150000,25-04-2023,09:53:28,"Maipú, Región Metropolitana",32
IPhone 5c,10000,24-04-2023,22:25:26,"San Bernardo, Región Metropolitana",32
IPhone 12,550000,24-04-2023,18:24:06,"La Florida, Región Metropolitana",32
Iphone se2020,100000,24-04-2023,15:56:01,"Independencia, Región Metropolitana",32
Iphone 5 normal,25000,24-04-2023,15:55:30,"La Cisterna, Región Metropolitana",32
IPhone 13 Pro,720000,24-04-2023,14:57:46,"El Bosque, Región Metropolitana",32
Iphone 14 Promax,1500000,24-04-2023,13:57:01,"Cerro Navia, Región Metropolitana",32
Iphone 11 pro,450000,24-04-2023,13:53:54,"Conchalí, Región Metropolitana",32
Permuto iPhone 13 Pro Max 256gb,10990,24-04-2023,13:22:03,"Santiago, Región Metropolitana",32
Carcasas Para Tu iPhone 6/7/8 Plus,150000,24-04-2023,13:06:01,"Providencia, Región Metropolitana",32
Iphone SE 2020 64 gb,35000,24-04-2023,12:53:38,"Estación Central, Región Metropolitana",32
Cambio Cristal Glass Pantalla iPhone 8 Deje Equipo,6900,24-04-2023,11:44:03,"Macul, Región Metropolitana",32
Flex De Carga iPhone 8 Jack Audio Dock Y Microfono,750000,24-04-2023,11:38:53,"Macul, Región Metropolitana",32
IPHONE 14 128 GB,500000,24-04-2023,08:25:45,"Buin, Región Metropolitana",32
Busco iPhone o galaxy en buen estado,0,24-04-2023,08:02:13,"San Bernardo, Región Metropolitana",32
0,0,0,,0,32
0,0,0,,0,32
0,0,0,,0,32
