titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
IPhone 12 Pro azul pacifico 256gb,600000,08-11-2022,12:41:09,"Renca, Región Metropolitana",78
Iphone 11 Pro 256gb en increíble estado,450000,08-11-2022,11:44:54,"Lo Barnechea, Región Metropolitana",78
IPhone 7s Plus,204999,08-11-2022,11:28:18,"Las Condes, Región Metropolitana",78
"Cargador Duracell 2.1Amp Con Cable Iphone 30 Pin,",4990,08-11-2022,11:17:37,"La Florida, Región Metropolitana",78
Iphone 7 32 GB en excelente estado,75000,08-11-2022,11:06:35,"Huechuraba, Región Metropolitana",78
IPhone 12 Pro Max,650000,08-11-2022,03:13:35,"Santiago, Región Metropolitana",78
Carcasa original de cuero iphone 13 pro,30000,07-11-2022,22:19:56,"Estación Central, Región Metropolitana",78
IPHONE 7 PLUS de 128g,95000,07-11-2022,21:24:00,"Recoleta, Región Metropolitana",78
IPhone 12 Pro Max,620000,07-11-2022,20:05:39,"Buin, Región Metropolitana",78
IPhone 13 Pro Max 512 GB / Como nuevo,959990,07-11-2022,17:41:16,"Maipú, Región Metropolitana",78
IPhone 8 64 GB,380000,07-11-2022,16:31:27,"La Florida, Región Metropolitana",78
IPhone 11 64gb,500000,07-11-2022,16:22:40,"La Florida, Región Metropolitana",78
Iphone 12,200000,07-11-2022,15:49:02,"Providencia, Región Metropolitana",78
IPhone X 64gb,24900,07-11-2022,14:56:03,"Quilicura, Región Metropolitana",78
Iphone 6s pantalla + instalación,24990,07-11-2022,13:54:59,"Providencia, Región Metropolitana",78
Iphone 6 plus pantalla + instalación ,80000,07-11-2022,13:52:40,"Providencia, Región Metropolitana",78
Iphone 7 plus,70000,07-11-2022,12:25:11,"La Florida, Región Metropolitana",78
IPhone 7 Negro mate,100000,07-11-2022,09:53:39,"Ñuñoa, Región Metropolitana",78
IPhone 8 Gold,600000,07-11-2022,09:48:07,"Las Condes, Región Metropolitana",78
IPhone 12 Pro midnight blue,350000,07-11-2022,06:57:02,"Santiago, Región Metropolitana",78
IPhone 11,500000,07-11-2022,00:00:54,"Las Condes, Región Metropolitana",78
IPhone 11 Pro max,310000,06-11-2022,23:11:40,"San Miguel, Región Metropolitana",78
IPhone 11 64GB ,340000,06-11-2022,21:08:00,"Providencia, Región Metropolitana",78
Impecable iPhone 11,630000,06-11-2022,18:10:59,"Maipú, Región Metropolitana",78
IPhone 11 Pro Max 256 Gb Oro - Como Nuevo,500000,06-11-2022,16:55:47,"Las Condes, Región Metropolitana",78
Iphone 11 Pro Max 256 gb,160000,06-11-2022,14:44:57,"Providencia, Región Metropolitana",78
Iphone 7 con carcasa,262000,06-11-2022,14:26:38,"Las Condes, Región Metropolitana",78
IPhone XS 256 GB Negro,85000,06-11-2022,13:27:28,"Las Condes, Región Metropolitana",78
Iphone 7 128 gb,550000,06-11-2022,11:56:06,"Las Condes, Región Metropolitana",78
IPhone 7,170000,05-11-2022,22:13:20,"Santiago, Región Metropolitana",78
IPHONE 12PRO 128Gb. SPACE BLUE,310000,05-11-2022,20:52:20,"Santiago, Región Metropolitana",78
"IPhone 8, 64GB",550000,05-11-2022,19:39:00,"San Miguel, Región Metropolitana",78
IPhone XR 64 gb,240000,05-11-2022,18:40:31,"Puente Alto, Región Metropolitana",78
IPhone 11 64 GB,750000,05-11-2022,18:00:03,"La Cisterna, Región Metropolitana",78
IPhone 11 128gb,87990,05-11-2022,17:52:42,"Quinta Normal, Región Metropolitana",78
IPhone 12 128Gb,700000,05-11-2022,17:50:53,"Huechuraba, Región Metropolitana",78
IPhone 14 pro 256 gb negro ,260000,05-11-2022,17:37:53,"Las Condes, Región Metropolitana",78
Iphone XS PRO MAX,100000,05-11-2022,16:59:03,"Renca, Región Metropolitana",78
IPhone 12 Pro. 512g azul. Como nuevo sin detalles,290000,05-11-2022,15:19:58,"Providencia, Región Metropolitana",78
pantalla iphone+instalación,115000,05-11-2022,13:37:52,"Providencia, Región Metropolitana",78
IPhone 12 Pro max,50000,05-11-2022,12:31:55,"Santiago, Región Metropolitana",78
IPhone 11 color lavanda ,0,05-11-2022,00:30:31,"Puente Alto, Región Metropolitana",78
Iphone 7/ 128gb/ negro,0,04-11-2022,23:02:16,"Providencia, Región Metropolitana",78
IPhone 11 ,0,04-11-2022,19:17:11,"La Granja, Región Metropolitana",78
Iphone 6 s gris,0,04-11-2022,18:42:07,"Maipú, Región Metropolitana",78
Iphone 7 LIBERADO 128 Gb (MN8P2LL/A),0,04-11-2022,17:17:54,"La Florida, Región Metropolitana",78
"IPhone 7, liberado, 32 GB",0,04-11-2022,15:44:45,"Macul, Región Metropolitana",78
0,0,0,,0,78
0,0,0,,0,78
0,0,0,,0,78
