titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Bateria iPhone 8 Nuevas Domicilio,33000,14-03-2023,10:15:34,"San Miguel, Región Metropolitana",42
Bateria iPhone XR A Domicilio Nuevas,30000,14-03-2023,10:03:53,"Ñuñoa, Región Metropolitana",42
Pantalla IPhone 6S PLUS a Domicilio Instala,33000,14-03-2023,10:03:47,"Maipú, Región Metropolitana",42
Pantalla IPhone 7 Plus a Domicilio,390000,14-03-2023,10:03:13,"San Bernardo, Región Metropolitana",42
Permuto iPhone 12,350000,14-03-2023,01:36:09,"Puente Alto, Región Metropolitana",42
Iphone 11 pro,125000,13-03-2023,23:08:14,"San Bernardo, Región Metropolitana",42
IPhone 12 mini,739990,13-03-2023,21:49:57,"Peñalolén, Región Metropolitana",42
IPhone 8 Plus,280000,13-03-2023,20:22:36,"Providencia, Región Metropolitana",42
Asus Rog Phone 6 16ram/512gb Negro,370000,13-03-2023,18:17:07,"Las Condes, Región Metropolitana",42
Apple iPhone 11 (64 Gb) - Blanco,780000,13-03-2023,17:57:23,"Las Condes, Región Metropolitana",42
Iphone 12 64 GB ,620000,13-03-2023,15:41:20,"Ñuñoa, Región Metropolitana",42
IPhone 13 Pro Max 256,30000,13-03-2023,13:21:21,"Las Condes, Región Metropolitana",42
Iphone 12 pro max,420000,13-03-2023,13:16:05,"Maipú, Región Metropolitana",42
IPhone 13,600000,13-03-2023,12:47:44,"Lo Prado, Región Metropolitana",42
Iphone 5 usado,17000,13-03-2023,12:16:59,"Santiago, Región Metropolitana",42
Iphone,60000,13-03-2023,10:52:32,"Las Condes, Región Metropolitana",42
Iphone,400000,13-03-2023,10:49:07,"Las Condes, Región Metropolitana",42
IPhone 12 Nuevo 128 GB Black,320000,13-03-2023,09:08:38,"Conchalí, Región Metropolitana",42
Baterias Calidad Original iPhone 100% Nuevas Sella,110000,12-03-2023,23:38:03,"La Florida, Región Metropolitana",42
Pantallas iPhone Economicas instaladas a Domicili,120000,12-03-2023,23:26:35,"Puente Alto, Región Metropolitana",42
Bateria iPhone 6 a Domicilio instalada,13000,12-03-2023,23:24:34,"Lo Prado, Región Metropolitana",42
Celular iPhone 7,250000,12-03-2023,22:18:38,"Cerrillos, Región Metropolitana",42
 IPhone XR,350000,12-03-2023,21:36:47,"Providencia, Región Metropolitana",42
"IPhone 11 muy buen estado, con su caja original. ",440000,12-03-2023,21:11:48,"Ñuñoa, Región Metropolitana",42
IPhone 8 64g,355000,12-03-2023,16:45:22,"Peñalolén, Región Metropolitana",42
IPhone 7 Plus Rosado,250000,12-03-2023,16:16:49,"Quilicura, Región Metropolitana",42
Carcasa silicona iPhone 8 Plus,450000,12-03-2023,16:12:35,"Santiago, Región Metropolitana",42
IPhone SE 2020 256 GB usado en perfecto estado,160000,12-03-2023,15:06:39,"Santiago, Región Metropolitana",42
iPhone 12 64GB,350000,12-03-2023,10:11:42,"Macul, Región Metropolitana",42
Iphone 12 Pro - Impecable,45000,12-03-2023,09:50:43,"Vitacura, Región Metropolitana",42
S22 Plus por iPhone 13 pro,120000,12-03-2023,06:50:51,"La Florida, Región Metropolitana",42
Iphone 11 128g como nuevo con carcazas,135000,12-03-2023,02:16:44,"Quilicura, Región Metropolitana",42
Carcasas para iPhone,2000,11-03-2023,23:25:06,"Puente Alto, Región Metropolitana",42
IPhone XS MAX 64 GB ORO,320000,11-03-2023,22:31:48,"Vitacura, Región Metropolitana",42
IPhone 12 64Gb,7000,11-03-2023,20:10:44,"Estación Central, Región Metropolitana",42
IPhone XR 128 GB,800000,11-03-2023,19:35:37,"Pudahuel, Región Metropolitana",42
IPhone 12 Mini,220000,11-03-2023,17:11:59,"Las Condes, Región Metropolitana",42
Iphone 6s en buen estado ,200000,11-03-2023,15:33:15,"Ñuñoa, Región Metropolitana",42
IPhone 8 Plus Gold 64gb,0,11-03-2023,13:26:42,"Peñalolén, Región Metropolitana",42
IPhone 8 64 Gb,0,11-03-2023,11:45:14,"Peñaflor, Región Metropolitana",42
Carcasas para iPhone 8 y 6,0,11-03-2023,11:01:04,"La Florida, Región Metropolitana",42
IPhone ,0,11-03-2023,09:45:17,"La Cisterna, Región Metropolitana",42
Cable USB iPhone,0,11-03-2023,09:05:12,"Santiago, Región Metropolitana",42
IPhone 13 Pro Max ,0,11-03-2023,08:16:33,"Estación Central, Región Metropolitana",42
Carcasas iPhone,0,10-03-2023,19:50:02,"Puente Alto, Región Metropolitana",42
Iphone se 2da gen,0,10-03-2023,17:42:39,"Santiago, Región Metropolitana",42
Iphone SE 2020 128GB,0,10-03-2023,17:00:01,"Ñuñoa, Región Metropolitana",42
0,0,0,,0,42
0,0,0,,0,42
0,0,0,,0,42
