titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Iphone 7 y samsung galaxy a20s,105000,05-08-2023,21:12:18,Todo Chile,8
IPhone 6S 32 GB Impecable,45000,05-08-2023,20:42:52,"San Miguel, Región Metropolitana",8
IPhone XR 128 gb,320000,05-08-2023,18:40:55,"Providencia, Región Metropolitana",8
IPhone 12 pro max ,380000,05-08-2023,16:40:02,"Quilicura, Región Metropolitana",8
IPhone 11 64GB,250000,05-08-2023,16:10:12,"Vitacura, Región Metropolitana",8
IPhone 6 usado,70000,05-08-2023,15:49:58,"San Miguel, Región Metropolitana",8
IPhone 14 pro Max 256GB black,980000,05-08-2023,13:28:21,"Santiago, Región Metropolitana",8
IPhone 12 mini 64gb,250000,05-08-2023,12:45:37,"Puente Alto, Región Metropolitana",8
IPhone 13 Pro Max 256GB,750000,05-08-2023,12:24:29,"Santiago, Región Metropolitana",8
IPhone XS 256gb Gold,310000,05-08-2023,12:20:28,"Ñuñoa, Región Metropolitana",8
IPhone 12 64 gb,360000,05-08-2023,08:55:36,"Estación Central, Región Metropolitana",8
IPhone X 64gb,160000,05-08-2023,06:13:37,"Melipilla, Región Metropolitana",8
Iphone 11 128g,400000,04-08-2023,23:39:10,"Las Condes, Región Metropolitana",8
Iphone 12 64 gb,350000,04-08-2023,22:34:08,"Maipú, Región Metropolitana",8
IPhone 11 64GB negro,250000,04-08-2023,22:24:53,"La Florida, Región Metropolitana",8
Iphone SE 2da Generación,105000,04-08-2023,21:43:32,"La Florida, Región Metropolitana",8
Iphone XS 512 Impecable,220000,04-08-2023,21:38:33,"Puente Alto, Región Metropolitana",8
IPhone 8 64gb,90000,04-08-2023,21:16:01,"Estación Central, Región Metropolitana",8
IPhone 11 64GB blanco,250000,04-08-2023,18:19:11,"Pudahuel, Región Metropolitana",8
Iphone 7,85000,04-08-2023,17:11:48,"Ñuñoa, Región Metropolitana",8
Carcasa iPhone 13 Pro Max,5000,04-08-2023,14:27:50,"Quinta Normal, Región Metropolitana",8
Iphone XR usado,180000,04-08-2023,13:42:36,"Ñuñoa, Región Metropolitana",8
Carcasas IPhone 12,5000,04-08-2023,13:21:31,"Quinta Normal, Región Metropolitana",8
Carcasas iPhone 13,5000,04-08-2023,13:21:18,"Quinta Normal, Región Metropolitana",8
Carcasas iPhone 13,5000,04-08-2023,13:21:14,"Quinta Normal, Región Metropolitana",8
Accesorios iPhone 11,6000,04-08-2023,11:50:52,"Las Condes, Región Metropolitana",8
Cámara frontal iphone xr,39900,04-08-2023,11:23:03,"Macul, Región Metropolitana",8
Cámara frontal iphone 8 plus,15990,04-08-2023,11:22:42,"Macul, Región Metropolitana",8
Adaptador Para iPhone 3.5mm,3700,04-08-2023,10:37:16,"Ñuñoa, Región Metropolitana",8
"Adaptador Para iPhone/iPad Lightning A Jack De 3,5",3700,04-08-2023,10:19:15,"Ñuñoa, Región Metropolitana",8
IPhone 13 128gb,150000,04-08-2023,05:19:26,"Las Condes, Región Metropolitana",8
IPhone 8 plus 64GB,420000,04-08-2023,01:37:06,"Las Condes, Región Metropolitana",8
Iphone 12 pro leer descripción,150000,03-08-2023,20:27:36,"Santiago, Región Metropolitana",8
IPhone,140000,03-08-2023,16:08:01,"Santiago, Región Metropolitana",8
IPhone SE 2020,280000,03-08-2023,14:09:01,"Puente Alto, Región Metropolitana",8
IPhone 11 blanco,450000,03-08-2023,10:17:23,"La Florida, Región Metropolitana",8
IPhone 12,320000,02-08-2023,21:48:15,"Lampa, Región Metropolitana",8
"Iphone 12, 64 GB",280000,02-08-2023,21:42:38,"Santiago, Región Metropolitana",8
IPhone 11,170000,02-08-2023,21:15:31,"Quinta Normal, Región Metropolitana",8
Iphone xs Max,65000,02-08-2023,18:41:40,"Ñuñoa, Región Metropolitana",8
"IPhone SE 16 Gb, Carcasa De Regalo, Usado",65000,02-08-2023,18:36:33,"Providencia, Región Metropolitana",8
"IPhone SE 32 Gb , Raya En Pantalla, Carcasa Regalo",170000,02-08-2023,18:34:06,"Las Condes, Región Metropolitana",8
IPhone SE 2020 128gb,200000,02-08-2023,17:19:14,"Santiago, Región Metropolitana",8
IPhone SE 64 GB Blanco,390000,02-08-2023,17:00:41,"Ñuñoa, Región Metropolitana",8
Iphone 12 128GB,280000,02-08-2023,16:56:02,"Colina, Región Metropolitana",8
IPhone 11 casi Nuevo con todo ,300000,02-08-2023,14:24:23,"Santiago, Región Metropolitana",8
Teléfono iPhone 11,0,02-08-2023,14:17:28,"La Granja, Región Metropolitana",8
0,0,0,,0,8
0,0,0,,0,8
0,0,0,,0,8
