titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
"IPhone 7 256 Gb, inmejorable (con caja, completo)",160000,23-06-2023,19:18:30,"Las Condes, Región Metropolitana",19
Iphone 8,150000,23-06-2023,19:08:31,"Cerro Navia, Región Metropolitana",19
Iphone 11 128gb rojo,222000,23-06-2023,18:49:41,"Ñuñoa, Región Metropolitana",19
Apple iPhone 12 128 GB black,597000,23-06-2023,18:25:29,"Santiago, Región Metropolitana",19
IPhone 11,260000,23-06-2023,17:40:03,"La Pintana, Región Metropolitana",19
IPhone 13 Pro - Impecable estado,630000,23-06-2023,15:54:38,"Providencia, Región Metropolitana",19
Iphone 11 64gb,300000,23-06-2023,15:53:18,"Pedro Aguirre Cerda, Región Metropolitana",19
IPhone 11,300000,23-06-2023,15:28:09,"Puente Alto, Región Metropolitana",19
IPhone 8 64gb en usado ,120000,23-06-2023,14:48:21,"Quinta Normal, Región Metropolitana",19
IPhone 8 64gb,90000,23-06-2023,13:23:50,"Puente Alto, Región Metropolitana",19
IPhone 12 Pro Max (128gb),550000,23-06-2023,13:15:37,"Santiago, Región Metropolitana",19
Celular Nothing Phone 1,360000,23-06-2023,03:03:29,"Las Condes, Región Metropolitana",19
"IPhone XS 64 GB, muy buen estado",200000,22-06-2023,22:39:53,"Las Condes, Región Metropolitana",19
Iphone 7 Plus,190000,22-06-2023,22:01:28,"Las Condes, Región Metropolitana",19
Celular iPhone 8,100000,22-06-2023,21:50:17,"Quilicura, Región Metropolitana",19
Iphone 11 64 gb nuevo sellado. Con boleta,280000,22-06-2023,19:10:46,"La Florida, Región Metropolitana",19
IPhone 11 64gb negro,180000,22-06-2023,19:09:00,"San Miguel, Región Metropolitana",19
Audífono IPhone EarPods Lightning Ipad,10000,22-06-2023,14:23:03,"Quilicura, Región Metropolitana",19
Cargador IPhone 20W USB-C SE 11-12-13-14 pro max,13000,22-06-2023,14:17:10,"Quilicura, Región Metropolitana",19
IPhone 11 y IPhone 12 Pro,520000,22-06-2023,14:15:15,"Providencia, Región Metropolitana",19
IPhone 12 Black - 64 Gb Nuevo,300000,22-06-2023,14:14:03,"Las Condes, Región Metropolitana",19
"Iphone 11, 256GB Impecable",400000,22-06-2023,09:30:52,"Las Condes, Región Metropolitana",19
IPhone 11 De 128 Gb,325000,22-06-2023,06:09:10,"San Bernardo, Región Metropolitana",19
IPhone XS Max,259000,22-06-2023,05:36:06,"Buin, Región Metropolitana",19
IPhone 7 32 GB,80000,22-06-2023,00:48:25,"Santiago, Región Metropolitana",19
Carcasa NUEVA iPhone 14 Plus,35000,21-06-2023,23:10:03,"Ñuñoa, Región Metropolitana",19
Phone 5 para repuesto,10000,21-06-2023,21:49:38,"Recoleta, Región Metropolitana",19
IPHONE 8 100% de bateria,295,21-06-2023,21:35:17,"San Joaquín, Región Metropolitana",19
Iphone 11 128 gb,220000,21-06-2023,20:32:03,"San Joaquín, Región Metropolitana",19
Iphone 12,799990,21-06-2023,20:30:49,"Santiago, Región Metropolitana",19
"IPhone 13 Pro Max Space Gray 256GB, seminuevo",410000,21-06-2023,19:25:08,"Providencia, Región Metropolitana",19
IPhone XS MAX,350000,21-06-2023,18:32:03,"Curacaví, Región Metropolitana",19
"IPhone 13 Pro Max Gold 256GB, seminuevo",30000,21-06-2023,18:00:18,"Providencia, Región Metropolitana",19
AIPHONE 12 Con 128 GB,380000,21-06-2023,16:43:14,"Puente Alto, Región Metropolitana",19
Iphone 11 pro 64Gb,860000,21-06-2023,15:54:48,"El Monte, Región Metropolitana",19
IPhone 7 negro 32 Gb,180000,21-06-2023,13:59:29,"Las Condes, Región Metropolitana",19
IPhone 11 128gb,250000,21-06-2023,03:59:15,"La Florida, Región Metropolitana",19
IPhone 13 Pro 256GB,85300,20-06-2023,23:48:44,"Las Condes, Región Metropolitana",19
IPhone 8 256Gb silver,250000,20-06-2023,20:40:56,"La Florida, Región Metropolitana",19
IPhone 11 de 128 gb,340000,20-06-2023,18:57:52,"Santiago, Región Metropolitana",19
IPhone 8 Space Gray 64G,50000,20-06-2023,18:28:54,"Peñalolén, Región Metropolitana",19
IPhone 8 Plus Space Grey 256Gb,280000,20-06-2023,18:12:37,"Las Condes, Región Metropolitana",19
iPhone 12 poco uso,6000,20-06-2023,14:46:12,"Maipú, Región Metropolitana",19
IPhone SE 2020,0,20-06-2023,14:25:46,"Pudahuel, Región Metropolitana",19
IPhone 11 64GB,0,19-06-2023,23:27:44,"Santiago, Región Metropolitana",19
Carcasa iphone 13 pro diseño 3D,0,19-06-2023,20:02:38,"La Reina, Región Metropolitana",19
Carcasa iphone 13 pro transparente antigolpe,0,19-06-2023,19:32:07,"La Reina, Región Metropolitana",19
0,0,0,,0,19
0,0,0,,0,19
0,0,0,,0,19
