titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
IPhone 11 128GB,370000,08-04-2023,21:32:35,"Maipú, Región Metropolitana",36
Cable tipo C &amp; iPhone,4500,08-04-2023,20:52:23,"Maipú, Región Metropolitana",36
IPhone 7 Black de 32 GB,50000,08-04-2023,18:34:20,"San Miguel, Región Metropolitana",36
Iphone se usado,50000,08-04-2023,17:37:13,"Santiago, Región Metropolitana",36
IPhone XS Max 64gb Negro,230000,08-04-2023,17:32:01,"Santiago, Región Metropolitana",36
IPHONE 14 plus NUEVO LIBERADO,700000,08-04-2023,17:29:31,"Santiago, Región Metropolitana",36
IPhone 11 64gb morado usado,290000,08-04-2023,15:51:07,"Ñuñoa, Región Metropolitana",36
IPhone 12,450000,08-04-2023,14:28:10,"Santiago, Región Metropolitana",36
Iphone 13 pro,600000,08-04-2023,13:50:03,"Santiago, Región Metropolitana",36
IPhone 11 64G,230000,08-04-2023,13:17:12,"Las Condes, Región Metropolitana",36
Iphone 5 - 16gb,25000,08-04-2023,13:11:00,"Estación Central, Región Metropolitana",36
Iphon 7,90000,08-04-2023,11:16:49,"Las Condes, Región Metropolitana",36
IPhone XS,250000,08-04-2023,11:09:55,"Maipú, Región Metropolitana",36
IPhone 8 color oro,120000,08-04-2023,10:24:24,"Colina, Región Metropolitana",36
"Iphone 8, bateria 77%",50000,07-04-2023,21:25:41,"Las Condes, Región Metropolitana",36
 iPhone SE 6 meces de uso ,200000,07-04-2023,21:04:05,"Santiago, Región Metropolitana",36
IPhone 8 Plus + Honor Band 6,220000,07-04-2023,17:36:55,"Santiago, Región Metropolitana",36
"iPhone 14 plus (como nuevo, sin fallas)",890000,07-04-2023,13:46:18,"Providencia, Región Metropolitana",36
IPhone 7,50000,07-04-2023,11:16:43,"Pudahuel, Región Metropolitana",36
IPhone SE2020,120000,06-04-2023,17:39:59,"Lo Prado, Región Metropolitana",36
IPhone SE 2020,200000,06-04-2023,16:56:47,"Macul, Región Metropolitana",36
IPHONE 11 64gb,240000,06-04-2023,16:32:01,"La Florida, Región Metropolitana",36
Iphone 11 64gb,400000,06-04-2023,16:16:01,"Santiago, Región Metropolitana",36
IPhone 13 256g,600000,05-04-2023,22:11:40,"San Miguel, Región Metropolitana",36
IPhone 7 32 gigas,100000,05-04-2023,22:02:09,"San Miguel, Región Metropolitana",36
Iphone xs max 64 gb,270000,05-04-2023,18:56:02,"Las Condes, Región Metropolitana",36
Iphone 11 pro 256 gb space gray impecable,490000,05-04-2023,18:04:24,"La Reina, Región Metropolitana",36
Iphone battery pack magsafe Apple,140000,05-04-2023,15:39:36,"La Reina, Región Metropolitana",36
IPhone xs,250000,05-04-2023,14:38:45,"Estación Central, Región Metropolitana",36
Iphone SE negro,100000,05-04-2023,14:19:00,"Ñuñoa, Región Metropolitana",36
IPhone 13 Pro Max,680000,05-04-2023,14:16:06,"Ñuñoa, Región Metropolitana",36
Iphone 11,350000,05-04-2023,13:32:03,"Estación Central, Región Metropolitana",36
IPhone 13 pro max 128gb Azul Sierra,750000,05-04-2023,12:24:27,"La Florida, Región Metropolitana",36
Iphone 14 Pro Max de 128 GB,899990,05-04-2023,09:34:18,"Ñuñoa, Región Metropolitana",36
IPhone 8 64 gb,130000,04-04-2023,23:16:53,"San Bernardo, Región Metropolitana",36
Cargadores iphone 20w originales con boleta,20000,04-04-2023,21:52:27,"Santiago, Región Metropolitana",36
IPhone 12 PRO 128GB,550000,04-04-2023,20:59:28,"Ñuñoa, Región Metropolitana",36
Iphone 14 128gb color midnight,830000,04-04-2023,20:11:57,"Las Condes, Región Metropolitana",36
IPhone 11 Pro verde impecable. Sin detalles.,450000,04-04-2023,19:27:41,"Vitacura, Región Metropolitana",36
Lote de 10 carcasas iphone 4 nuevas,7000,04-04-2023,19:27:20,"Maipú, Región Metropolitana",36
IPhone 12 Pro grey 128g,550000,04-04-2023,16:25:58,"Providencia, Región Metropolitana",36
IPhone 13 de 512 gb como nuevo,800000,04-04-2023,15:41:12,"Quilicura, Región Metropolitana",36
Iphone SE 3a Generacion(2022) Nuevo Sellado 128 GB,350000,04-04-2023,14:25:52,"Providencia, Región Metropolitana",36
Boton Home Iphone 7 Iphone 7 Plus Touch Id + Kit D,13900,04-04-2023,12:24:40,"Macul, Región Metropolitana",36
Auricular Iphone 7 Plus Altavoz Parlante + Kit De,17900,04-04-2023,11:44:05,"Macul, Región Metropolitana",36
Adaptador Lightning Compatible iPhone Carga Y audi,5990,04-04-2023,11:41:30,"Providencia, Región Metropolitana",36
Iphone 8 plus,180000,04-04-2023,09:50:36,"Cerrillos, Región Metropolitana",36
0,0,0,,0,36
0,0,0,,0,36
0,0,0,,0,36
