titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Iphone 7 plus,100000,15-08-2022,19:47:00,"Providencia, Región Metropolitana",102
Iphone XR 64gb,250000,15-08-2022,19:40:03,"Pudahuel, Región Metropolitana",102
IPhone 7plus gold,100000,15-08-2022,18:58:54,"La Florida, Región Metropolitana",102
IPhone 12 pro,740000,15-08-2022,17:43:49,"Las Condes, Región Metropolitana",102
Iphone 11 256GB,400000,15-08-2022,17:42:15,"San Bernardo, Región Metropolitana",102
IPhone 8 de 64gb,120000,15-08-2022,15:14:58,"Lo Barnechea, Región Metropolitana",102
IPhone 6 32gb,50000,15-08-2022,14:22:02,"Maipú, Región Metropolitana",102
Iphone 11,200000,15-08-2022,13:25:11,"Santiago, Región Metropolitana",102
Iphone SE 2020 + reloj samsung galaxy fit,350000,15-08-2022,11:53:18,"Peñalolén, Región Metropolitana",102
IPhone 11 256 Gg,37900,15-08-2022,11:36:47,"Ñuñoa, Región Metropolitana",102
Flex De Carga iPhone 12 Pro Max,80000,15-08-2022,11:28:09,"Macul, Región Metropolitana",102
Iphone 6s perfecto estado,24900,15-08-2022,01:45:48,"La Florida, Región Metropolitana",102
Flex De Carga iPhone 11,37900,15-08-2022,01:14:34,"Macul, Región Metropolitana",102
Flex De Carga iPhone 12 Mini,37900,15-08-2022,00:22:37,"Macul, Región Metropolitana",102
Flex De Carga iPhone 12 / 12 Pro,90000,15-08-2022,00:01:47,"Macul, Región Metropolitana",102
IPhone 7 32 GB,10000,14-08-2022,21:56:57,"Ñuñoa, Región Metropolitana",102
Adaptador iPhone original  ,400000,14-08-2022,21:25:35,"Las Condes, Región Metropolitana",102
IPhone 11 / 256 GB,11900,14-08-2022,21:10:37,"Ñuñoa, Región Metropolitana",102
Flex De Carga iPhone XS MAX,680000,14-08-2022,20:14:10,"Macul, Región Metropolitana",102
IPhone 12 pro Max 128 gb,8900,14-08-2022,19:48:00,"Santiago, Región Metropolitana",102
Flex De Carga iPhone XS,230000,14-08-2022,19:31:48,"Macul, Región Metropolitana",102
IPhone XR por renovación. Usado buen estado,350000,14-08-2022,17:56:51,"La Reina, Región Metropolitana",102
IPhone 11 64GB,90000,14-08-2022,16:45:23,"Puente Alto, Región Metropolitana",102
Iphone 7,400000,14-08-2022,16:14:16,"Las Condes, Región Metropolitana",102
IPhone 11 128 GB,40000,14-08-2022,16:13:08,"Estación Central, Región Metropolitana",102
Expansión Pendrive Kingston PARA IPHONE 32gb NUEVO,300000,14-08-2022,15:13:03,"Las Condes, Región Metropolitana",102
IPhone 11 64 GB,950000,14-08-2022,14:45:32,"Estación Central, Región Metropolitana",102
Iphone 13 pro max 256Gb ,140000,14-08-2022,13:53:10,"Quilicura, Región Metropolitana",102
 mi IPhone 8 de 64 GB..,120000,14-08-2022,13:24:46,"Las Condes, Región Metropolitana",102
IPhone 7 32Gb ,480000,14-08-2022,12:59:03,"Ñuñoa, Región Metropolitana",102
IPhone 12 64gb. Excelente estado. Con boleta.,9900,14-08-2022,11:59:17,"San Bernardo, Región Metropolitana",102
Flex De Carga iPhone SE 2020,280000,14-08-2022,11:36:11,"Macul, Región Metropolitana",102
IPhone X 256 gb,7000,14-08-2022,08:26:37,"Providencia, Región Metropolitana",102
Carcasa iPhone 7plus/8plus,10000,13-08-2022,23:25:29,"Providencia, Región Metropolitana",102
Carcasa iPhone 7plus/8plus de dragón + regalo,8000,13-08-2022,23:18:30,"Providencia, Región Metropolitana",102
Carcasa iPhone 7plus/8plus,1000,13-08-2022,23:10:10,"Providencia, Región Metropolitana",102
Carcasas para iPhone 8,950000,13-08-2022,22:37:33,"La Florida, Región Metropolitana",102
IPhone 13 Pro Max,100000,13-08-2022,22:16:42,"Santiago, Región Metropolitana",102
Carcasas iphone ,350000,13-08-2022,21:24:00,"Maipú, Región Metropolitana",102
IPhone 7 32gb,320000,13-08-2022,19:26:40,"San Joaquín, Región Metropolitana",102
Iphone 8 64gb,220000,13-08-2022,18:16:02,"Las Condes, Región Metropolitana",102
IPhone 11 de 128gb,130000,13-08-2022,17:55:58,"Maipú, Región Metropolitana",102
IPhone X 256 gb Negro,0,13-08-2022,14:40:00,"Las Condes, Región Metropolitana",102
Iphone se nuevo,0,13-08-2022,14:39:38,"Buin, Región Metropolitana",102
IPhone XR,0,13-08-2022,14:17:46,"Ñuñoa, Región Metropolitana",102
IPhone 8 64 gb,0,13-08-2022,13:45:11,"Talagante, Región Metropolitana",102
IPhone 7 Plus en excelentes condiciones,0,13-08-2022,12:19:46,"Renca, Región Metropolitana",102
0,0,0,,0,102
0,0,0,,0,102
0,0,0,,0,102
