titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Iphone 13 128 gb,650000,21-10-2022,16:03:34,"San Miguel, Región Metropolitana",83
Iphone 6 usado,300000,21-10-2022,15:56:00,"Quinta Normal, Región Metropolitana",83
Iphone 11 64gb,700000,21-10-2022,15:24:56,"La Florida, Región Metropolitana",83
IPhone 12 128 GB,680000,21-10-2022,14:59:34,"San Bernardo, Región Metropolitana",83
IPhone 13 Pro,35000,21-10-2022,14:20:57,"Las Condes, Región Metropolitana",83
13 iPhone 256gb pink unlock,700000,21-10-2022,13:01:34,"Independencia, Región Metropolitana",83
Cambio de tapa trasera iphone 8 color negro,5990,21-10-2022,12:01:48,"Providencia, Región Metropolitana",83
IPhone 12 Pro Max 256GB,370000,21-10-2022,11:56:59,"Talagante, Región Metropolitana",83
"Cable Para Iphone De 3 Metros, Fast Charge Y Data",599990,21-10-2022,11:22:27,"La Florida, Región Metropolitana",83
"IPhone 11, 128GB año y medio de uso",30000,21-10-2022,09:56:01,"Las Condes, Región Metropolitana",83
IPhone 12 red y Green 64gb,8000,21-10-2022,09:01:16,"Puente Alto, Región Metropolitana",83
Pantalla Iphone 8 plus original ,8000,21-10-2022,08:34:37,"San Bernardo, Región Metropolitana",83
IPhone 14 pro,4000,21-10-2022,02:39:49,"San Miguel, Región Metropolitana",83
Iphone 6 para desarme y carcasa de madera,800000,21-10-2022,02:29:33,"San Bernardo, Región Metropolitana",83
Carcasa Snoopy IPhone 7/8/Se,200000,21-10-2022,01:41:53,"Las Condes, Región Metropolitana",83
Permuto iphone 11 y ipad quinta generación,11900,21-10-2022,00:37:37,"Puente Alto, Región Metropolitana",83
Carcasa de Pop It IPhone 7/8/Se,395000,20-10-2022,23:56:15,"Las Condes, Región Metropolitana",83
Carcasas iphone 11,11900,20-10-2022,23:43:57,"Peñalolén, Región Metropolitana",83
IPhone 13 Pro Max,300000,20-10-2022,23:03:01,"Quilicura, Región Metropolitana",83
Cargador Iphone,11900,20-10-2022,21:23:17,"La Florida, Región Metropolitana",83
Iphone 8 plus,320000,20-10-2022,20:24:01,"Pudahuel, Región Metropolitana",83
Cristal Glass + Oca + Marco Para iPhone 11 Pro Max,450000,20-10-2022,20:05:27,"Macul, Región Metropolitana",83
IPhone 11 GB,5000,20-10-2022,19:27:40,"Las Condes, Región Metropolitana",83
Cristal Glass + Oca + Marco Para iPhone 11 Pro,5000,20-10-2022,18:56:35,"Macul, Región Metropolitana",83
IPhone 11 dos cámaras,4500,20-10-2022,18:28:11,"Estación Central, Región Metropolitana",83
Cristal Glass + Oca + Marco Para iPhone 11,50000,20-10-2022,17:26:12,"Macul, Región Metropolitana",83
IPhone 11 Negro,800000,20-10-2022,17:19:31,"Santiago, Región Metropolitana",83
IPhone 12 de 128GB,560000,20-10-2022,15:59:14,"Providencia, Región Metropolitana",83
Carcasa Celular iPhone 7G/8G/SE 2020,650000,20-10-2022,15:41:42,"Puente Alto, Región Metropolitana",83
Carcasa Celular iPhone 7G/8G/SE 2020,900000,20-10-2022,15:22:23,"Puente Alto, Región Metropolitana",83
Flex Botón Encendido Y Apagado iPhone 4,115000,20-10-2022,13:02:14,"Providencia, Región Metropolitana",83
IPhone 7 256Gb,10000,20-10-2022,12:44:44,"Santiago, Región Metropolitana",83
IPhone 13 pro 128gb Azul Sierra ,2900,20-10-2022,09:44:02,"Ñuñoa, Región Metropolitana",83
IPhone 12 Pro 128GB,420000,20-10-2022,00:59:08,"Puente Alto, Región Metropolitana",83
IPhone 12 Pro Max,600000,20-10-2022,00:49:47,"San Bernardo, Región Metropolitana",83
IPhone 12 Pro Max,230000,19-10-2022,23:17:07,"Quinta Normal, Región Metropolitana",83
Iphone 7 semi nuevo,450000,19-10-2022,22:52:19,"Lampa, Región Metropolitana",83
Carcaza iphone 7 a prueba de agua y caida mas sopo,350000,19-10-2022,21:11:51,"La Florida, Región Metropolitana",83
Auricular Parlante Iphone 6s,990000,19-10-2022,19:41:28,"Providencia, Región Metropolitana",83
Iphone 11 pro,150000,19-10-2022,19:20:21,"Providencia, Región Metropolitana",83
IPhone 12 Azul,480000,19-10-2022,18:52:15,"Santiago, Región Metropolitana",83
IPhone X 64Gb,0,19-10-2022,18:47:25,"Las Condes, Región Metropolitana",83
Iphone 12,0,19-10-2022,18:24:48,"Santiago, Región Metropolitana",83
IPhone 11,0,19-10-2022,15:39:16,"El Bosque, Región Metropolitana",83
IPhone 13 Pro de 1 TB color Grafito + Accesorios,0,19-10-2022,14:51:40,"Ñuñoa, Región Metropolitana",83
Iphone SE 2020 negro 1 año uso 64 gb ,0,19-10-2022,13:11:32,"Ñuñoa, Región Metropolitana",83
IPhone 12 64gb,0,19-10-2022,12:39:21,"Pudahuel, Región Metropolitana",83
0,0,0,,0,83
0,0,0,,0,83
0,0,0,,0,83
