titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
Iphone 6,40000,03-07-2023,18:32:01,"Cerrillos, Región Metropolitana",17
IPhone 7 Plus negro precio conversable,215000,03-07-2023,17:56:02,"San Joaquín, Región Metropolitana",17
Carcasa Iphone 12,5000,03-07-2023,17:50:26,"Providencia, Región Metropolitana",17
iPhone 12 64 gb,350000,03-07-2023,11:16:53,"Buin, Región Metropolitana",17
Iphone 7 plus 128gb ,140000,03-07-2023,10:38:42,"La Reina, Región Metropolitana",17
Iphone XS 64 GB Plata,250000,02-07-2023,19:51:01,"Santiago, Región Metropolitana",17
Iphone XR 64 tb,200000,02-07-2023,18:35:45,"Las Condes, Región Metropolitana",17
IPhone SE 64 GB,250000,02-07-2023,18:23:27,"Las Condes, Región Metropolitana",17
Iphone 8 Plus 64 GB,200000,02-07-2023,12:42:38,"Puente Alto, Región Metropolitana",17
IPhone 8 64 GB,79000,02-07-2023,10:51:09,"San Miguel, Región Metropolitana",17
IPhone 7 32 GB,59000,02-07-2023,07:35:43,"San Miguel, Región Metropolitana",17
IPhone 13,550000,01-07-2023,22:38:31,"La Cisterna, Región Metropolitana",17
Iphone 8 Plus 64GB Rose Gold,180000,01-07-2023,21:31:59,"Estación Central, Región Metropolitana",17
IPhone 12 ,490000,01-07-2023,18:00:09,"La Cisterna, Región Metropolitana",17
"IPhone 11, 64 gb",200000,01-07-2023,15:51:23,"Providencia, Región Metropolitana",17
Iphone XS,220000,01-07-2023,15:08:46,"Ñuñoa, Región Metropolitana",17
"IPhone 13 Pro Max 256, Grafito impecable",650000,01-07-2023,09:50:44,"San Miguel, Región Metropolitana",17
IPhone SE 2020 64 gb,100000,01-07-2023,01:09:28,"La Cisterna, Región Metropolitana",17
Iphone 14 plus,650000,30-06-2023,22:21:59,"Peñalolén, Región Metropolitana",17
IPhone XR 256 GB,340000,30-06-2023,20:59:28,"Santiago, Región Metropolitana",17
Iphone pro max 12,550000,30-06-2023,20:24:01,"Santiago, Región Metropolitana",17
IPhone 8 usado,120000,30-06-2023,16:20:23,"San Miguel, Región Metropolitana",17
Iphone 6,60000,30-06-2023,08:34:35,"San Ramón, Región Metropolitana",17
IPhone 12 ,420000,30-06-2023,08:20:54,"La Florida, Región Metropolitana",17
IPhone x usado,100000,30-06-2023,07:54:01,"Maipú, Región Metropolitana",17
128g /64g / IPhone Samsung Motorola,150000,29-06-2023,21:26:05,"Puente Alto, Región Metropolitana",17
Iphone xr blanco 64gb,400000,29-06-2023,19:48:01,"Puente Alto, Región Metropolitana",17
Teléfono IPhone SE,34500,29-06-2023,15:24:01,"Colina, Región Metropolitana",17
iPhone 12 mini negro de 128 gb,370000,29-06-2023,13:34:06,"Peñalolén, Región Metropolitana",17
Flex Sensor Proximidad iPhone XS Y Camara Frontal,500000,29-06-2023,12:28:19,"Providencia, Región Metropolitana",17
Iphone 11 prácticamente nuevo ,280000,29-06-2023,09:17:37,"Maipú, Región Metropolitana",17
IPhone 12 64 Gb Nuevo,399000,29-06-2023,00:38:00,"Ñuñoa, Región Metropolitana",17
"IPhone XS Max ,256 GB",50000,28-06-2023,23:33:37,"Peñalolén, Región Metropolitana",17
IPhone 12 128g,6500,28-06-2023,23:07:00,"Puente Alto, Región Metropolitana",17
IPhone 7 32GB,6500,28-06-2023,22:34:42,"Peñaflor, Región Metropolitana",17
Carcasa IPhone 12,6500,28-06-2023,22:15:16,"San Miguel, Región Metropolitana",17
Carcasa IPhone 13,320000,28-06-2023,22:15:11,"San Miguel, Región Metropolitana",17
Carcasa IPhone 11,210000,28-06-2023,22:14:43,"San Miguel, Región Metropolitana",17
Iphone 11 128 Gb Negro (menos de 1 año),320000,28-06-2023,19:33:19,"Las Condes, Región Metropolitana",17
Ipone 8,250000,28-06-2023,19:30:50,"Santiago, Región Metropolitana",17
Iphone 12 Black 128 GB,200000,28-06-2023,19:23:31,"Providencia, Región Metropolitana",17
IPhone XR 64 gb,25200,28-06-2023,18:18:08,"Maipú, Región Metropolitana",17
IPhone SE 2da generación,290000,28-06-2023,17:48:01,"La Florida, Región Metropolitana",17
Audifonos Bluetooth Compatible iPhone 6 7 8 Xr I11,250000,28-06-2023,11:24:24,"Providencia, Región Metropolitana",17
"IPhone 11 súper poco uso ,impecable",190000,28-06-2023,09:58:33,"Melipilla, Región Metropolitana",17
IPhone 11 64gb,0,28-06-2023,09:24:03,"Renca, Región Metropolitana",17
IPhone 8 Plus impecable,0,28-06-2023,08:52:23,"Las Condes, Región Metropolitana",17
0,0,0,,0,17
0,0,0,,0,17
0,0,0,,0,17
