titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
IPhone 12 64gb,400,27-09-2022,09:04:27,"Conchalí, Región Metropolitana",91
IPhone 12 64gb,400,27-09-2022,09:04:25,"Conchalí, Región Metropolitana",91
Apple iPhone 11 64GB,340000,27-09-2022,00:14:57,"La Florida, Región Metropolitana",91
IPhone 11 colof negro,400,26-09-2022,21:01:47,"Macul, Región Metropolitana",91
Adaptador Audífonos para Iphone CON Bluetooth Orig,4990,26-09-2022,20:39:52,"Maipú, Región Metropolitana",91
Carcasas para IPhone por Mayor,2000,26-09-2022,20:39:09,"El Bosque, Región Metropolitana",91
Carcasas de IPhone por Mayor &lt;3,2000,26-09-2022,20:39:08,"El Bosque, Región Metropolitana",91
Iphone 7 32 gb silver,70000,26-09-2022,19:13:55,"San Miguel, Región Metropolitana",91
Iphone se,110000,26-09-2022,18:49:59,"Peñalolén, Región Metropolitana",91
Iphone 7 32gb,80000,26-09-2022,18:34:42,"Las Condes, Región Metropolitana",91
"IPhone 11, 64GB",300000,26-09-2022,18:32:31,"Puente Alto, Región Metropolitana",91
IPhone 11 64gb,290000,26-09-2022,18:21:09,"Las Condes, Región Metropolitana",91
IPHONE X BUEN ESTADO 64GB BLANCO + caja + carcasas,320000,25-09-2022,07:29:46,"Ñuñoa, Región Metropolitana",91
IPhone XR negro 64 tb,170000,25-09-2022,02:57:27,"Las Condes, Región Metropolitana",91
"Iphone 7 128 GB, Space Gray -",80000,24-09-2022,17:48:40,"Las Condes, Región Metropolitana",91
Iphone 6S Plus,180000,24-09-2022,16:09:43,"Lo Barnechea, Región Metropolitana",91
IPhone SE 2020,4990,24-09-2022,06:09:55,"Quinta Normal, Región Metropolitana",91
Cable 3 En 1: Micro-USB USB-C iPhone / ,30000,24-09-2022,03:57:43,"La Florida, Región Metropolitana",91
IPhone 6 silver,60000,24-09-2022,02:28:25,"Santiago, Región Metropolitana",91
Lote 100 laminas de vidrio completo iphone 11 y xr,60000,24-09-2022,02:23:24,"La Florida, Región Metropolitana",91
IPhone SE gold,170000,24-09-2022,01:31:37,"Talagante, Región Metropolitana",91
IPhone SE 2020,400000,23-09-2022,23:42:21,"Ñuñoa, Región Metropolitana",91
Iphone 11 64gb,995000,23-09-2022,20:20:41,"Santiago, Región Metropolitana",91
Iphone 13 pro max,115000,23-09-2022,18:39:42,"Santiago, Región Metropolitana",91
Iphone 7 32gb,110000,23-09-2022,18:27:27,"Vitacura, Región Metropolitana",91
Iphone 8 64gb,690000,23-09-2022,15:54:22,"Puente Alto, Región Metropolitana",91
Iphone 13 / 256gb / como nuevo / garantía vigente,7000,23-09-2022,09:42:30,"Peñalolén, Región Metropolitana",91
Carcasa Iphone 13,400000,23-09-2022,07:58:06,"Las Condes, Región Metropolitana",91
Iphone 11 Morado 64 gb,6000,23-09-2022,06:31:45,"Cerrillos, Región Metropolitana",91
CARCASA IPHONE 13 y Samsung S22,280000,23-09-2022,05:28:50,"Las Condes, Región Metropolitana",91
Audífonos de iPhone original,85000,23-09-2022,02:26:18,"Santiago, Región Metropolitana",91
IPhone XR 128 Gb - Negro,250000,21-09-2022,21:11:31,"Las Condes, Región Metropolitana",91
Iphone 7 de 32 gb,450000,21-09-2022,20:53:45,"Maipú, Región Metropolitana",91
IPhone xr 64 gb,360000,21-09-2022,20:53:11,"Maipú, Región Metropolitana",91
Iphone 12 64gb,120000,21-09-2022,19:56:37,"Puente Alto, Región Metropolitana",91
IPhone 11,300000,21-09-2022,18:58:35,"Renca, Región Metropolitana",91
IPhone 8 Plus Gold Rose,80000,21-09-2022,18:51:14,"Maipú, Región Metropolitana",91
 IPhone XS,350000,21-09-2022,17:38:54,"Las Condes, Región Metropolitana",91
IPhone 7 32 GB,150000,21-09-2022,16:53:15,"Puente Alto, Región Metropolitana",91
IPhone 8 Plus 64GB,190000,21-09-2022,16:38:27,"La Florida, Región Metropolitana",91
"IPhone 7 Pluss, 32 GB como nuevo , negro mate",100000,21-09-2022,15:22:14,"Las Condes, Región Metropolitana",91
IPhone XR,100000,21-09-2022,14:41:44,"Pudahuel, Región Metropolitana",91
IPhone XR Red Edition,5000,21-09-2022,11:58:57,"La Florida, Región Metropolitana",91
IPhone X con detalles,0,21-09-2022,11:55:40,"Las Condes, Región Metropolitana",91
IPhone 7 / 32 Gb / Negro Mate,0,21-09-2022,09:59:50,"Santiago, Región Metropolitana",91
Cable de 2 metros para iPhone / iPad,0,21-09-2022,09:17:43,"Providencia, Región Metropolitana",91
IPhone SE 2022 3ra Generación,0,21-09-2022,02:20:06,"Cerrillos, Región Metropolitana",91
0,0,0,,0,91
0,0,0,,0,91
0,0,0,,0,91
