titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
IPhone 6plus,55000,30-07-2023,12:02:31,"Independencia, Región Metropolitana",10
Iphone 7,80000,30-07-2023,10:40:59,"Recoleta, Región Metropolitana",10
IPhone xs,100,30-07-2023,02:36:58,"Pudahuel, Región Metropolitana",10
IPhone 11 Pro,350000,29-07-2023,21:36:16,Todo Chile,10
IPhone 12 1 año 3 meses de uso,500000,29-07-2023,21:20:29,"Quilicura, Región Metropolitana",10
IPhone 14 256Gb,750000,29-07-2023,20:15:40,"Puente Alto, Región Metropolitana",10
Iphone 11 space grey,260000,29-07-2023,14:49:10,"Providencia, Región Metropolitana",10
Iphone 12 pro blue 128gb ,420000,29-07-2023,14:21:00,"La Granja, Región Metropolitana",10
Iphone xs xs,150000,29-07-2023,13:51:36,"La Florida, Región Metropolitana",10
Pantalla IPhone 7 Plus Calidad Oled,23900,29-07-2023,11:58:08,"Macul, Región Metropolitana",10
Cristal Glass Pantalla IPhone 7 Plus,12900,29-07-2023,11:56:42,"Macul, Región Metropolitana",10
Flex de carga iphone 7 plus,7900,29-07-2023,11:41:48,"Macul, Región Metropolitana",10
XR iphone Black Original garantizado full ,50000,29-07-2023,09:48:31,"Puente Alto, Región Metropolitana",10
"IPhone 6s, apple",95000,28-07-2023,22:29:40,"Ñuñoa, Región Metropolitana",10
IPhone XS Goold ios 16.5 impecable liberado ,7900,28-07-2023,21:47:11,"Puente Alto, Región Metropolitana",10
Iphone 8,9900,28-07-2023,20:28:50,"Santiago, Región Metropolitana",10
Funda Estampada Transparente Para iPhone 14,6900,28-07-2023,20:28:27,"Ñuñoa, Región Metropolitana",10
Funda De Carga Inalámbrica Para iPhone 14proMax,5200,28-07-2023,20:27:32,"Ñuñoa, Región Metropolitana",10
Funda Carcasa Para iPhone 13 Pro Max - Soporte Ast,16000,28-07-2023,20:25:16,"Ñuñoa, Región Metropolitana",10
Anillo Magnético De Silicona Para iPhone -samsung,80000,28-07-2023,20:25:11,"Ñuñoa, Región Metropolitana",10
Cargadores de IPhone certificados,4500,28-07-2023,20:17:13,"Providencia, Región Metropolitana",10
Iphone 7 precio conversable,9900,28-07-2023,20:04:00,"Santiago, Región Metropolitana",10
Funda De Silicona Colores Para iPhone 12 -12pro,26500,28-07-2023,19:45:02,"Ñuñoa, Región Metropolitana",10
Funda De Astronauta Con Soporte Para iPhone 14pro,70000,28-07-2023,19:42:05,"Ñuñoa, Región Metropolitana",10
Cargador Inalámbrico Magnético 2en1 Para iPhone/iw,270000,28-07-2023,19:06:58,"Ñuñoa, Región Metropolitana",10
IPHONE 6S Plus Dorado con accesorios,125000,28-07-2023,19:02:50,"Ñuñoa, Región Metropolitana",10
IPhone 11 64 GB negro. Con caja y cargador,280000,28-07-2023,18:41:18,"Ñuñoa, Región Metropolitana",10
IPhone 7 Plus 32GB,40000,28-07-2023,14:47:21,"San Bernardo, Región Metropolitana",10
"IPhone 11 , 64 Gb, Impecable",25000,28-07-2023,13:21:04,"Ñuñoa, Región Metropolitana",10
Estabilizador gimlab iphone smartphone skylab,650000,28-07-2023,13:15:35,"Vitacura, Región Metropolitana",10
Lector Tarjeta Sim Original iPhone 11,28900,28-07-2023,11:56:42,"Estación Central, Región Metropolitana",10
IPhone 13 de 256 precio conversable cero detalle,8900,27-07-2023,23:15:53,"La Florida, Región Metropolitana",10
Estación De Carga Inalámbrica 4 En 1 Para iPhone,720000,27-07-2023,18:34:08,"Ñuñoa, Región Metropolitana",10
Soporte De Carga Inalámbrico Para iPhone 14 Promax,25500,27-07-2023,18:24:15,"Ñuñoa, Región Metropolitana",10
IPhone 13 Pro Max 128 GB Gold,420000,27-07-2023,18:17:04,"Puente Alto, Región Metropolitana",10
Base De Carga Inalámbrica Para iPhone AirPods Sams,5000,27-07-2023,17:40:09,"Ñuñoa, Región Metropolitana",10
Iphone 12,160000,27-07-2023,17:40:03,"Providencia, Región Metropolitana",10
Carcasa iphone x/xs,250000,27-07-2023,17:09:03,"Independencia, Región Metropolitana",10
IPhone 8 Silver 64 GB,519990,27-07-2023,16:23:12,"Las Condes, Región Metropolitana",10
Iphone X 64gb,14900,27-07-2023,13:01:24,"Peñalolén, Región Metropolitana",10
IPhone 13 Con Boleta,2900,27-07-2023,13:00:30,"Peñalolén, Región Metropolitana",10
Batería IPhone 6s Plus + Kit de Desarme,85000,27-07-2023,11:37:35,"Macul, Región Metropolitana",10
Bandeja sim iphone 8 plus,180000,27-07-2023,11:35:14,"Macul, Región Metropolitana",10
"Smart phone Motorola 128 GB, semi nuevo",1000,27-07-2023,11:12:18,"Las Condes, Región Metropolitana",10
Iphone SE 2020,260000,27-07-2023,09:47:02,"Maipú, Región Metropolitana",10
iphone y galaxy,0,27-07-2023,01:46:17,"Ñuñoa, Región Metropolitana",10
IPhone 11 -64GB ,0,26-07-2023,23:54:40,"Puente Alto, Región Metropolitana",10
0,0,0,,0,10
0,0,0,,0,10
0,0,0,,0,10
