titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
IPhone 6 32 GB gris conversable,65000,10-08-2023,22:26:59,"Huechuraba, Región Metropolitana",6
IPhone SE 16gb,80000,10-08-2023,22:25:45,"Huechuraba, Región Metropolitana",6
IPhone 11 como nuevo,280000,10-08-2023,20:57:33,"Providencia, Región Metropolitana",6
IPhone 11 64gb,280000,10-08-2023,20:34:58,"Puente Alto, Región Metropolitana",6
Iphone 11 ,315000,10-08-2023,20:32:01,"La Reina, Región Metropolitana",6
IPhone 8 - 64 GB (REPUESTO),40000,10-08-2023,19:38:49,"Peñalolén, Región Metropolitana",6
IPhone SE 3ra Generación (2022),270000,10-08-2023,19:32:02,"Providencia, Región Metropolitana",6
Iphone X 256g original 100% exelentee,279990,10-08-2023,18:47:33,"Puente Alto, Región Metropolitana",6
IPhone 11 64 GB,630000,10-08-2023,17:43:45,"Ñuñoa, Región Metropolitana",6
"IPhone 13, 128 GB",600000,10-08-2023,17:42:33,"Las Condes, Región Metropolitana",6
IPhone 13 mini 256 gigas,280000,10-08-2023,14:46:45,"Peñalolén, Región Metropolitana",6
IPhone 11 64 gb,160000,10-08-2023,14:23:09,"Las Condes, Región Metropolitana",6
Samsung s20 fe lo permuto por iphone,40000,10-08-2023,14:16:01,Todo Chile,6
IPhone 6s 32 GB,20000,10-08-2023,13:09:29,"Maipú, Región Metropolitana",6
Boton home iphone 7 / 7 plus / 8 / 8 plus,12900,10-08-2023,12:26:50,"Macul, Región Metropolitana",6
Flex sensor proximidad y cámara frontal iphone 8,29500,10-08-2023,12:26:31,"Macul, Región Metropolitana",6
Camara Trasera iPhone 7G,195000,10-08-2023,12:26:25,"Macul, Región Metropolitana",6
IPhone XR 64gb,85000,10-08-2023,11:11:03,"Puente Alto, Región Metropolitana",6
Iphone 7 plus,420000,10-08-2023,11:02:05,"Macul, Región Metropolitana",6
Iphone 13 128gb,800000,10-08-2023,09:58:57,"Santiago, Región Metropolitana",6
IPhone 13 Pro Max 128 Gb Color Blanco Plata,35000,09-08-2023,23:50:04,"Cerrillos, Región Metropolitana",6
2 Iphone 6,70000,09-08-2023,23:17:05,"Santiago, Región Metropolitana",6
IPhone 6s con memoria de 64 Gb,500000,09-08-2023,23:02:21,"Santiago, Región Metropolitana",6
IPhone 12 Pro 128 GB ,300000,09-08-2023,23:00:27,"Ñuñoa, Región Metropolitana",6
"IPHONE 11 64gb,O PERMUTA + a mi favor",250000,09-08-2023,22:08:59,"La Cisterna, Región Metropolitana",6
IPhone 11 64GB,50000,09-08-2023,21:16:05,"Santiago, Región Metropolitana",6
IPhone 6 color Space Gray 32 gb,220000,09-08-2023,19:01:19,"Providencia, Región Metropolitana",6
IPhone XR Black 64 gb,7000,09-08-2023,17:57:31,"Providencia, Región Metropolitana",6
Funda Silicona iPhone Protectora,200000,09-08-2023,16:15:52,"San Miguel, Región Metropolitana",6
IPhone 11 64gb,390000,09-08-2023,16:08:47,"Santiago, Región Metropolitana",6
IPhone 12 mini - 128 GB,6000,09-08-2023,16:03:55,"Las Condes, Región Metropolitana",6
Carcasa IPhone 12/13/14 Pro Max y 14 Plus,65000,09-08-2023,15:55:31,"San Miguel, Región Metropolitana",6
IPHONE 7 32 GB impecable.,10000,09-08-2023,15:53:40,"La Cisterna, Región Metropolitana",6
Forro Silicon Carcasa Mario bros iPhone,12000,09-08-2023,15:39:30,"San Miguel, Región Metropolitana",6
Carcasa Funda iPhone 3 en 1 Protectora,10000,09-08-2023,15:03:48,"San Miguel, Región Metropolitana",6
Forro o Carcasa para IPhone 12 Pro Max other box,5000,09-08-2023,15:01:37,"San Miguel, Región Metropolitana",6
Protector Lente IPhone 12/13/14 Serie Pro Max,42900,09-08-2023,14:55:48,"San Miguel, Región Metropolitana",6
Flex de carga iphone 13 pro,25290,09-08-2023,11:13:42,"Macul, Región Metropolitana",6
Apple iPhone 7 de 32 GB Negro,60000,09-08-2023,00:31:45,"Las Condes, Región Metropolitana",6
Celular iPhone SE,80000,08-08-2023,22:57:23,"San Joaquín, Región Metropolitana",6
IPhone SE 1ra generación 32 GB,120000,08-08-2023,22:36:19,"Ñuñoa, Región Metropolitana",6
Celular iPhone 7 Plus dorado,1000000,08-08-2023,21:18:38,"San Joaquín, Región Metropolitana",6
IPhone 13 + Apple Watch serie 7,200000,08-08-2023,20:12:36,"Huechuraba, Región Metropolitana",6
IPhone XR en buenas condiciones ,100000,08-08-2023,19:31:14,"Santiago, Región Metropolitana",6
"Iphone 7, 64 GB excelente estado bateria nueva",50000,08-08-2023,18:26:02,"Vitacura, Región Metropolitana",6
Iphone 6 para repuesto,0,08-08-2023,18:17:35,"Providencia, Región Metropolitana",6
Iphone 7,0,08-08-2023,17:54:04,"La Florida, Región Metropolitana",6
0,0,0,,0,6
0,0,0,,0,6
0,0,0,,0,6
