titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta,pagina
IPhone 12 Pro Max 128 GB,750000,17-11-2022,17:21:30,"Renca, Región Metropolitana",75
IPhone SE 2020 (64gb) Negro,135000,17-11-2022,16:53:32,"La Florida, Región Metropolitana",75
Fundas para iPhone 11-12-13,10500,17-11-2022,16:51:07,"Ñuñoa, Región Metropolitana",75
 IPhone Mini 12 128gb,380000,17-11-2022,15:37:58,"Santiago, Región Metropolitana",75
Iphone 13 128 gb como nuevo,750000,17-11-2022,14:35:34,"Colina, Región Metropolitana",75
Iphone se como nuevo,300000,17-11-2022,14:28:01,"Santiago, Región Metropolitana",75
IPhone XR,180000,17-11-2022,13:24:01,"Maipú, Región Metropolitana",75
Iphone X 256GB,70000,17-11-2022,12:59:49,"Vitacura, Región Metropolitana",75
"Iphone 12 , 128 gb",50000,17-11-2022,11:55:37,"San Joaquín, Región Metropolitana",75
Ipfone 8 Plus 64G,180000,17-11-2022,11:49:46,"Pudahuel, Región Metropolitana",75
IPhone 6 Plus 64gb - 96% de batería ,500000,17-11-2022,10:24:52,"Lo Prado, Región Metropolitana",75
Iphone 7 32GB,500000,17-11-2022,10:21:00,"La Cisterna, Región Metropolitana",75
Iphone SE,380000,17-11-2022,09:17:14,"Las Condes, Región Metropolitana",75
Iphone 6s 16gb rosa,7500,17-11-2022,06:11:08,"El Bosque, Región Metropolitana",75
 Iphone SE 2020 sin ninguna falla,60000,17-11-2022,02:34:53,"Puente Alto, Región Metropolitana",75
Citofonía Central Citofono AIPHONE GF-MK,22450,16-11-2022,18:28:07,"Las Condes, Región Metropolitana",75
IPhone 12,460000,16-11-2022,15:40:04,"Quinta Normal, Región Metropolitana",75
IPhone 11 64 gb,150000,16-11-2022,14:52:35,"Santiago, Región Metropolitana",75
Cable USB ligtning para iphone,220000,16-11-2022,13:52:45,"San Miguel, Región Metropolitana",75
IPhone 7,430000,16-11-2022,12:49:21,"Providencia, Región Metropolitana",75
Cargador Inalámbrico de iPhone 11 12 13+adaptador,550000,16-11-2022,11:33:45,"Providencia, Región Metropolitana",75
Iphone 11 pro ORO,300000,16-11-2022,11:13:22,"Ñuñoa, Región Metropolitana",75
IPhone 13 256GB,5000,16-11-2022,06:46:51,"Santiago, Región Metropolitana",75
IPhone SE (2gen),100000,16-11-2022,05:38:14,"Quilicura, Región Metropolitana",75
Apple iPhone XS,870000,16-11-2022,00:56:00,"Vitacura, Región Metropolitana",75
IPHONE 12 de 128gb,660000,16-11-2022,00:25:24,"Estación Central, Región Metropolitana",75
IPhone 11 Pro 256 gb muy lindoo gris acero,7900,16-11-2022,00:15:21,"Las Condes, Región Metropolitana",75
IPhone SE 2020,50000,15-11-2022,19:41:44,"Santiago, Región Metropolitana",75
Carcasa iPhone 14,450000,15-11-2022,18:08:04,"Huechuraba, Región Metropolitana",75
Iphone 7 256 gb problemas tactil,300000,15-11-2022,16:03:50,"Santiago, Región Metropolitana",75
IPhone 13 Pro Max,640000,15-11-2022,15:36:23,"Santiago, Región Metropolitana",75
Iphone 12 pro max,350000,15-11-2022,13:48:14,"La Cisterna, Región Metropolitana",75
Cargador Para iPhone 20w Cable Usb-c A Lightning,400000,15-11-2022,13:03:41,"Macul, Región Metropolitana",75
IPhone SE 2016,320000,15-11-2022,12:32:34,"Las Condes, Región Metropolitana",75
IPhone 11 ProMax 64 Gb,400000,15-11-2022,11:51:23,"Las Condes, Región Metropolitana",75
IPhone 11 64 GB,240000,15-11-2022,11:26:46,"Maipú, Región Metropolitana",75
IPhone 12 Pro Max + cargador + 2 carcasas,220000,15-11-2022,10:59:10,"Quinta Normal, Región Metropolitana",75
IPhone 11 128 gb,9900,15-11-2022,09:08:43,"Puente Alto, Región Metropolitana",75
IPhone 11 Pro Max 64 gb,200000,15-11-2022,08:55:06,"La Florida, Región Metropolitana",75
IPhone 11 rojo 128 gb,70000,14-11-2022,22:59:33,"Ñuñoa, Región Metropolitana",75
IPhone 11,20000,14-11-2022,19:47:53,"Las Condes, Región Metropolitana",75
IPhone XR red product,0,14-11-2022,17:50:48,"Providencia, Región Metropolitana",75
Iphone XR 64 GB,0,14-11-2022,17:46:02,"Quinta Normal, Región Metropolitana",75
Cargador Inalambrico Para iPhone Entrada Type C,0,14-11-2022,17:29:37,"Macul, Región Metropolitana",75
Iphone SE Black 64gb,0,14-11-2022,17:06:10,"Puente Alto, Región Metropolitana",75
Iphone 7 usado,0,14-11-2022,16:43:15,"Las Condes, Región Metropolitana",75
Carcasa iPhone 13 cartera,0,14-11-2022,16:39:46,"Las Condes, Región Metropolitana",75
0,0,0,,0,75
0,0,0,,0,75
0,0,0,,0,75
