pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
52,Samsung Galaxy S22 de 128 gb,540000,10-11-2022,13:48:57,"La Florida, Región Metropolitana"
52,Samsung a 21s,80000,10-11-2022,13:28:34,"Santiago, Región Metropolitana"
52,Samsung galaxy A11 barato,35000,10-11-2022,09:04:54,"La Florida, Región Metropolitana"
52,Samsung Gear S2,120000,09-11-2022,23:35:46,"Vitacura, Región Metropolitana"
52,Samsung Galaxy A12,60000,09-11-2022,21:24:16,"Macul, Región Metropolitana"
52,Samsung galaxy s21+5g 8gb de ram,530000,09-11-2022,20:03:40,"Estación Central, Región Metropolitana"
52,"Samsung S20 Fe, 8 gb ram",200000,09-11-2022,19:34:53,"Ñuñoa, Región Metropolitana"
52,Samsung s22 5g,415000,09-11-2022,18:44:48,"Puente Alto, Región Metropolitana"
52,Samsung S21 Plus 5G,330000,09-11-2022,18:37:23,"Estación Central, Región Metropolitana"
52,Samsung note 20 ultra dual sim con boleta,450000,09-11-2022,17:49:30,"La Florida, Región Metropolitana"
52,Samsung Galaxy A32 128GB,100000,09-11-2022,16:50:50,"Santiago, Región Metropolitana"
52,Celular Samsung Galaxy S9 64G color negro,130000,09-11-2022,16:28:38,"Ñuñoa, Región Metropolitana"
52,Samsung galaxy note 20 ultra,50000,09-11-2022,12:50:35,"Renca, Región Metropolitana"
52,Celular Samsung galaxy A20 64gb,180000,09-11-2022,10:55:47,"Pudahuel, Región Metropolitana"
52,Teléfono Samsung A51,120000,09-11-2022,10:09:48,"Santiago, Región Metropolitana"
52,Samsung galaxy S8 con cargador ,450000,09-11-2022,10:05:40,"La Cisterna, Región Metropolitana"
52,Samsung Galaxy A50,120000,09-11-2022,08:31:55,"San Bernardo, Región Metropolitana"
52,Samsung galaxy note 20 ultra 256gb dual,100000,09-11-2022,05:12:14,"Puente Alto, Región Metropolitana"
52,Samsung Galaxy A32,25000,09-11-2022,04:15:43,"Estación Central, Región Metropolitana"
52, CELULAR SAMSUNG A02s,120000,09-11-2022,01:01:52,"Lo Espejo, Región Metropolitana"
52,Samsung j 5 2016,350000,08-11-2022,23:12:20,"Peñalolén, Región Metropolitana"
52,SAMSUNG A52S 5G,300000,08-11-2022,22:15:23,"Huechuraba, Región Metropolitana"
52,Celular Samsung Galaxy s21,120000,08-11-2022,22:13:45,"Santiago, Región Metropolitana"
52,Samsung Galaxi S21 casi nuevo boleta,10000,08-11-2022,18:48:03,"Santiago, Región Metropolitana"
52,Samsung Galaxy A03 ,35000,08-11-2022,18:26:56,"Puente Alto, Región Metropolitana"
52,Carcasa Samsung Galaxy S21 Plus Ultra,15000,08-11-2022,18:07:07,"Quilicura, Región Metropolitana"
52,S 7 samsung,120000,08-11-2022,17:32:24,"Peñalolén, Región Metropolitana"
52,sansung A 32 para repuesto,380000,08-11-2022,17:26:45,"Peñalolén, Región Metropolitana"
52,Celular Samsung Galaxy A03 ,250000,08-11-2022,15:24:47,"Santiago, Región Metropolitana"
52,Samsung zflip3 5g,50000,08-11-2022,14:42:51,"San Miguel, Región Metropolitana"
52,Samsung galaxy s21 5g 128gb,100000,08-11-2022,13:44:49,"San Bernardo, Región Metropolitana"
52,Samsung A10 de 32 GB,60000,08-11-2022,11:06:53,"Huechuraba, Región Metropolitana"
52,  celular samsung a02 en buen estado,50000,08-11-2022,11:05:41,"Lo Espejo, Región Metropolitana"
52,Reloj Samsung,240000,08-11-2022,08:48:50,"Maipú, Región Metropolitana"
52,Samsung a10s,200000,08-11-2022,04:52:19,"Colina, Región Metropolitana"
52,Samsung A72 5g,240000,08-11-2022,01:29:39,"San Bernardo, Región Metropolitana"
52,Samsung Galaxy A80,200000,07-11-2022,23:09:12,"Maipú, Región Metropolitana"
52,Samsung watch active 2 44mm,90000,07-11-2022,22:25:22,"Curacaví, Región Metropolitana"
52,Samsung A52 128GB ,115000,07-11-2022,18:04:09,"Ñuñoa, Región Metropolitana"
52,Samsung smarwatch oro rosa,50000,07-11-2022,16:09:06,"San Joaquín, Región Metropolitana"
52,Samsung Galaxy S8 64gb,300000,07-11-2022,08:21:22,"Las Condes, Región Metropolitana"
52,Samsung galaxy A20s,350000,07-11-2022,07:01:35,"Quinta Normal, Región Metropolitana"
52,Samsung S21 Fe 5G 128gb,380000,06-11-2022,22:51:25,"La Florida, Región Metropolitana"
52,Celular Samsung S21 FE 128GB,170000,06-11-2022,17:40:00,"Ñuñoa, Región Metropolitana"
52,Celular Samsung Galaxy S20 Fe 5G,175000,06-11-2022,17:28:21,"Santiago, Región Metropolitana"
52,Samsung S20 FE,0,06-11-2022,16:10:23,"Quilicura, Región Metropolitana"
52,Samsung A72 128 GB,0,06-11-2022,14:22:01,"La Florida, Región Metropolitana"
52,0,0,0,,0
52,0,0,0,,0
52,0,0,0,,0
