pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
5,Samsung Galxy A04 nuevo 64 GB,100000,09-08-2023,19:24:01,"Santiago, Región Metropolitana"
5,Carcasa Transparente Samsung,5000,09-08-2023,16:16:31,"San Miguel, Región Metropolitana"
5,Funda Protectora para Samsung,6000,09-08-2023,16:05:29,"San Miguel, Región Metropolitana"
5,"Audífonos Bluetooth Samsung Galaxy Buds2 ""NUEVO""",150000,09-08-2023,15:10:11,"Providencia, Región Metropolitana"
5,Samsung Z Fold 3 256gb,650000,09-08-2023,14:54:17,"Pedro Aguirre Cerda, Región Metropolitana"
5,Samsung A10s,60000,09-08-2023,13:53:20,"Santiago, Región Metropolitana"
5,Flex De Carga Samsung Galaxy S20 Ultra,16990,09-08-2023,11:22:43,"Macul, Región Metropolitana"
5,Flex de carga samsung galaxy a80,11500,09-08-2023,11:13:54,"Macul, Región Metropolitana"
5,Carcasa Samsung s22 normal,60000,09-08-2023,09:25:32,"Santiago, Región Metropolitana"
5,Samsung galaxy a20s,300000,09-08-2023,07:23:31,"Estación Central, Región Metropolitana"
5,Sansung S21 128,350000,09-08-2023,01:00:33,"Santiago, Región Metropolitana"
5,Samsung Galaxy Note 10 Aura Pink 8/256,160000,09-08-2023,00:07:05,"Recoleta, Región Metropolitana"
5,Samsung galaxy A70 y galaxy watch Active,125000,08-08-2023,23:49:08,"Ñuñoa, Región Metropolitana"
5,Tablet SAMSUNG Tab A7,40000,08-08-2023,21:24:05,"Peñalolén, Región Metropolitana"
5,Celular Samsung galaxy a03 core,370000,08-08-2023,17:18:10,"San Miguel, Región Metropolitana"
5,Tablet Samsung Galaxy Tab S7 FE,45000,08-08-2023,16:08:58,"Providencia, Región Metropolitana"
5,Smartwatch Samsung Gear G2,130000,08-08-2023,15:04:34,"Vitacura, Región Metropolitana"
5,Celular Samsung a 13,50000,08-08-2023,14:40:01,"Lo Prado, Región Metropolitana"
5,Samsung S8,4000,08-08-2023,14:21:24,"Estación Central, Región Metropolitana"
5,Cargador Samsung Carga Rápida + Cable Tipo C Galax,40000,08-08-2023,10:44:59,"San Miguel, Región Metropolitana"
5,Samsung Galaxy J7 duo,190000,08-08-2023,09:26:39,"La Florida, Región Metropolitana"
5,Samsung Galaxy S20 Plus,40000,07-08-2023,23:26:43,"Las Condes, Región Metropolitana"
5,Teléfono Samsung galaxy A11 ,165000,07-08-2023,20:58:09,"Padre Hurtado, Región Metropolitana"
5,Samsung Galaxy A22 5G Blanco + 2 Carcasas,260000,07-08-2023,20:46:13,"Lo Barnechea, Región Metropolitana"
5,"Samsung A53 5G, prácticamente nuevo",249990,07-08-2023,18:59:18,"El Bosque, Región Metropolitana"
5,Samsung Galaxy S10+ plus Snapdragon 855,170000,07-08-2023,16:12:39,"Ñuñoa, Región Metropolitana"
5,Samsung galaxy s20 fe,190000,07-08-2023,14:49:00,"Puente Alto, Región Metropolitana"
5,Samsung Galaxy A72,150000,07-08-2023,14:34:28,"Providencia, Región Metropolitana"
5,Samsung s10 +,35000,07-08-2023,14:24:26,"El Bosque, Región Metropolitana"
5,Samsung Smartwatch,140000,07-08-2023,14:16:02,"Santiago, Región Metropolitana"
5,Smartphone Samsung 5G,800000,07-08-2023,13:53:03,"Maipú, Región Metropolitana"
5,Samsumg galaxy s23 ultra,250000,07-08-2023,13:08:02,"Ñuñoa, Región Metropolitana"
5,Samsung s20 Ultra,490000,07-08-2023,12:42:49,"Cerrillos, Región Metropolitana"
5,Celular Samsung Fold 3,25000,07-08-2023,12:30:18,"Santiago, Región Metropolitana"
5,Isntalación de lente de camara trasera samsung s20,420000,07-08-2023,12:00:28,"Macul, Región Metropolitana"
5,Celular Samsung Galaxy Note 20 256 gb,125000,07-08-2023,11:32:02,"Providencia, Región Metropolitana"
5,Teléfono Samsung Galaxy A14 5G,150000,07-08-2023,10:31:24,"La Florida, Región Metropolitana"
5,Celular Samsung galaxy A52 128g.,200000,07-08-2023,10:25:57,"Las Condes, Región Metropolitana"
5, galaxy A32 Samsung ,50000,07-08-2023,09:24:22,"La Granja, Región Metropolitana"
5,Samsung S20 FE,90000,07-08-2023,00:30:50,"La Florida, Región Metropolitana"
5,Samsung galaxy A20s 32gb,30000,07-08-2023,00:00:38,"Maipú, Región Metropolitana"
5,"Samsung A23 , 5G",2500,06-08-2023,22:58:53,"Estación Central, Región Metropolitana"
5,Samsung Tab 3 lite,55000,06-08-2023,22:43:14,"La Reina, Región Metropolitana"
5,Carcasa Samsung S20fe Danganronpa,600000,06-08-2023,21:52:40,"Ñuñoa, Región Metropolitana"
5,Samsung Galaxy A11,60000,06-08-2023,20:23:29,"Santiago, Región Metropolitana"
5,Samsung galaxy s 22 ultra,0,06-08-2023,18:24:04,"La Florida, Región Metropolitana"
5,Tablet Samsung Tab A 8 SM-T295,0,06-08-2023,16:52:01,"Estación Central, Región Metropolitana"
5,0,0,0,,0
5,0,0,0,,0
5,0,0,0,,0
