pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
67, Samsung A 71,150000,21-08-2022,21:21:03,"Vitacura, Región Metropolitana"
67,Samsung note 10 lite,100000,21-08-2022,20:36:45,"La Florida, Región Metropolitana"
67,Samsung galaxy s20 fe 5G,180000,21-08-2022,19:18:30,"Las Condes, Región Metropolitana"
67,Samsung a32,125900,21-08-2022,14:40:09,"Santiago, Región Metropolitana"
67,Samsung galaxy S9 plus 64gb,290000,21-08-2022,13:18:44,"Las Condes, Región Metropolitana"
67,Celular a13 Samsung sin detalles nuevo en caja,170000,21-08-2022,01:02:46,"Estación Central, Región Metropolitana"
67,Samsung Galaxy S20 FE 5g solo 2 meses de uso con b,250000,20-08-2022,16:17:44,"Ñuñoa, Región Metropolitana"
67,Samsung Note10 Lite,130000,20-08-2022,13:28:47,"San Miguel, Región Metropolitana"
67,Teléfono Samsung a72 128gb,80000,20-08-2022,12:54:25,"El Bosque, Región Metropolitana"
67,Samsung Galaxy A71,100000,20-08-2022,11:41:59,"Ñuñoa, Región Metropolitana"
67,"Samsung s7 Edge, Samsung tab4 y cargador de 33w",100000,20-08-2022,10:53:19,"La Florida, Región Metropolitana"
67,Samsung 32 4g 128gb,120000,20-08-2022,10:30:58,"Maipú, Región Metropolitana"
67,Celular Samsung A 30,185000,20-08-2022,01:12:13,"Vitacura, Región Metropolitana"
67,Teléfono Samsung A51,185000,19-08-2022,22:57:57,"El Bosque, Región Metropolitana"
67,Samsung S20 fe,35000,19-08-2022,22:32:30,"Santiago, Región Metropolitana"
67,Samsung a72 128gb,720000,19-08-2022,22:30:10,"Santiago, Región Metropolitana"
67,Samsung core A01,350000,19-08-2022,19:02:11,"Pedro Aguirre Cerda, Región Metropolitana"
67,Samsung S22 Ultra,14990,19-08-2022,19:00:46,"Quilicura, Región Metropolitana"
67,Samsung s21 5G 128gb,350000,19-08-2022,17:48:32,"Pedro Aguirre Cerda, Región Metropolitana"
67,Cambio de pin de carga samsung a10,100000,19-08-2022,13:23:30,"Providencia, Región Metropolitana"
67,Samsung Galaxy s20 plus dual sim 128 gb,70000,19-08-2022,12:32:16,"La Cisterna, Región Metropolitana"
67,Samsung galaxy flip 1 LEER,100000,19-08-2022,11:52:37,"La Granja, Región Metropolitana"
67,Samsung galaxy A31,350000,19-08-2022,11:05:54,"La Pintana, Región Metropolitana"
67,Samsung s10 normal,75000,19-08-2022,11:04:40,"Puente Alto, Región Metropolitana"
67,Samsung A73 5g 128 g,140000,18-08-2022,22:32:18,"Estación Central, Región Metropolitana"
67,Samsung A21s 64gb ,170000,18-08-2022,22:03:00,"Maipú, Región Metropolitana"
67,Samsung a22 5g ,120000,18-08-2022,20:52:30,"Conchalí, Región Metropolitana"
67,Samsung galaxy S20 fe,60000,18-08-2022,19:06:34,"La Florida, Región Metropolitana"
67,Samsung A32,380000,17-08-2022,22:37:00,"Santiago, Región Metropolitana"
67,Samsung galaxy note 10 plus ,280000,17-08-2022,20:14:35,"La Florida, Región Metropolitana"
67,Samsung a23 64GB,170000,17-08-2022,19:31:36,"La Cisterna, Región Metropolitana"
67,Samsung Watch3,110000,17-08-2022,19:18:00,"Maipú, Región Metropolitana"
67,Samsung galaxy a03s,255000,17-08-2022,16:46:51,"Estación Central, Región Metropolitana"
67,Samsung S20 FE,120000,17-08-2022,13:57:20,"Santiago, Región Metropolitana"
67,Samsung S10 Plus Muy buen estado,130000,17-08-2022,12:53:06,"Las Condes, Región Metropolitana"
67,Samsung Galaxy M32,350000,17-08-2022,12:50:44,"Tiltil, Región Metropolitana"
67,Samsung galaxy a21s,100000,17-08-2022,12:01:10,"Maipú, Región Metropolitana"
67,Samsung a53 color durazno,300000,17-08-2022,04:39:04,"Pedro Aguirre Cerda, Región Metropolitana"
67,A72 samsung,450000,16-08-2022,22:02:22,"Maipú, Región Metropolitana"
67,Samsung Galaxy A32 128 gb,150000,16-08-2022,21:26:59,"Maipú, Región Metropolitana"
67,Samsung s21 plus 128gb,150000,16-08-2022,20:14:03,"San Joaquín, Región Metropolitana"
67,Samsung a 20 s  32gb,150000,16-08-2022,20:08:21,"Puente Alto, Región Metropolitana"
67,Samsung Note 10 + / Huawei P Smart 2019,0,16-08-2022,19:32:38,"Las Condes, Región Metropolitana"
67,"Samsung S20Plus USADO, SIN CARGADOR",0,16-08-2022,19:32:00,"Ñuñoa, Región Metropolitana"
67,Samsung Galaxy watch 4 classic,0,16-08-2022,18:47:15,"Providencia, Región Metropolitana"
67,Samsung Galaxy watch 4 Silver,0,16-08-2022,18:41:01,"Providencia, Región Metropolitana"
67,Samsung Galaxy whatch,0,16-08-2022,17:17:52,"Buin, Región Metropolitana"
67,0,0,0,,0
67,0,0,0,,0
67,0,0,0,,0
