pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
40,Samsung A53,150000,20-01-2023,21:13:52,"Maipú, Región Metropolitana"
40,Celular samsung galaxy j6,45000,20-01-2023,20:23:35,"La Granja, Región Metropolitana"
40,Samsung Galaxy TabA SM-T510,100,20-01-2023,18:30:18,"San Miguel, Región Metropolitana"
40,Samsung A32,120000,20-01-2023,16:55:20,"Puente Alto, Región Metropolitana"
40,Samsung Galaxy Active watch,75000,20-01-2023,16:29:10,"Lo Barnechea, Región Metropolitana"
40, teléfono Samsung s21a,100000,20-01-2023,16:24:48,"Cerro Navia, Región Metropolitana"
40,Samsung Galaxy A31,60000,20-01-2023,15:35:26,"Puente Alto, Región Metropolitana"
40,Samsung Galaxy A51,100000,20-01-2023,11:33:32,"Las Condes, Región Metropolitana"
40,Celular Samsung A72,250000,19-01-2023,22:31:33,"Quinta Normal, Región Metropolitana"
40,Carcasa ORIGINAL Samsung Galaxy Note 8,5000,19-01-2023,22:25:44,"Santiago, Región Metropolitana"
40,Samsung Galaxy A10,50000,19-01-2023,21:32:24,"La Reina, Región Metropolitana"
40,Samsung galaxy watch 4 classic,140000,19-01-2023,20:20:49,"Ñuñoa, Región Metropolitana"
40,Samsung S22 ultra,690000,19-01-2023,16:36:38,"Lampa, Región Metropolitana"
40,Samsung J3 prácticamente nuevo,35000,19-01-2023,16:25:55,"Las Condes, Región Metropolitana"
40,Samsung Galaxy Watch 4,100000,19-01-2023,14:56:37,"Puente Alto, Región Metropolitana"
40,Samsung Galaxy Watch 42 mm,70000,19-01-2023,14:26:39,"San Bernardo, Región Metropolitana"
40,"Samsung S22 NUEVO, descuento y cargador incluido",580000,19-01-2023,13:07:44,"Providencia, Región Metropolitana"
40,Como nuevo smart watch samsung,95000,19-01-2023,12:49:51,"Las Condes, Región Metropolitana"
40,SAMSUNG GALAXY A20sy 1 smart watch,75000,19-01-2023,12:42:26,"Las Condes, Región Metropolitana"
40,Samsung s22 ultra,630000,19-01-2023,10:37:39,"Ñuñoa, Región Metropolitana"
40,Samsung a50 ,100000,19-01-2023,02:30:04,"Ñuñoa, Región Metropolitana"
40,Película de hidrogel Samsung S10 Plus,10000,18-01-2023,22:04:55,"La Florida, Región Metropolitana"
40,Samsung Galax7 J 7 Neo,40000,18-01-2023,21:55:47,"La Florida, Región Metropolitana"
40,Reloj Samsung galaxy watch 4,120000,18-01-2023,18:40:06,"Santiago, Región Metropolitana"
40,Samsung A04,90000,18-01-2023,11:37:49,"La Florida, Región Metropolitana"
40,Celular Samsung galaxy A04 Nuevo ,140000,18-01-2023,10:33:02,"San Ramón, Región Metropolitana"
40,Samsung galaxy s21 ultra de 128 gb,340000,18-01-2023,09:40:25,"La Florida, Región Metropolitana"
40,Galaxy note 20 ultra y Samsung galaxy s21 ultra,800000,18-01-2023,08:38:26,"La Florida, Región Metropolitana"
40,Samsung A72 Prepago,180000,18-01-2023,07:45:50,"Maipú, Región Metropolitana"
40,Samsung A21S,70000,18-01-2023,05:21:36,"San Miguel, Región Metropolitana"
40,Celular Samsung Galaxy j6 +,90000,17-01-2023,23:52:50,"Maipú, Región Metropolitana"
40,Samsung A12,60000,17-01-2023,20:08:07,"Peñalolén, Región Metropolitana"
40,Samsung Galaxy S21 Ultra,390000,17-01-2023,17:51:26,"Las Condes, Región Metropolitana"
40,Samsung galaxy a11 ,50000,17-01-2023,17:21:55,"San Bernardo, Región Metropolitana"
40,Samsung Note 20 Ultra/ Gear s3 Frontier / Buds+,150000,17-01-2023,17:04:35,"Colina, Región Metropolitana"
40,Samsung galaxy a32,65000,17-01-2023,13:21:31,"Macul, Región Metropolitana"
40,A 51 Samsung ,40000,17-01-2023,12:49:17,"Puente Alto, Región Metropolitana"
40,Samsung galaxi A30,33900,17-01-2023,12:49:08,"Peñalolén, Región Metropolitana"
40,Cargador Inalambrico 10w Philips iPhone Samsung Hu,110000,17-01-2023,12:45:09,"Providencia, Región Metropolitana"
40,samsung galaxi A13,68000,17-01-2023,10:47:50,"Quilicura, Región Metropolitana"
40,Samsung A22 5g,160000,17-01-2023,10:09:26,"El Bosque, Región Metropolitana"
40,Samsung Galaxy Buds 2,11000,17-01-2023,08:11:08,"Providencia, Región Metropolitana"
40,Samsung A53 5G,70000,17-01-2023,03:43:33,"Santiago, Región Metropolitana"
40,Carcasa y Lamina Samsung Galaxy A22 5G,4000,16-01-2023,23:50:33,"Las Condes, Región Metropolitana"
40,Samsung Galaxy watch Active 2 44mm,60000,16-01-2023,22:21:29,"Providencia, Región Metropolitana"
40,Carcasa celular Samsung A33 5G,0,16-01-2023,20:33:13,"Ñuñoa, Región Metropolitana"
40, celular samsung,0,16-01-2023,18:53:24,"La Cisterna, Región Metropolitana"
40,0,0,0,,0
40,0,0,0,,0
40,0,0,0,,0
