pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
60,Smartphone samsung galaxy a12 128gb 4 de ram,79900,29-09-2022,05:10:32,"Pudahuel, Región Metropolitana"
60,Samsung Note 20 Ultra 256 GB,550000,28-09-2022,23:54:08,"La Granja, Región Metropolitana"
60,Samsung A72,200000,28-09-2022,23:44:26,"Cerrillos, Región Metropolitana"
60,Celular Samsung a31,5900,28-09-2022,22:50:38,"Santiago, Región Metropolitana"
60,Cámara frontal samsung galaxy s5,800000,28-09-2022,22:36:11,"Providencia, Región Metropolitana"
60,"Samsung Galaxy Tab S7 plus 12,4 pulgadas",100000,28-09-2022,20:57:41,"Ñuñoa, Región Metropolitana"
60,Samsung galaxy s7,420000,28-09-2022,18:52:59,"Maipú, Región Metropolitana"
60,Samsung S22+,500000,28-09-2022,08:06:53,"Santiago, Región Metropolitana"
60,Samsung galaxy a73 5g,175000,27-09-2022,20:01:07,"Maipú, Región Metropolitana"
60,Samsung a72,120000,27-09-2022,18:16:45,"Santiago, Región Metropolitana"
60,Samsung galaxy a30s 128gb,80000,27-09-2022,18:11:05,"La Cisterna, Región Metropolitana"
60,Tablet Samsung Tab A,100000,27-09-2022,18:06:23,"Santiago, Región Metropolitana"
60,Samsung Galaxy A32 128Gb,100000,27-09-2022,18:05:05,"La Florida, Región Metropolitana"
60,Samsung galaxy s8+,50000,27-09-2022,17:52:18,"Puente Alto, Región Metropolitana"
60,Celular Samsung J5 2016,100000,27-09-2022,17:37:46,"Santiago, Región Metropolitana"
60,Reloj Samsung galaxy watch4,2990,27-09-2022,16:40:00,"El Bosque, Región Metropolitana"
60,Carcasa Samsung A53 Anti Golpe Transparente,9990,27-09-2022,16:12:49,"Providencia, Región Metropolitana"
60,Audifonos Samsung AKG ANC Tipo C Originales,170000,27-09-2022,15:43:31,"Maipú, Región Metropolitana"
60,Celular samsung galaxy Fe 20,12900,27-09-2022,15:40:53,"El Bosque, Región Metropolitana"
60,Batería samsung galaxy a11,90000,27-09-2022,15:17:03,"Providencia, Región Metropolitana"
60,Samsung A51,400000,27-09-2022,15:00:06,"Santiago, Región Metropolitana"
60,Samsung Galaxy S21 FE 5g,70000,27-09-2022,14:56:14,"Las Condes, Región Metropolitana"
60,Smartwatch Samsung Galaxy Watch Active Gold Rose,120000,27-09-2022,12:58:56,"Santiago, Región Metropolitana"
60,Samsung s10e excelente estado sin dejaste,120000,27-09-2022,11:37:30,"La Cisterna, Región Metropolitana"
60,Samsung s10e excelente estado sin dejaste,120000,27-09-2022,11:37:25,"La Cisterna, Región Metropolitana"
60,Samsung s10e excelente estado sin dejaste,120000,27-09-2022,11:37:16,"La Cisterna, Región Metropolitana"
60,Samsung s10e excelente estado sin dejaste,120000,27-09-2022,11:37:04,"La Cisterna, Región Metropolitana"
60,Samsung s10e excelente estado sin dejaste,120000,27-09-2022,11:36:58,"La Cisterna, Región Metropolitana"
60,Samsung s10e excelente estado sin dejaste,120000,27-09-2022,11:36:55,"La Cisterna, Región Metropolitana"
60,Samsung s10e excelente estado sin dejaste,120000,27-09-2022,11:36:48,"La Cisterna, Región Metropolitana"
60,Samsung s10e excelente estado sin dejaste,120000,27-09-2022,11:36:47,"La Cisterna, Región Metropolitana"
60,Samsung s10e excelente estado sin dejaste,40000,27-09-2022,11:36:29,"La Cisterna, Región Metropolitana"
60,Audifonos samsung buds live,40000,27-09-2022,08:29:07,"Melipilla, Región Metropolitana"
60,Audifonos samsung buds live,500000,27-09-2022,08:28:26,"Melipilla, Región Metropolitana"
60,Samsung Galaxy S22,98000,27-09-2022,08:22:28,"La Pintana, Región Metropolitana"
60,Samsung galaxy a22,50000,27-09-2022,08:06:42,"Estación Central, Región Metropolitana"
60,Gamepad Samsung Quantum Glap nuevo,99000,27-09-2022,06:53:35,"Puente Alto, Región Metropolitana"
60,Samsung A 22 5G,12000,27-09-2022,02:45:08,"Estación Central, Región Metropolitana"
60,Samsung A51,500000,27-09-2022,00:40:39,"Peñalolén, Región Metropolitana"
60,Samsung Galxy S22,500000,27-09-2022,00:33:11,"La Pintana, Región Metropolitana"
60,Samsung Galxy S22,500000,27-09-2022,00:15:42,"La Pintana, Región Metropolitana"
60,Samsung Galxy S22,90000,27-09-2022,00:15:35,"La Pintana, Región Metropolitana"
60,Samsung Note 20,380000,26-09-2022,23:32:06,"Conchalí, Región Metropolitana"
60,Samsung A51 128gb,380000,26-09-2022,23:29:16,"Pudahuel, Región Metropolitana"
60,Samsung Note 20,380000,26-09-2022,23:26:06,"Conchalí, Región Metropolitana"
60,Samsung Note 20,0,26-09-2022,23:25:57,"Conchalí, Región Metropolitana"
60,Samsung Note 20,0,26-09-2022,23:25:43,"Conchalí, Región Metropolitana"
60,0,0,0,,0
60,0,0,0,,0
60,0,0,0,,0
