pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
61,Samsung Note 20,380000,26-09-2022,23:25:05,"Conchalí, Región Metropolitana"
61,Samsung Note 20,380000,26-09-2022,23:25:00,"Conchalí, Región Metropolitana"
61,Samsung s9 como nuevo,110000,26-09-2022,20:39:55,"Independencia, Región Metropolitana"
61,Samsung s9 como nuevo,110000,26-09-2022,20:39:54,"Independencia, Región Metropolitana"
61,Samsung s9 como nuevo,110000,26-09-2022,20:39:53,"Independencia, Región Metropolitana"
61,Samsung s9 como nuevo,110000,26-09-2022,20:39:50,"Independencia, Región Metropolitana"
61,Samsung s9 como nuevo,110000,26-09-2022,20:39:49,"Independencia, Región Metropolitana"
61,Samsung galaxy A01,30000,26-09-2022,20:31:25,"Lo Espejo, Región Metropolitana"
61,Samsung S21 Ultra 5G 128GB/12GB Phantom Silver,480000,26-09-2022,20:04:53,"Providencia, Región Metropolitana"
61,Samsung s10e excelente estado sin dejaste,120000,26-09-2022,19:57:09,"La Cisterna, Región Metropolitana"
61,Samsung galaxy a52s 5g,290000,26-09-2022,19:38:50,"Maipú, Región Metropolitana"
61,Tablet Samsung Tab A,80000,26-09-2022,19:11:50,"Santiago, Región Metropolitana"
61,Tablet Samsung Tab A,80000,26-09-2022,19:11:44,"Santiago, Región Metropolitana"
61,Samsung Galaxy S10e,110000,26-09-2022,15:07:08,"La Granja, Región Metropolitana"
61,Reloj active samsung,95000,26-09-2022,13:02:42,"Maipú, Región Metropolitana"
61,Samsung J2 prime,30000,24-09-2022,12:38:46,"Santiago, Región Metropolitana"
61,Samsung galaxy S21 Fe 5g,345000,23-09-2022,20:23:36,"Santiago, Región Metropolitana"
61,Samsung galaxy S21 plus,420000,23-09-2022,20:22:49,"Santiago, Región Metropolitana"
61,Samsung A03s,125000,23-09-2022,20:22:46,"Santiago, Región Metropolitana"
61,Samsung A13 negro,145000,23-09-2022,20:22:41,"Santiago, Región Metropolitana"
61,Samsung A03 128GB,125000,23-09-2022,20:22:38,"Santiago, Región Metropolitana"
61,Samsung s8 edge,50000,23-09-2022,15:44:13,"Las Condes, Región Metropolitana"
61,CARCASA IPHONE 13 y Samsung S22,6000,23-09-2022,05:28:50,"Las Condes, Región Metropolitana"
61,Samsung Galaxy A8 2018 Dual Sim,89990,21-09-2022,22:16:02,"La Cisterna, Región Metropolitana"
61,Samsung A13 - NUEVO SIN USO,160000,21-09-2022,21:39:58,"Las Condes, Región Metropolitana"
61,Samsung a 02,50000,21-09-2022,17:38:08,"Maipú, Región Metropolitana"
61,Samsung Note 10 plus - 256GB,320000,21-09-2022,16:37:57,"Providencia, Región Metropolitana"
61,Reloj swats 4 de Samsung,75000,21-09-2022,10:57:56,"Peñalolén, Región Metropolitana"
61,celular Samsung Galaxy prime 2 ,180000,21-09-2022,04:17:22,"San Ramón, Región Metropolitana"
61,Samsung galaxy note 10 lite ,500000,20-09-2022,18:12:59,"Santiago, Región Metropolitana"
61,Samsung S21 Ultra,155000,20-09-2022,15:07:37,"San Ramón, Región Metropolitana"
61,Samsung A52 4g,50000,20-09-2022,09:15:13,"Santiago, Región Metropolitana"
61,Celular samsug Galaxy.A10s 32gb,450000,19-09-2022,19:32:00,"Peñalolén, Región Metropolitana"
61,Samsung Galaxy S22 Demo,65000,19-09-2022,16:48:00,"Puente Alto, Región Metropolitana"
61,Samsung galaxy a 11 más cargador y carcasa ,150000,19-09-2022,15:47:53,"Independencia, Región Metropolitana"
61,Samsung Galaxy A51,11900,19-09-2022,15:25:30,"Puente Alto, Región Metropolitana"
61,Celular Motorola y Samsung,100000,19-09-2022,00:06:56,"Puente Alto, Región Metropolitana"
61,Bateria Samsung Galaxy S10e G970 / G9700,1000,18-09-2022,23:16:48,"Macul, Región Metropolitana"
61,Samsung J7 Prime,80000,18-09-2022,18:11:33,"La Reina, Región Metropolitana"
61,Flex Entrada de Carga Compatible con Samsun6 Galax,100000,18-09-2022,18:06:37,"Santiago, Región Metropolitana"
61,Samsung Galaxy A12,550000,18-09-2022,14:32:10,"Las Condes, Región Metropolitana"
61,Samsung A51 como nuevo,130000,18-09-2022,10:10:33,"Estación Central, Región Metropolitana"
61,Samsung s22 plus,130000,18-09-2022,09:11:52,"Ñuñoa, Región Metropolitana"
61,Celular Samsung galaxy A13 ,170000,18-09-2022,00:29:01,"La Florida, Región Metropolitana"
61,Sansung Galaxy A32 cómo nuevo,0,17-09-2022,23:34:42,"Puente Alto, Región Metropolitana"
61,Samsung galaxy A12,0,17-09-2022,22:49:16,"Santiago, Región Metropolitana"
61,Samsung galaxy A23,0,17-09-2022,22:45:43,"Santiago, Región Metropolitana"
61,0,0,0,,0
61,0,0,0,,0
61,0,0,0,,0
