pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
21,Celular samsung a04,45000,13-05-2023,16:49:37,"Quilicura, Región Metropolitana"
21,Samsung galaxy A04,70000,13-05-2023,14:35:13,"San Joaquín, Región Metropolitana"
21,Celular samsung A10,50000,13-05-2023,13:01:01,"Maipú, Región Metropolitana"
21,Teléfono Samsung J- Prime 5,30000,13-05-2023,12:15:15,"Santiago, Región Metropolitana"
21,Celular Samsung A20S Dual Chip,70000,13-05-2023,12:06:39,"Santiago, Región Metropolitana"
21,Cargador adaptador samsung de 35 w,15000,13-05-2023,11:51:05,"Santiago, Región Metropolitana"
21,Cargador samsung original,15000,13-05-2023,11:49:59,"Santiago, Región Metropolitana"
21,Smarrtag samsung,10000,13-05-2023,11:01:36,"Santiago, Región Metropolitana"
21,Tablet samsung p350 con spen,70000,13-05-2023,10:59:40,"Santiago, Región Metropolitana"
21,"Tablet Samsung galaxy tab A7 10.4"" 64GB",80000,13-05-2023,02:59:00,"Macul, Región Metropolitana"
21,Samsung Galaxy A20s,50000,13-05-2023,00:43:34,"Cerro Navia, Región Metropolitana"
21,Samsung A30 ,90000,12-05-2023,19:00:49,"Macul, Región Metropolitana"
21,Samsung A22 5G 128GB,50000,12-05-2023,16:16:55,"Las Condes, Región Metropolitana"
21,Samsung Galaxy S21 5G LAVANDA,400000,12-05-2023,16:13:29,"San Miguel, Región Metropolitana"
21,Samsung a73,270000,12-05-2023,13:26:27,"Las Condes, Región Metropolitana"
21,Célular Samsung A23 4G,120000,12-05-2023,13:09:30,"Santiago, Región Metropolitana"
21,Reloj inteligente Samsung Galaxy Watch 4,99990,11-05-2023,21:24:05,"La Florida, Región Metropolitana"
21,Samsung galaxy a33 5g,150000,11-05-2023,18:20:53,"San Bernardo, Región Metropolitana"
21,Samsung z fold 4 12/256 duos,750000,11-05-2023,11:41:12,"Santiago, Región Metropolitana"
21,Teléfono multilíneas Samsung,45000,11-05-2023,10:26:12,"San Bernardo, Región Metropolitana"
21,Teléfono Samsung NX,45000,11-05-2023,10:14:15,"San Bernardo, Región Metropolitana"
21,"Samsung A71 128 gb con caja, cargador y lamina",180000,11-05-2023,10:09:53,"Estación Central, Región Metropolitana"
21,Samsung ZFlip 4,700000,11-05-2023,01:57:19,"Las Condes, Región Metropolitana"
21,Celular SAMSUNG A14,142000,11-05-2023,00:28:44,"Santiago, Región Metropolitana"
21,Samsung A53 5G,200000,10-05-2023,23:35:00,"Puente Alto, Región Metropolitana"
21,"Samsung Note 20, negro. Sin detalles",330000,10-05-2023,21:38:26,"Las Condes, Región Metropolitana"
21,Samsung galaxy s22,350000,10-05-2023,21:13:59,"El Bosque, Región Metropolitana"
21,Samsung Galaxy A70 128 GB,150000,10-05-2023,20:40:01,"Macul, Región Metropolitana"
21,A 70 Samsung,70,10-05-2023,20:00:38,"Estación Central, Región Metropolitana"
21,"Pantalla samsung A32 6,5 pulgadas",20000,10-05-2023,20:00:31,"Maipú, Región Metropolitana"
21,Samsung A02s nuevo ,80000,10-05-2023,19:48:03,"Puente Alto, Región Metropolitana"
21,Teléfono Samsung A71 usado ,210000,10-05-2023,08:48:44,"Maipú, Región Metropolitana"
21,Samsung S22 ULTRA Black Casi NUEVO,595000,10-05-2023,00:10:43,"Las Condes, Región Metropolitana"
21,Samsung z flip 4 256 gb,550000,09-05-2023,22:40:26,"Maipú, Región Metropolitana"
21,Samsung A14 5G,120000,09-05-2023,22:08:42,"Santiago, Región Metropolitana"
21,Samsung s21,300000,09-05-2023,20:16:02,"San Joaquín, Región Metropolitana"
21,Samsung Galaxy A 31,140000,09-05-2023,20:08:01,"Peñaflor, Región Metropolitana"
21,Samsung s22,350000,09-05-2023,19:30:57,"Pedro Aguirre Cerda, Región Metropolitana"
21, Samsung Galaxy S21 5g ,50000,09-05-2023,13:56:11,"Estación Central, Región Metropolitana"
21, Samsung galaxy J6,60000,08-05-2023,22:16:53,"Las Condes, Región Metropolitana"
21, Samsung A 50 Blanco,99990,08-05-2023,18:58:07,"La Cisterna, Región Metropolitana"
21,Samsung Galaxy S8+,15000,08-05-2023,13:28:22,"Calera de Tango, Región Metropolitana"
21,Samsung A12 para repuesto,630000,08-05-2023,13:24:12,"Maipú, Región Metropolitana"
21,Samsung S23 plus,56000,08-05-2023,11:14:38,"Ñuñoa, Región Metropolitana"
21,Audifonos Inalámbricos Galaxy Buds+ Samsung,700,08-05-2023,10:47:11,"Providencia, Región Metropolitana"
21,Samsung s23,150000,08-05-2023,10:29:23,"La Pintana, Región Metropolitana"
21,Samsung galaxy S21 de 8y128 gb ,0,08-05-2023,08:52:06,"La Florida, Región Metropolitana"
21,0,0,0,,0
21,0,0,0,,0
21,0,0,0,,0
