pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
14,Samsung a32,80000,26-06-2023,13:39:04,"Maipú, Región Metropolitana"
14,Samsung A 20 y otros,12000,26-06-2023,11:52:23,"Puente Alto, Región Metropolitana"
14,Samsung galaxy A14,110000,26-06-2023,03:21:00,"Maipú, Región Metropolitana"
14,Samsung A23,180000,25-06-2023,20:37:19,"La Cisterna, Región Metropolitana"
14,Samsung A 13,150000,25-06-2023,20:33:50,"La Cisterna, Región Metropolitana"
14,Samsung Galaxy A32,60000,25-06-2023,18:32:01,"Ñuñoa, Región Metropolitana"
14,Samsung Galaxy Z Flip 4,690000,24-06-2023,23:31:15,"Santiago, Región Metropolitana"
14,Samsung galaxy a33 5g 128gb black,170000,24-06-2023,22:31:42,"Macul, Región Metropolitana"
14,Samsung J5 (2016),10000,24-06-2023,20:25:00,"Macul, Región Metropolitana"
14,Teléfonos Samsung A11,70000,24-06-2023,17:51:44,"Santiago, Región Metropolitana"
14,Samsung Galaxy A04,75000,24-06-2023,13:30:01,"Puente Alto, Región Metropolitana"
14,Samsung Galaxy A51,90000,24-06-2023,10:50:49,"La Florida, Región Metropolitana"
14,Samsung S21 ultra,350000,23-06-2023,17:57:35,"Las Condes, Región Metropolitana"
14,Samsung s20 fe 2021,250000,23-06-2023,16:02:37,"Santiago, Región Metropolitana"
14,Samsung Galaxy A51,150000,23-06-2023,14:48:02,"Estación Central, Región Metropolitana"
14,Telefono samsung A32 4G,80000,23-06-2023,11:57:09,"Puente Alto, Región Metropolitana"
14,Samsung Galaxy A52 128GB,125000,23-06-2023,09:39:38,"Ñuñoa, Región Metropolitana"
14,Samsung s20+ 128gb repuesto,130000,23-06-2023,07:26:21,"Cerro Navia, Región Metropolitana"
14,Samsung galaxy j2 prime,30000,22-06-2023,21:17:26,"Maipú, Región Metropolitana"
14,Cargador Samsung tipo c a tipo c 18w Csrga Rapida,9000,22-06-2023,14:15:11,"Quilicura, Región Metropolitana"
14,Cargador Samsung tipo c a tipo c 25w Super Carga,15000,22-06-2023,14:13:53,"Quilicura, Región Metropolitana"
14,S22 Samsung - Sellado sin uso,380000,22-06-2023,13:32:59,"Peñalolén, Región Metropolitana"
14,Samsung galaxy watch5 pro 45mm bt titanium,300000,22-06-2023,12:16:03,"Estación Central, Región Metropolitana"
14,Samsung galaxy S22+ 128GB,400000,22-06-2023,07:40:53,"Lo Barnechea, Región Metropolitana"
14,Samsung S20FE + Smartwatch Galaxy RoseGold,300000,22-06-2023,02:25:34,"Ñuñoa, Región Metropolitana"
14,Samsung Galaxy S22 Ultra 5G 8128GB Negro,750000,22-06-2023,00:36:07,"Maipú, Región Metropolitana"
14,Samsung Galaxy S10,170000,21-06-2023,23:37:03,"Ñuñoa, Región Metropolitana"
14,Celular s21 Samsung plus de 256 GB,400000,21-06-2023,22:46:08,"Pudahuel, Región Metropolitana"
14,Tablet Samsung SM-T560 liquido,50000,20-06-2023,22:31:00,"Macul, Región Metropolitana"
14,Placa y más del Samsung A71,30000,20-06-2023,22:10:45,"Pudahuel, Región Metropolitana"
14,Placa Samsung a32 4g y mas,30000,20-06-2023,21:50:41,"Pudahuel, Región Metropolitana"
14,Celular Samsung galaxy a 33 5g,170000,20-06-2023,17:47:37,"Maipú, Región Metropolitana"
14,Samsung A32,100000,20-06-2023,10:15:06,"Santiago, Región Metropolitana"
14,Teléfono Samsung SKP,45000,20-06-2023,10:01:13,"San Bernardo, Región Metropolitana"
14,Samsung A21s,65000,20-06-2023,01:39:17,"Pudahuel, Región Metropolitana"
14,Telefono samsung Note 20 ultra color bronze,600000,19-06-2023,23:17:51,"Maipú, Región Metropolitana"
14,Celular Samsung Galaxy Note 10 Lite,230000,19-06-2023,23:07:05,"Puente Alto, Región Metropolitana"
14,Samsung 3 5g,420000,19-06-2023,19:09:09,"San Bernardo, Región Metropolitana"
14,Reloj samsung galaxy wacth active ,85000,19-06-2023,17:39:23,"Puente Alto, Región Metropolitana"
14,Samsung S21 Ultra 5g,300000,19-06-2023,16:23:03,"Puente Alto, Región Metropolitana"
14,Samsung Galaxy S21 Plus 6.7P 128GB,358000,19-06-2023,16:00:42,"Las Condes, Región Metropolitana"
14,Samsung Galaxy A8,70000,19-06-2023,13:59:59,"Independencia, Región Metropolitana"
14,Soporte Celular De Auto Base Imán Samsung iPhone N,7500,19-06-2023,12:22:50,"Providencia, Región Metropolitana"
14,Samsung S20 FE 128gb,150000,19-06-2023,12:05:24,"Huechuraba, Región Metropolitana"
14,Celular samsung S22,600000,19-06-2023,10:24:59,"Peñaflor, Región Metropolitana"
14,Samsumg A71,130000,18-06-2023,20:35:09,"San Bernardo, Región Metropolitana"
14,Samsung Galaxy S10,150000,18-06-2023,19:47:24,"Vitacura, Región Metropolitana"
14,0,0,0,,0
14,0,0,0,,0
14,0,0,0,,0
