pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
22,Samsung galaxy note 10 plus de 12y256 gb,140000,08-05-2023,08:46:11,"La Florida, Región Metropolitana"
22,Samsung S22,410000,07-05-2023,21:56:01,"Las Condes, Región Metropolitana"
22,Samsung s22 128 GB,439990,07-05-2023,18:48:02,"Maipú, Región Metropolitana"
22,Samsung Galaxy z1 256 gb,450000,07-05-2023,18:18:56,"La Florida, Región Metropolitana"
22,Audífonos Samsung Nuevos ,69990,07-05-2023,18:17:29,"Santiago, Región Metropolitana"
22,Samsung galaxy fit e poco uso original,15000,07-05-2023,14:26:24,"Maipú, Región Metropolitana"
22,Samsung galaxi note 10 lite,140000,07-05-2023,14:21:59,"Peñalolén, Región Metropolitana"
22,"Samsung galaxy S9,64 gb",50000,07-05-2023,12:50:11,"Lo Barnechea, Región Metropolitana"
22,Samsung A73 256 8GB,280000,07-05-2023,00:30:24,"Providencia, Región Metropolitana"
22,Samsung A51 en desarme,20000,06-05-2023,21:19:27,"Recoleta, Región Metropolitana"
22,Samsung a31,75000,06-05-2023,18:20:05,"Santiago, Región Metropolitana"
22,Samsung S20FE teléfono celular,450000,06-05-2023,15:45:52,"Santiago, Región Metropolitana"
22,Samsung Galaxy S21 5g 128gb 8gb Phantom Gray,333350,05-05-2023,18:24:01,"Las Condes, Región Metropolitana"
22,Reloj Samsung Galaxy watch 4,130000,05-05-2023,15:44:23,"La Florida, Región Metropolitana"
22,Samsung galaxy a34 5g 202 nuevo sellado liberado,200000,05-05-2023,14:38:07,"La Granja, Región Metropolitana"
22,Samsung Galaxy S10,250000,05-05-2023,11:52:04,"Providencia, Región Metropolitana"
22,Celular Samsung s8 ,55000,05-05-2023,11:30:42,"Puente Alto, Región Metropolitana"
22,Samsung galaxy S20 FE,250000,05-05-2023,10:28:58,"La Pintana, Región Metropolitana"
22,Samsung galay a53 5g 128 gb nuevo,220000,05-05-2023,05:42:35,"Melipilla, Región Metropolitana"
22,Samsung a02s,80000,04-05-2023,23:47:02,"Quinta Normal, Región Metropolitana"
22,Samsung Galaxy Watch4 Green 44 mm,120000,04-05-2023,21:52:57,"Puente Alto, Región Metropolitana"
22,Samsung Gear S3 Frontier,100000,04-05-2023,21:28:14,"Santiago, Región Metropolitana"
22,Samsung A51,70000,04-05-2023,17:42:52,"Santiago, Región Metropolitana"
22,Samsung A30s,150000,04-05-2023,17:19:48,"Quinta Normal, Región Metropolitana"
22,Celular Samsung Galaxy a23 5g,150000,04-05-2023,16:49:40,"Pudahuel, Región Metropolitana"
22,Samsung gaalaxy A73,350000,04-05-2023,15:34:06,"Independencia, Región Metropolitana"
22,Celular Samsung A52 5g,150000,04-05-2023,12:53:39,"La Florida, Región Metropolitana"
22,Samsung Galaxy S21 ultra 5g 128gb,420000,03-05-2023,23:48:37,"La Granja, Región Metropolitana"
22,Samsung S22 Ultra 128GB Burgundy,700000,03-05-2023,20:01:03,"Ñuñoa, Región Metropolitana"
22,Celular Samsung Galaxy S22 Ultra 128GB black/negr,750000,03-05-2023,19:39:17,"Quinta Normal, Región Metropolitana"
22,Samsung A54 256 GB,330,03-05-2023,15:12:54,"Santiago, Región Metropolitana"
22,Samsung J7 buenisimo $ 30.000,30000,03-05-2023,15:04:18,"San Miguel, Región Metropolitana"
22,Samsung s20plus 128gb ,200000,03-05-2023,13:36:53,"Independencia, Región Metropolitana"
22,Lápiz Táctil Universal Para iPhone Samsung Huawei,20800,03-05-2023,12:13:48,"Providencia, Región Metropolitana"
22,Flex Main Samsung Galaxy Note 20,8500,03-05-2023,00:18:20,"Macul, Región Metropolitana"
22,Celular samsung galaxy s20 plus 128gb,300000,03-05-2023,00:12:08,"Pedro Aguirre Cerda, Región Metropolitana"
22,Samsung A 52,160000,02-05-2023,22:47:47,"La Florida, Región Metropolitana"
22, Celular Samsung Galaxy A03.,60000,02-05-2023,19:42:07,"Lo Prado, Región Metropolitana"
22,Samsung Galaxy A04S nuevo y sellado,140000,02-05-2023,19:33:16,"Santiago, Región Metropolitana"
22,Carcasa samsung a 11 generica,5990,02-05-2023,15:57:12,"Santiago, Región Metropolitana"
22,Carcasa para samsung a 11,3990,02-05-2023,15:52:28,"Santiago, Región Metropolitana"
22,Carcasa para samsung a11,5990,02-05-2023,15:44:27,"Santiago, Región Metropolitana"
22,Carcasa para samsung a 10s,3990,02-05-2023,15:41:19,"Santiago, Región Metropolitana"
22,Carcasa para samsung a02s,5990,02-05-2023,15:34:51,"Santiago, Región Metropolitana"
22,Carcasa para samsung a 01 core,3990,02-05-2023,15:34:19,"Santiago, Región Metropolitana"
22,Carcasa para samsung a 01,5990,02-05-2023,15:28:42,"Santiago, Región Metropolitana"
22,Carcasas para SAMSUNG NOTE 10 LITE,5990,02-05-2023,15:21:41,"Santiago, Región Metropolitana"
22,0,0,0,,0
22,0,0,0,,0
22,0,0,0,,0
