pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
2,Samsung z fold 4 5g (demo) dual sim,699000,21-08-2023,23:47:52,"Santiago, Región Metropolitana"
2,Samsung a31,70000,21-08-2023,22:07:00,"San Ramón, Región Metropolitana"
2,Celular Samsung Galaxy S20FE,230000,21-08-2023,21:48:01,"Santiago, Región Metropolitana"
2,Audífonos inalámbrico Samsung ,40000,21-08-2023,20:55:33,"Maipú, Región Metropolitana"
2,Samsung Galaxy A03s nuevo ,100000,21-08-2023,19:57:28,"Peñalolén, Región Metropolitana"
2,Lente Camara Trasera Samsung Galaxy A31,6900,21-08-2023,12:09:55,"Macul, Región Metropolitana"
2,Samsung Dex Station + Cable HDMI,30000,21-08-2023,10:25:10,"Independencia, Región Metropolitana"
2,Samsung Galaxy A14 5G Dual Sim Solo Efectivo,100000,21-08-2023,09:44:32,"La Florida, Región Metropolitana"
2,Samsung a22 5g,70000,21-08-2023,06:42:04,"Estación Central, Región Metropolitana"
2,Reloj sansung,100000,21-08-2023,02:37:21,"La Cisterna, Región Metropolitana"
2,Samsung Galaxy A31,350000,21-08-2023,00:07:19,"Peñalolén, Región Metropolitana"
2,artículos Samsung por renovación ,150000,20-08-2023,22:22:05,"Macul, Región Metropolitana"
2,Celular Samsung S21 Fe 256 gb,170000,20-08-2023,21:47:12,"Maipú, Región Metropolitana"
2,Samsung Galaxy A24,70000,20-08-2023,21:15:59,"San Bernardo, Región Metropolitana"
2,Samsung Galaxy S20 128gb,520000,20-08-2023,21:08:45,"La Cisterna, Región Metropolitana"
2,Reloj samsung watch 3,170,20-08-2023,19:49:33,"Quinta Normal, Región Metropolitana"
2,Samsung Galaxy S22 ultra ,550000,20-08-2023,18:56:28,"Las Condes, Región Metropolitana"
2,2 Tablet Samsung Originales 4g lte ,550000,20-08-2023,18:47:21,"Puente Alto, Región Metropolitana"
2,Samsung A72,100000,20-08-2023,17:16:03,"Santiago, Región Metropolitana"
2,Samsung Galaxy TAB S8 128GB,260000,20-08-2023,17:15:35,"Talagante, Región Metropolitana"
2,Celular Samsung Galaxy S23 128 GB 5G Black,300000,20-08-2023,15:48:01,"Ñuñoa, Región Metropolitana"
2,Samsung a32 128 gb negro como nuevo,180000,20-08-2023,15:31:12,"Macul, Región Metropolitana"
2,Samsung S21 en perfecto estado+ cargador original,80000,20-08-2023,13:36:28,"Ñuñoa, Región Metropolitana"
2,Samsung S21.5G,195000,20-08-2023,13:32:34,"Santiago, Región Metropolitana"
2,Samsung s20FE BTS edition CELESTE,40000,20-08-2023,12:48:27,"San Bernardo, Región Metropolitana"
2,Samsung galaxy A03,150000,20-08-2023,12:06:34,"Santiago, Región Metropolitana"
2,SAMSUNG Galaxy tab 6 lite SM P610 - 64 GB,250000,20-08-2023,12:04:28,"La Reina, Región Metropolitana"
2,Sd card 1tb Samsung evo plus,700000,20-08-2023,08:56:50,"Renca, Región Metropolitana"
2,Samsung Galaxy A24 128 GB con su cable USB,70000,20-08-2023,04:48:30,"San Bernardo, Región Metropolitana"
2,Samsung galaxy s21 fe 5g,80000,20-08-2023,00:44:52,"Ñuñoa, Región Metropolitana"
2,Samsung Z Flip 4,3900,20-08-2023,00:27:19,"Las Condes, Región Metropolitana"
2,Audífonos Bluetooth Samsung Galaxy Buds2,10000,19-08-2023,17:02:43,"Providencia, Región Metropolitana"
2,Samsung A22,120000,19-08-2023,16:40:52,"Santiago, Región Metropolitana"
2,Bandeja Sim Samsung Galaxy A21s,4900,19-08-2023,16:09:28,"Macul, Región Metropolitana"
2,Carcasa Cuerina Samsung Galaxy S23 Ultra,400000,19-08-2023,14:25:04,"Providencia, Región Metropolitana"
2,Reloj Samsung galaxy watch 2,60000,19-08-2023,11:43:51,"Colina, Región Metropolitana"
2,Bandeja Porta Sim De Samsung Galaxy S6 Edge Sm-g92,75000,19-08-2023,11:21:15,"Macul, Región Metropolitana"
2,Samsung S22 128 GB BLANCO,420000,19-08-2023,10:58:08,"Santiago, Región Metropolitana"
2,celular samsung A12 usado,290000,19-08-2023,10:20:54,"San Ramón, Región Metropolitana"
2,Samsung galaxy watch 4,60000,18-08-2023,23:01:39,"La Pintana, Región Metropolitana"
2,Samsung S22,80000,18-08-2023,20:48:33,"Santiago, Región Metropolitana"
2,Samsung Galaxy S21 5G,190000,18-08-2023,20:17:49,"San Bernardo, Región Metropolitana"
2,Samsung Galaxy tab A,210000,18-08-2023,20:02:21,"Providencia, Región Metropolitana"
2,Samsung galaxi a71 ,230000,18-08-2023,17:32:01,"La Granja, Región Metropolitana"
2,Samsung a23 5g,0,18-08-2023,13:45:07,"Cerro Navia, Región Metropolitana"
2,Samsung A34 5G nuevo,0,18-08-2023,13:29:52,"Santiago, Región Metropolitana"
2,Samsung A52 + Galaxy Watch 4 Classic,0,18-08-2023,13:23:54,Todo Chile
2,0,0,0,,0
2,0,0,0,,0
2,0,0,0,,0
