pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
38,Reloj Samsung watch 4,90000,31-01-2023,22:41:25,"Santiago, Región Metropolitana"
38,Samsung S8,100000,31-01-2023,21:19:49,"San Miguel, Región Metropolitana"
38,Samsung Galaxy A51,70000,31-01-2023,16:42:25,"La Florida, Región Metropolitana"
38,Celular Samsung A12,110000,31-01-2023,16:00:36,"Lo Prado, Región Metropolitana"
38,Samsung Galaxy Watch 4 (40mm),75000,31-01-2023,14:57:27,"Pudahuel, Región Metropolitana"
38,Samsung A12,50000,31-01-2023,12:40:55,"Estación Central, Región Metropolitana"
38,Samsung ,190000,31-01-2023,11:48:20,"Santiago, Región Metropolitana"
38,Samsung a30s ,80000,31-01-2023,11:11:05,"Santiago, Región Metropolitana"
38,Samsung Galaxy Watch SM-R500,6990,31-01-2023,09:28:18,"Lo Barnechea, Región Metropolitana"
38,Samsung galaxy S10 plus,50000,31-01-2023,08:45:41,"La Cisterna, Región Metropolitana"
38,Samsung A31,320000,30-01-2023,21:29:03,"La Reina, Región Metropolitana"
38,Correa De Repuesto Samsung Galaxy Watch,40000,30-01-2023,20:36:00,"Providencia, Región Metropolitana"
38,Samsung A50,235000,30-01-2023,19:33:25,"Las Condes, Región Metropolitana"
38,Samsung galaxy s21 fe (no mercadolibre),490000,30-01-2023,19:17:02,"San Miguel, Región Metropolitana"
38,Samsung Galaxy TAB a,10500,30-01-2023,17:40:38,"La Reina, Región Metropolitana"
38,Samsung galaxy a 53,15000,30-01-2023,16:48:14,"Providencia, Región Metropolitana"
38,Celular Samsung galaxy s21 FE 5G,6500,30-01-2023,16:48:01,"Renca, Región Metropolitana"
38,Samsung Galaxy S21 Ultra,75000,30-01-2023,15:40:03,"Providencia, Región Metropolitana"
38,Bateria Samsung Galaxy S8 Plus S8+,3900,30-01-2023,13:31:21,"Providencia, Región Metropolitana"
38,Bandeja porta dual sim samsung galaxy s8 s8+,80000,30-01-2023,13:31:00,"Providencia, Región Metropolitana"
38,Flex Carga Samsung Galaxy S8 + Plus G955f micro us,100000,30-01-2023,13:30:29,"Providencia, Región Metropolitana"
38,Cambio Cristal Glass S8+ Para Pantalla Samsung Gal,5000,30-01-2023,13:25:52,"Providencia, Región Metropolitana"
38,Auricular Parlante Samsung Galaxy S8/ S8 PLUS,22000,30-01-2023,13:17:12,"Providencia, Región Metropolitana"
38,Gear sport samsung,85000,30-01-2023,12:29:10,"Melipilla, Región Metropolitana"
38,Celular Samsung A51,70000,29-01-2023,23:52:38,"La Granja, Región Metropolitana"
38,Samsung a10s para repuesto,100000,29-01-2023,17:21:19,"San Bernardo, Región Metropolitana"
38,Gear VR Samsung ,500000,29-01-2023,12:55:03,"Renca, Región Metropolitana"
38,Samsung s10,230000,29-01-2023,03:07:36,"La Florida, Región Metropolitana"
38,Samsung A11 + huawei Y9,110000,29-01-2023,01:50:13,"Puente Alto, Región Metropolitana"
38,"Celular Samsung A04s, nuevo",250000,29-01-2023,01:09:27,"Maipú, Región Metropolitana"
38,Samsung galaxy s21 ultra 256 gb,200000,29-01-2023,01:09:24,"Quilicura, Región Metropolitana"
38,Samsung S6 Lite poco uso,600000,28-01-2023,23:32:17,"Macul, Región Metropolitana"
38,Samsung galaxy waich 4 classic,200000,28-01-2023,22:20:14,"Quilicura, Región Metropolitana"
38,Samsung A52 5G 128GB sellado y liberado,5000,27-01-2023,16:09:28,"La Florida, Región Metropolitana"
38,Samsung s20 Fe más cargador portatil,150000,27-01-2023,15:54:27,"Pedro Aguirre Cerda, Región Metropolitana"
38,Samsung S22 Ultra 256 GB,70000,27-01-2023,15:31:47,"Ñuñoa, Región Metropolitana"
38,Samsung s20 fe excelente estado 128gb,75000,27-01-2023,15:23:45,"Ñuñoa, Región Metropolitana"
38,Celular Samsung A10,6990,27-01-2023,13:26:08,"San Bernardo, Región Metropolitana"
38,Samsung Galaxy a13,5000,27-01-2023,11:28:56,"Melipilla, Región Metropolitana"
38,Samsung galaxy a04 64gb. sellado,13000,27-01-2023,11:17:42,"La Florida, Región Metropolitana"
38,Samsung a 12 nuevo,170000,27-01-2023,02:11:01,"Ñuñoa, Región Metropolitana"
38,CARCASA Para Samsung note 10 Lite ,5000,27-01-2023,00:02:59,"Santiago, Región Metropolitana"
38,Carcaza nueva para Samsung S21 Plus,127000,26-01-2023,22:35:16,"Vitacura, Región Metropolitana"
38,Celular Samsung SGH X 156 Colección,0,26-01-2023,16:36:19,"Buin, Región Metropolitana"
38,Celular Samsung Galaxi A 71,0,26-01-2023,15:52:15,"Vitacura, Región Metropolitana"
38,CARCASA Para Samsung note 20,0,26-01-2023,15:42:22,"San Miguel, Región Metropolitana"
38,Reloj inteligente samnsung,0,26-01-2023,13:49:58,"Conchalí, Región Metropolitana"
38,0,0,0,,0
38,0,0,0,,0
38,0,0,0,,0
