pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
46,Celular samsung s10 plus,220000,16-12-2022,18:17:56,"Providencia, Región Metropolitana"
46,Samsung S21 Ultra con cargador inalambrico origina,495900,16-12-2022,17:17:00,"Macul, Región Metropolitana"
46,Samsung a71,150000,16-12-2022,16:57:05,"San Ramón, Región Metropolitana"
46,Celular samsung s21 fe 5g,350000,16-12-2022,16:52:58,"La Florida, Región Metropolitana"
46,Reloj samsung galaxi watch active,65000,16-12-2022,15:33:57,"Santiago, Región Metropolitana"
46,Samsung galaxy a 20 s,55000,16-12-2022,08:43:27,"Estación Central, Región Metropolitana"
46,Samsung Galaxy Watch 3,150000,16-12-2022,00:41:04,"Ñuñoa, Región Metropolitana"
46,Tablet Samsung P350,80000,15-12-2022,23:37:08,"Maipú, Región Metropolitana"
46,Samsung Galaxy S21 64 GB impecable,300000,15-12-2022,22:02:23,"Macul, Región Metropolitana"
46,Samsung Galaxy Watch 4,150000,15-12-2022,14:15:16,"La Florida, Región Metropolitana"
46,Samsung a31,79000,15-12-2022,13:38:05,"La Florida, Región Metropolitana"
46,Pantalla Samsung J7 Pro J730 Súper Amoled Completa,45900,15-12-2022,11:57:27,"Macul, Región Metropolitana"
46,Celular Samsung S21 FE,250000,15-12-2022,11:57:02,"Maipú, Región Metropolitana"
46,Samsung Galaxy S20 128gb,350000,15-12-2022,10:17:26,"La Florida, Región Metropolitana"
46,Samsung galaxy A21S,100000,15-12-2022,09:32:34,"Colina, Región Metropolitana"
46,Reloj Samsung Galaxy Sin Uso espectacular,150000,14-12-2022,19:37:25,"San Miguel, Región Metropolitana"
46,Correa Samsung Galaxy Watch 4,7000,14-12-2022,17:18:02,"Las Condes, Región Metropolitana"
46,Samsung S20 FE 128gb,180000,14-12-2022,15:29:56,"Recoleta, Región Metropolitana"
46,Samsung Watch Antive 2 Usado,95900,14-12-2022,14:52:52,"San Miguel, Región Metropolitana"
46,Samsung galaxy s10+ 128gb,190000,14-12-2022,14:02:36,"Maipú, Región Metropolitana"
46,Samsung a 32 ,7500,14-12-2022,13:34:08,"Lampa, Región Metropolitana"
46,Auricular Y Sensor Proximidad Samsung Galaxy S4 I9,550000,14-12-2022,12:21:05,"Macul, Región Metropolitana"
46,Samsung Galaxy S22,80000,13-12-2022,21:32:01,"Ñuñoa, Región Metropolitana"
46,teléfono Samsung a22 nuevo 5 g,110000,13-12-2022,21:26:23,"Lampa, Región Metropolitana"
46,Samsung galaxy a 31,749990,13-12-2022,17:00:24,"La Cisterna, Región Metropolitana"
46,Samsung galaxy watch4 42mm,80000,13-12-2022,15:37:54,"La Florida, Región Metropolitana"
46,Samsung Z Fold 3 256 GB Phantom Black cómo nuevo S,110000,13-12-2022,14:31:00,"Vitacura, Región Metropolitana"
46,Samsug a4,75,13-12-2022,13:47:07,"Lo Espejo, Región Metropolitana"
46,Reloj Samsung Watch3,7495,13-12-2022,13:33:26,"Las Condes, Región Metropolitana"
46,Samsung 03s,8240,13-12-2022,11:43:21,"Conchalí, Región Metropolitana"
46,"Carcasas Para Tu Samsung Galaxy S9, 2 Colores",9995,13-12-2022,11:28:45,"Providencia, Región Metropolitana"
46,"Carcasa Para Tu Samsung Galaxy S10, 4 Colores",150000,13-12-2022,11:15:44,"Providencia, Región Metropolitana"
46,"Carcasa Para Tu Samsung Galaxy S10e, 4 Colores",70000,13-12-2022,10:39:08,"Providencia, Región Metropolitana"
46,Sellado Samsung A22,250000,13-12-2022,10:13:53,"La Florida, Región Metropolitana"
46,Samsung J4,100000,13-12-2022,03:08:32,"San Ramón, Región Metropolitana"
46,Teléfono Samsung S20 FE 64gb,10000,13-12-2022,00:10:01,"Santiago, Región Metropolitana"
46,Samsung Galaxy Watch Active2,1,12-12-2022,18:07:10,"Santiago, Región Metropolitana"
46,Samsung j7 neo,70000,12-12-2022,17:58:49,"Quilicura, Región Metropolitana"
46,"Teléfono Samsung Galaxy Note 20 ,",200000,12-12-2022,17:54:11,"Peñaflor, Región Metropolitana"
46,Celular samsung A10,15900,12-12-2022,16:30:17,"Pudahuel, Región Metropolitana"
46,sansung s20 fe,90000,12-12-2022,16:12:27,"Maipú, Región Metropolitana"
46,Bateria Compatible Samsung Galaxy S6 G9200 G920f,185000,12-12-2022,15:16:05,"Providencia, Región Metropolitana"
46,Telefono a 31 samsung azul 64 gb,75000,12-12-2022,14:54:55,"Buin, Región Metropolitana"
46,Samsung S20,0,12-12-2022,14:40:01,"Santiago, Región Metropolitana"
46,Samsung A70,0,12-12-2022,13:49:04,"Conchalí, Región Metropolitana"
46,Samsung A51,0,12-12-2022,13:38:17,"Conchalí, Región Metropolitana"
46,Cambio Cristal Glass Pantalla Samsung Galaxy S10,0,12-12-2022,13:00:03,"Macul, Región Metropolitana"
46,0,0,0,,0
46,0,0,0,,0
46,0,0,0,,0
