pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
9,Celular Samsung a21s,100000,23-07-2023,19:10:23,"Quilicura, Región Metropolitana"
9,Samsung galaxy watch4 classic 46mm silver,150000,23-07-2023,17:24:59,"Colina, Región Metropolitana"
9,Samsung a53 5G 125gb,150000,23-07-2023,14:59:17,"Providencia, Región Metropolitana"
9,Samsung galaxy A33 pro,180000,23-07-2023,13:16:14,"La Florida, Región Metropolitana"
9,Samsung Galaxy Watch 5 40mm,135000,23-07-2023,12:30:48,"Quilicura, Región Metropolitana"
9,Samsung S23 Ultra con Carcasa,1450000,23-07-2023,12:11:22,"La Florida, Región Metropolitana"
9,"Samsung Galaxy S9, como nuevo",120000,23-07-2023,12:02:28,"Las Condes, Región Metropolitana"
9,Tablet Samsung galaxy tab a8 t295,85000,22-07-2023,22:18:45,"Macul, Región Metropolitana"
9,Samsung j2 prime,15000,22-07-2023,18:44:10,"Maipú, Región Metropolitana"
9,"equipo celular, marca Samsung modelo A14 5G",140000,22-07-2023,17:39:31,"Puente Alto, Región Metropolitana"
9,Tablet Samsung Galaxy tab 4,20000,22-07-2023,16:35:47,"Santiago, Región Metropolitana"
9,Celular Samsung a14 5g+ carcasa,130000,22-07-2023,14:45:24,"Maipú, Región Metropolitana"
9,Samsung Galaxy Zflip 4,450000,22-07-2023,12:59:20,"Huechuraba, Región Metropolitana"
9,SAMSUNG GALAXY A54 De 250GB,200000,22-07-2023,12:42:37,"Vitacura, Región Metropolitana"
9,Samsung Galaxy A23 5g Sellado,150000,22-07-2023,11:20:09,"Macul, Región Metropolitana"
9,Samsung galaxy A52S 6 Ram 128 interno,150000,22-07-2023,09:59:47,"La Florida, Región Metropolitana"
9,Samsung galaxy a23 5g,150000,22-07-2023,00:08:26,"San Bernardo, Región Metropolitana"
9,"Samsung Galaxy A70 6,7"" 6gb ram 128gb int Azulino",80000,21-07-2023,21:45:17,"San Joaquín, Región Metropolitana"
9,"Celular Samsung Galaxy S7 Edge , dual sim",130000,21-07-2023,21:32:19,"San Bernardo, Región Metropolitana"
9,Samsung A22 5G 128GB - Nuevo Sellado,150000,21-07-2023,20:48:37,"Cerro Navia, Región Metropolitana"
9,Samsung Watch 4 de 44 mm,70000,21-07-2023,20:44:35,"Vitacura, Región Metropolitana"
9,Celular Samsung Galaxy A03 Core,40000,21-07-2023,20:17:29,"San Miguel, Región Metropolitana"
9,Samsung y honor,140000,21-07-2023,17:32:01,"Santiago, Región Metropolitana"
9,Samsung A21s de 128 GB,85000,21-07-2023,17:08:03,"Colina, Región Metropolitana"
9,Samsung galaxy watch active,80000,21-07-2023,14:45:39,"Maipú, Región Metropolitana"
9,Teléfono samsung a13,85000,21-07-2023,14:26:11,"Estación Central, Región Metropolitana"
9,"Samsung Galaxy Tab S4, LTE (4G)",220000,21-07-2023,12:28:40,"Recoleta, Región Metropolitana"
9,Samsung A03,45000,21-07-2023,10:10:26,"Santiago, Región Metropolitana"
9,Samsung A-12,100000,20-07-2023,22:15:16,"Ñuñoa, Región Metropolitana"
9,Casi Nuevo - Samsung Galaxy A9 Dual Sim 128 Gb Azu,160000,20-07-2023,18:16:05,"Las Condes, Región Metropolitana"
9,Samsung S22 Ultra - Como nuevo,480000,20-07-2023,15:48:02,"La Florida, Región Metropolitana"
9,Celular S22+ Samsung 5 g 128 8 ram,330000,20-07-2023,14:19:24,"La Florida, Región Metropolitana"
9, Samsung Galaxy a30,60000,20-07-2023,14:05:38,"Lo Espejo, Región Metropolitana"
9,Samsung Galaxy A03 Core,50000,20-07-2023,13:58:56,"Renca, Región Metropolitana"
9,Tablet Samsung galaxy tab A7,80000,20-07-2023,12:23:58,"La Florida, Región Metropolitana"
9,Reloj Samsung Galaxt Watch Active ,50000,20-07-2023,11:36:31,"Las Condes, Región Metropolitana"
9,Samsung s20 fe dual sim,150000,20-07-2023,10:50:17,"Santiago, Región Metropolitana"
9,Samsung s21 plus,290000,20-07-2023,04:34:33,"Puente Alto, Región Metropolitana"
9,Samsung galaxy A04,55,19-07-2023,22:47:09,"Macul, Región Metropolitana"
9,Samsung s22 ultra,520000,19-07-2023,19:57:19,"Puente Alto, Región Metropolitana"
9,Samsung Galaxy a01s,30000,19-07-2023,19:26:52,"Estación Central, Región Metropolitana"
9,Reloj Samsung galaxy Smart Watch 2,180000,19-07-2023,15:10:33,"Pudahuel, Región Metropolitana"
9,Samsung a 33,60000,19-07-2023,14:56:32,"Las Condes, Región Metropolitana"
9,Samsung A20s,130000,19-07-2023,14:25:14,"Quinta Normal, Región Metropolitana"
9,Pack de accesorios samsung,70000,19-07-2023,12:11:01,"Santiago, Región Metropolitana"
9,Samsung Galaxy A20,140000,19-07-2023,11:20:59,"Maipú, Región Metropolitana"
9,Samsung A52s 5g impeke,0,19-07-2023,00:10:46,"Maipú, Región Metropolitana"
9,0,0,0,,0
9,0,0,0,,0
9,0,0,0,,0
