pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
49,Samsung S8 64gb,49000,29-11-2022,15:46:02,"Las Condes, Región Metropolitana"
49,Celular Samsung a30s ,115000,29-11-2022,15:19:53,"Puente Alto, Región Metropolitana"
49,Permuto samsung note 20 ultra 128gb,15990,29-11-2022,14:18:18,"La Cisterna, Región Metropolitana"
49,Tapa Trasera Samsung S9 + Kit ,250000,29-11-2022,12:55:44,"Providencia, Región Metropolitana"
49,Samsung S20 FE,55000,29-11-2022,11:30:23,"San Miguel, Región Metropolitana"
49,Samsung Galaxy S21 5G (dual sim),170000,29-11-2022,09:13:55,"Providencia, Región Metropolitana"
49,Celular samsung A01,299990,29-11-2022,00:07:27,"Quilicura, Región Metropolitana"
49,Samsung galaxy s20 fe,220000,28-11-2022,22:32:49,"Pedro Aguirre Cerda, Región Metropolitana"
49,Samsung Galaxy A33 128GB,79900,28-11-2022,20:56:54,"Macul, Región Metropolitana"
49,Samsung galaxy s10 plus 128gb en excelente estado,5000,28-11-2022,19:41:03,"Las Condes, Región Metropolitana"
49,Samsung s10e sin sistema operativo ,70000,28-11-2022,17:54:37,"Santiago, Región Metropolitana"
49,Carcasa para xioami y Samsung a7,170000,28-11-2022,14:17:52,"San Miguel, Región Metropolitana"
49,Audifonos Samsung buds pro,80000,28-11-2022,14:10:41,"Recoleta, Región Metropolitana"
49,Reloj Samsung Galaxy Watch4 de 44mm,70000,28-11-2022,00:36:41,"Santiago, Región Metropolitana"
49, Samsung Galaxy a07,90000,27-11-2022,14:07:40,"Lo Barnechea, Región Metropolitana"
49,Samsung A73,150000,27-11-2022,11:49:40,"Maipú, Región Metropolitana"
49,Samsung A20s Dual Sim,120000,27-11-2022,01:18:48,"Lo Prado, Región Metropolitana"
49,"Celular samsung galaxy a31, 128 gb. azul marino",250000,26-11-2022,18:30:11,"Ñuñoa, Región Metropolitana"
49,Teléfono celular Samsung ,19990,26-11-2022,16:42:13,"Conchalí, Región Metropolitana"
49,Samsung Galaxy A03 SELLADO,12900,26-11-2022,16:15:50,"San Joaquín, Región Metropolitana"
49,Samsung A31,535000,26-11-2022,13:52:29,"Providencia, Región Metropolitana"
49,Samgung a30s,180000,25-11-2022,19:48:00,"Puente Alto, Región Metropolitana"
49,Samsung A71 impecable,200000,25-11-2022,14:24:00,"San Miguel, Región Metropolitana"
49,Samsung S20Fe,40000,25-11-2022,12:38:41,"San Bernardo, Región Metropolitana"
49,Carcasa Para Samsung Galaxy S20 Gear4 + Envió,230000,25-11-2022,12:28:32,"Providencia, Región Metropolitana"
49,Batería Samsung A10 + kit de desarme 12.900 ,180000,25-11-2022,12:21:09,"Providencia, Región Metropolitana"
49,Celular samsung galaxy note 20,100000,25-11-2022,09:09:50,"Santiago, Región Metropolitana"
49,Samsung A72 ,7490,24-11-2022,18:27:44,"Conchalí, Región Metropolitana"
49,Samsung note 9 4g LTE,835000,24-11-2022,17:48:00,"Santiago, Región Metropolitana"
49,Samsung j6 + 32gb,100000,24-11-2022,17:16:00,"Las Condes, Región Metropolitana"
49,Permuto Samsung Galaxy A52s 5g,70000,24-11-2022,16:42:19,"Peñalolén, Región Metropolitana"
49,Samsung Galaxi S20 FE 128gb,200000,24-11-2022,15:40:42,"Lo Prado, Región Metropolitana"
49,Smartwatch Samsung Galaxy Watch,60000,24-11-2022,13:59:35,"Maipú, Región Metropolitana"
49,Lente trasero Samsung Galaxy S5 G900 + Kit Desarme,45000,24-11-2022,13:25:55,"Providencia, Región Metropolitana"
49,"Celular Samsung S22 Ultra 128gb, 5G",50000,24-11-2022,09:32:48,"Providencia, Región Metropolitana"
49,Samsung  S20 desarme,260000,24-11-2022,08:19:09,"Santiago, Región Metropolitana"
49,Samsung a13,430000,24-11-2022,04:56:04,"Huechuraba, Región Metropolitana"
49,Samsung A22 5G,40000,24-11-2022,04:55:55,"Maipú, Región Metropolitana"
49,Samsung a11,70000,23-11-2022,21:58:29,"Quinta Normal, Región Metropolitana"
49,Samsung A 12,0,23-11-2022,19:15:38,"La Cisterna, Región Metropolitana"
49,Samsung s10,0,23-11-2022,18:18:11,"Cerrillos, Región Metropolitana"
49,Samsung Galaxy J6,0,23-11-2022,17:42:02,"Puente Alto, Región Metropolitana"
49,Samsung zflip 3 con detalles,0,23-11-2022,10:29:27,"San Bernardo, Región Metropolitana"
49,Celular samsung A10s poco uso,0,22-11-2022,15:46:52,"Huechuraba, Región Metropolitana"
49,Samsung Galaxy Tab S6,0,22-11-2022,12:18:19,"Santiago, Región Metropolitana"
49,Samsung galaxy j7 funcionando,0,22-11-2022,01:04:03,"La Reina, Región Metropolitana"
49,Samsung Gear S3 Frontier,0,22-11-2022,00:12:43,"El Bosque, Región Metropolitana"
49,0,0,0,,0
49,0,0,0,,0
49,0,0,0,,0
