pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
11,Celular Samsung A14,100000,14-07-2023,02:03:44,"La Granja, Región Metropolitana"
11,Celular Samsung galaxy S22,300000,13-07-2023,21:04:18,"Ñuñoa, Región Metropolitana"
11,Samsung S21+ 5G,285000,13-07-2023,20:39:40,"Peñalolén, Región Metropolitana"
11,Samsung Galaxy J7 Pro,40000,13-07-2023,17:03:29,"La Florida, Región Metropolitana"
11,Samsung a04,65000,13-07-2023,14:29:40,"San Bernardo, Región Metropolitana"
11,Samsung Galaxy A32 (Con detalle),50000,13-07-2023,12:46:23,"Santiago, Región Metropolitana"
11,"Boton Home Samsung Galaxy S6, Sensor Touch Id, G92",14990,13-07-2023,12:18:35,"Providencia, Región Metropolitana"
11,Samsung galaxy A12,70000,13-07-2023,11:42:49,"Puente Alto, Región Metropolitana"
11,Samsung Galaxy S21 5G,300000,13-07-2023,11:32:42,"Macul, Región Metropolitana"
11,Samsung j7prime,40000,13-07-2023,10:16:16,"Puente Alto, Región Metropolitana"
11,Celular Samsung A04S 128GB,100000,13-07-2023,09:37:08,"Puente Alto, Región Metropolitana"
11,Samsung galaxy A72 256gb 8gb ram,200000,13-07-2023,04:09:55,"Ñuñoa, Región Metropolitana"
11,Carcasas para celular samsung neo,12000,12-07-2023,20:28:38,"Puente Alto, Región Metropolitana"
11,Samsung galaxy s22 ultra 256 gb,650000,12-07-2023,17:58:22,"Puente Alto, Región Metropolitana"
11,Tablet Samsung,20000,12-07-2023,16:57:32,"San Miguel, Región Metropolitana"
11,Correa para Samsung gear S2 original,2000,12-07-2023,12:42:24,"Peñalolén, Región Metropolitana"
11,Samsung a23 5g 128gb,110000,12-07-2023,05:54:26,"San Bernardo, Región Metropolitana"
11,Samsung Galaxy A53 5G,230000,12-07-2023,00:50:24,"Maipú, Región Metropolitana"
11,Samsung Galaxi S23 Ultra ,890000,11-07-2023,23:53:24,"Colina, Región Metropolitana"
11,Samsung A23 5G,90000,11-07-2023,20:39:04,"Puente Alto, Región Metropolitana"
11,Samsung S23 Ultra Green 512GB,1000000,11-07-2023,19:48:19,"Estación Central, Región Metropolitana"
11,Audifonos Samsung AKG Tipo C Originales Con cable,7990,11-07-2023,16:38:55,"Maipú, Región Metropolitana"
11,Samsung Galaxy Watch 5 40mm LTE - 1 mes de uso,239000,11-07-2023,16:24:01,"Lo Barnechea, Región Metropolitana"
11,Celular samsung a10s,60000,11-07-2023,14:28:26,"El Bosque, Región Metropolitana"
11,Samsung Galaxy warch 3,100000,11-07-2023,13:50:36,"Maipú, Región Metropolitana"
11,Flex De Carga Samsung Galaxy A50,7900,11-07-2023,12:04:44,"Providencia, Región Metropolitana"
11,Samsung Galaxy Z Flip 3,300000,11-07-2023,11:32:23,"Quilicura, Región Metropolitana"
11,Celular Samsung,165000,11-07-2023,08:31:43,"Peñalolén, Región Metropolitana"
11,Samsung A54,220000,11-07-2023,07:37:02,"Calera de Tango, Región Metropolitana"
11,Samsung galaxy watch 5 reloj,160000,10-07-2023,23:30:18,"Ñuñoa, Región Metropolitana"
11,Smartwatch Samsung active 2,60000,10-07-2023,20:08:02,"Puente Alto, Región Metropolitana"
11,Samsung A50,65000,10-07-2023,18:16:01,"Colina, Región Metropolitana"
11,Smartphone Galaxy a14 5g Samsung ,120000,10-07-2023,16:37:50,"Pudahuel, Región Metropolitana"
11,Samsung Galaxy S10+ 128gb,190000,10-07-2023,15:24:05,"Providencia, Región Metropolitana"
11,Samsung Galaxy A54 ,260000,10-07-2023,07:09:05,"Pudahuel, Región Metropolitana"
11,Samsung S23 256gb,400000,10-07-2023,01:56:02,"La Pintana, Región Metropolitana"
11,Samsung a31,80000,09-07-2023,21:02:05,"San Ramón, Región Metropolitana"
11,Samsung s9,60000,09-07-2023,21:01:10,"Quilicura, Región Metropolitana"
11,Samsung s10,130000,09-07-2023,18:31:05,"Providencia, Región Metropolitana"
11,Samsung S21 fe,250000,09-07-2023,18:17:08,"Las Condes, Región Metropolitana"
11,Reloj Samsung Watch 4,100000,09-07-2023,16:54:52,"Santiago, Región Metropolitana"
11,Samsung s22 256,450000,09-07-2023,14:13:51,"La Cisterna, Región Metropolitana"
11,Samsun a20s,65000,09-07-2023,13:56:40,"Macul, Región Metropolitana"
11,Samsung Gallaxy S21 128gb Phantom Silver,290000,09-07-2023,09:33:01,"Las Condes, Región Metropolitana"
11,Samsung a73 5G,90000,09-07-2023,01:40:40,"La Pintana, Región Metropolitana"
11,Smartphone Samsung Galaxy S8 Alta gama,270000,08-07-2023,19:24:49,"Maipú, Región Metropolitana"
11,Samsung Galaxy S21 5G,0,08-07-2023,17:52:31,"Lampa, Región Metropolitana"
11,0,0,0,,0
11,0,0,0,,0
11,0,0,0,,0
