pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
50,Samsung Galaxy Win GT-I8550L,40000,21-11-2022,22:40:33,"Santiago, Región Metropolitana"
50,Samsung galaxy watch 4,100000,21-11-2022,20:56:18,"Santiago, Región Metropolitana"
50,Samsung s20 fan edition 128 gb dual sim,119900,21-11-2022,18:50:03,"Santiago, Región Metropolitana"
50,Samsung s10 litr 128 gb dual sim impecable,129900,21-11-2022,18:40:07,"Santiago, Región Metropolitana"
50,Cable de datos USB Samsung Tipo C a Tipo C,4490,21-11-2022,17:59:33,"Santiago, Región Metropolitana"
50,"Samsung s10e 128 gigas dual sim , detalle esquina",119900,21-11-2022,17:14:31,"Santiago, Región Metropolitana"
50,Samsung galaxy note 9 con spen bluetooth,179900,21-11-2022,16:46:23,"Santiago, Región Metropolitana"
50, celular Samsung galaxy s22 5g,350000,21-11-2022,15:24:18,"Padre Hurtado, Región Metropolitana"
50,Samsung Galaxy A50 con caja y cargador,85000,21-11-2022,00:38:12,"Providencia, Región Metropolitana"
50,Celular Samsung AS 52s 5G,170000,20-11-2022,22:28:11,"La Cisterna, Región Metropolitana"
50,Samsung Galaxy A32 128gb,140000,20-11-2022,20:19:50,"Santiago, Región Metropolitana"
50,Celular Samsung A02S ,60000,20-11-2022,16:26:34,"Cerro Navia, Región Metropolitana"
50,Samsung Galaxy S21 Ultra,500000,20-11-2022,11:23:27,"Ñuñoa, Región Metropolitana"
50, celular Samsung galaxy A23 5G 128gb,200000,19-11-2022,17:29:43,"San Bernardo, Región Metropolitana"
50,Samsung A20s,60000,19-11-2022,17:18:40,"San Bernardo, Región Metropolitana"
50,Celular A52s 5G samsung,140000,19-11-2022,17:17:59,"Santiago, Región Metropolitana"
50,Celular Samsung A52,120000,19-11-2022,15:25:39,"El Bosque, Región Metropolitana"
50,Lente trasero Samsung Galaxy S4 I9500+ instalación,14990,19-11-2022,14:49:59,"Providencia, Región Metropolitana"
50,Samsung Galaxy A21s,110000,19-11-2022,14:48:02,"Providencia, Región Metropolitana"
50,Lente Trasera Samsung Galaxy Note 8 + instalación,14990,19-11-2022,13:51:12,"Providencia, Región Metropolitana"
50,Samsung galaxy s21 de 8Gb totalmente nuevo,560000,19-11-2022,13:10:56,"Estación Central, Región Metropolitana"
50,Celular samsung S10 plus POCO USO. IMPECABLE,200000,19-11-2022,11:59:34,"Santiago, Región Metropolitana"
50,Samsung a51 dual sim,290000,19-11-2022,11:51:29,"Santiago, Región Metropolitana"
50,Celular Samsung Galaxy A03 negro 128gb,130000,18-11-2022,22:29:17,"La Granja, Región Metropolitana"
50,Samsung Galaxy S20 8RAM 128 ROM,250000,18-11-2022,10:20:02,"El Bosque, Región Metropolitana"
50,Samsung Galaxy A31 Por no uso,100000,17-11-2022,22:51:43,"Pedro Aguirre Cerda, Región Metropolitana"
50,Samsung galaxy a22 4g,25000,17-11-2022,18:06:11,"Pedro Aguirre Cerda, Región Metropolitana"
50,Glass samsung,75000,17-11-2022,16:55:47,"Santiago, Región Metropolitana"
50,Samsung galaxy a30s  64gb,15000,17-11-2022,15:05:20,"Santiago, Región Metropolitana"
50,Samsung s21 5g inmaculado ,150000,17-11-2022,10:37:45,"Ñuñoa, Región Metropolitana"
50,Samsung Galaxy J8 Dual SIM,130000,17-11-2022,04:27:45,"Ñuñoa, Región Metropolitana"
50,Samsung s10 Lite,50000,17-11-2022,01:49:29,"Santiago, Región Metropolitana"
50,Smart Watch Smsung 4,240000,16-11-2022,21:13:18,"Peñaflor, Región Metropolitana"
50,Samsung a21s,430000,16-11-2022,18:56:16,"Santiago, Región Metropolitana"
50,Samsung s20+ 128 gb,100000,16-11-2022,18:30:46,"San Bernardo, Región Metropolitana"
50,Perfecto samsung s20 ultra,170000,16-11-2022,17:29:27,"Santiago, Región Metropolitana"
50,Samsung galaxy a51,300000,16-11-2022,17:07:32,"El Bosque, Región Metropolitana"
50,Tablet Samsung galaxy s6 lite con lapiz y funda,550000,16-11-2022,16:56:17,"Recoleta, Región Metropolitana"
50,Samsung Galaxy S20FE,300000,16-11-2022,16:47:46,"Santiago, Región Metropolitana"
50,Samsung galaxy A13,45000,16-11-2022,13:45:52,"La Florida, Región Metropolitana"
50,Samsung Galaxy S21 Ultra,600000,16-11-2022,13:07:08,"Las Condes, Región Metropolitana"
50,Samsung galaxy watch 5 pro,35000,16-11-2022,00:08:38,"Huechuraba, Región Metropolitana"
50,Gamepag samsung,0,15-11-2022,22:44:34,"Santiago, Región Metropolitana"
50,Samsung S22,0,15-11-2022,22:10:35,"Providencia, Región Metropolitana"
50,Samsung Galaxy A51,0,15-11-2022,18:56:00,"Pudahuel, Región Metropolitana"
50,Samsung s20fe,0,15-11-2022,18:41:34,"Vitacura, Región Metropolitana"
50,Celular Samsung,0,15-11-2022,18:27:38,"Pudahuel, Región Metropolitana"
50,0,0,0,,0
50,0,0,0,,0
50,0,0,0,,0
