pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
8,Samsung A10s ,80000,27-07-2023,18:36:49,"Santiago, Región Metropolitana"
8,Cargador Reloj Inteligent Para Samsung GalaxyFit-e,9900,27-07-2023,17:43:34,"Ñuñoa, Región Metropolitana"
8,Samsung S21,270000,27-07-2023,16:25:17,"Santiago, Región Metropolitana"
8,Samsung S21,270000,27-07-2023,16:10:10,"Santiago, Región Metropolitana"
8,Samsung Galaxy A23,120000,27-07-2023,16:09:14,"Santiago, Región Metropolitana"
8, samsung a52s 5g,180000,27-07-2023,14:48:52,"San Bernardo, Región Metropolitana"
8,Samsung Galaxy A22 white,150000,27-07-2023,11:54:08,"Santiago, Región Metropolitana"
8,Samsung Galaxy A04 4GB,160000,27-07-2023,10:40:46,"Santiago, Región Metropolitana"
8,Correa Nylon Para Smartwatch Samsung Watch Active,8900,27-07-2023,08:51:30,"Ñuñoa, Región Metropolitana"
8,Correa De Silicona De Broche Para Samsung 42mm-20m,6990,27-07-2023,08:31:00,"Ñuñoa, Región Metropolitana"
8,Correa Samsung Galaxywatch 42mm / Active 20mm,6990,27-07-2023,08:25:17,"Ñuñoa, Región Metropolitana"
8,Correa Nylon Elastica Para Samsung Huawei 20mm,8000,27-07-2023,08:14:37,"Ñuñoa, Región Metropolitana"
8,Celular Samsung A03 nuevo,85000,27-07-2023,05:54:21,"Maipú, Región Metropolitana"
8,Samsung Galaxy A03s,55000,26-07-2023,22:05:42,"La Florida, Región Metropolitana"
8,"Samsung J7 prime 2 usado, excelente estado",30000,26-07-2023,16:51:25,"Independencia, Región Metropolitana"
8,Celular samsug galaxy 5g casi nuevo,100,26-07-2023,16:16:01,"Cerro Navia, Región Metropolitana"
8,Smart Wach Samsung Gear Sport (627F),50000,26-07-2023,15:29:40,"Santiago, Región Metropolitana"
8,Tablet samsug galaxy s7 fe,420000,26-07-2023,15:08:01,"Peñalolén, Región Metropolitana"
8,Samsung galaxy a72/ 5g liberado,230000,26-07-2023,13:12:46,"Santiago, Región Metropolitana"
8,Pantalla samsung a80 calidad oled,94900,26-07-2023,12:08:42,"Macul, Región Metropolitana"
8,Pantalla Samsung A32 Calidad Oled Con Marco,93900,26-07-2023,12:08:39,"Macul, Región Metropolitana"
8,Pantalla de Samsung A51,65000,26-07-2023,11:08:07,"Macul, Región Metropolitana"
8,Pantalla samsung s9 plus calidad oled,210000,26-07-2023,11:04:31,"Macul, Región Metropolitana"
8,Tablet A samsung,95000,26-07-2023,09:18:17,"Quilicura, Región Metropolitana"
8,Honor magic 5 lite más Samsung Galaxy Buds 2,250000,25-07-2023,16:40:45,"La Florida, Región Metropolitana"
8,Correa De Silicona Hebilla Magnética Para Samsung,8900,25-07-2023,16:10:54,"Ñuñoa, Región Metropolitana"
8,Celular Samsung A31,100000,25-07-2023,14:36:48,"Ñuñoa, Región Metropolitana"
8,Samsung S20 fe,250000,25-07-2023,12:47:12,"Quinta Normal, Región Metropolitana"
8,Puerto de Carga de Samsung A20,5900,25-07-2023,11:15:13,"Macul, Región Metropolitana"
8,Batería Samsung Note 8,9900,25-07-2023,11:04:35,"Macul, Región Metropolitana"
8,Correa De Silicona Para Reloj Samsung Gear S2 R720,7800,25-07-2023,10:32:16,"Ñuñoa, Región Metropolitana"
8,Samsung A14,100000,24-07-2023,21:52:42,"Puente Alto, Región Metropolitana"
8,Samsung s20 note ultra 250g reacondicionado,350,24-07-2023,20:32:02,"Santiago, Región Metropolitana"
8,Samsung s20 FE 128gb(Con detalle),150000,24-07-2023,20:04:12,"Pudahuel, Región Metropolitana"
8,SAMSUNG a23 5G Negro Nuevo Sellado,170000,24-07-2023,19:50:40,"Ñuñoa, Región Metropolitana"
8,Samsung s21 fe 5g,300000,24-07-2023,19:07:24,"Santiago, Región Metropolitana"
8,Correa Diseños Para Samsung Galaxy Watch4 Active 1,7500,24-07-2023,18:54:28,"Ñuñoa, Región Metropolitana"
8,Samsung A50,120000,24-07-2023,18:07:27,"Conchalí, Región Metropolitana"
8,Vendo celular Samsung S9,100000,24-07-2023,17:41:20,"Santiago, Región Metropolitana"
8,Samsung galaxy s20,250000,24-07-2023,15:41:45,"Providencia, Región Metropolitana"
8,Samsung S22 Ultra 512Gb 12 Ram,780000,24-07-2023,14:06:55,"Buin, Región Metropolitana"
8,Samsung Galaxy S22 ultra 512GB Dual Sim,780000,24-07-2023,14:03:35,"Buin, Región Metropolitana"
8,Samsung A8 Dual sim impecable,70000,24-07-2023,12:37:07,"La Florida, Región Metropolitana"
8,Samsung Watch4 40mm,85000,24-07-2023,12:36:31,"Las Condes, Región Metropolitana"
8,Flex main samsung a70,8900,24-07-2023,11:39:20,"Macul, Región Metropolitana"
8,Samsung A51 128GB 4Ram,75000,24-07-2023,03:16:45,"Buin, Región Metropolitana"
8,Tablet samsung,80000,23-07-2023,21:30:17,"Recoleta, Región Metropolitana"
8,0,0,0,,0
8,0,0,0,,0
8,0,0,0,,0
