pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
70,Samsung Galaxy S22 Ultra 5G,850000,06-08-2022,10:48:54,"Pudahuel, Región Metropolitana"
70,Samsung A30,60000,05-08-2022,19:18:11,"La Pintana, Región Metropolitana"
70,Samsung Galaxy S6 Edge 32 GB,65000,05-08-2022,17:39:01,"La Reina, Región Metropolitana"
70,Samsung Galaxi A30,110000,05-08-2022,11:37:07,"Quilicura, Región Metropolitana"
70,Smart watch samsung,20000,05-08-2022,10:36:30,"Maipú, Región Metropolitana"
70,Samsung Galaxy J8,170000,05-08-2022,10:06:05,"Santiago, Región Metropolitana"
70,Samsung S10 plus,10000,04-08-2022,15:20:25,"Maipú, Región Metropolitana"
70,Pulsera SmartWhatch Samsung Huawei,540000,04-08-2022,06:00:16,"Vitacura, Región Metropolitana"
70,Samsung Galaxy S21 Ultra 5g 128 Gb Phantom Black 1,30000,03-08-2022,14:04:55,"Vitacura, Región Metropolitana"
70,Samsuns A12,12000,03-08-2022,11:31:57,"Recoleta, Región Metropolitana"
70,Caja Samsung Galaxy S7,45000,03-08-2022,11:20:00,"Santiago, Región Metropolitana"
70,Samsung Galaxy S7,70000,03-08-2022,11:15:21,"Santiago, Región Metropolitana"
70,Celular Samsung a12 duo,19990,02-08-2022,22:25:46,"El Bosque, Región Metropolitana"
70,Carcasa Nillkin Samsung Z Flip 3,19990,02-08-2022,20:37:03,"Las Condes, Región Metropolitana"
70,Carcasa Flip Cover Samsung S22/S22 Plus/S22 Ultra,160000,02-08-2022,20:36:42,"Las Condes, Región Metropolitana"
70,Galaxy Samsung A32 128GB Negro,399990,02-08-2022,20:25:49,"Las Condes, Región Metropolitana"
70,Samsung galaxy note 20 ultra,140000,02-08-2022,19:59:36,"La Cisterna, Región Metropolitana"
70,Sansung A22 128gb nuevo,180000,02-08-2022,19:53:49,"Huechuraba, Región Metropolitana"
70,Samsung Galaxy A30 de 32GB,245000,02-08-2022,15:39:02,"Maipú, Región Metropolitana"
70,"Samsung Galaxy Note 9, 128 GB",70000,02-08-2022,12:34:51,"Lo Barnechea, Región Metropolitana"
70,Cambio de pantalla samsung s10+ / s10 plus,25000,02-08-2022,12:15:46,"Providencia, Región Metropolitana"
70,Celular Samsung A30,3000,02-08-2022,10:28:10,"La Cisterna, Región Metropolitana"
70,Teléfono Samsung J2 Prime,3000,02-08-2022,10:23:40,"La Florida, Región Metropolitana"
70,Cargador samsung tipo b color negro,3000,02-08-2022,01:42:32,"Maipú, Región Metropolitana"
70,Cargador Samsung Blanco Tipo B Con Adaptador Para,120000,02-08-2022,01:17:40,"Maipú, Región Metropolitana"
70,Cargador Samsung Tipo B Color Blanco,107990,02-08-2022,01:06:10,"Maipú, Región Metropolitana"
70,Samsung Galaxy Watch 4 40mm,104990,01-08-2022,18:40:51,"La Granja, Región Metropolitana"
70,Pantalla A72 Compatible con Samsung A72 C/O C/M,89900,01-08-2022,17:16:24,"Santiago, Región Metropolitana"
70,Pantalla A52 Compatible con Samsung A52 C/O C/M,230000,01-08-2022,17:14:19,"Santiago, Región Metropolitana"
70,Samsung galaxy note 8 barato detalle,3990,01-08-2022,16:28:10,"Santiago, Región Metropolitana"
70,Cambio de pantalla samsung s10,65000,01-08-2022,13:19:23,"Providencia, Región Metropolitana"
70,Cable Carga Rápida Celular 3 en 1 Android Samsung,5490,01-08-2022,11:47:28,"Maipú, Región Metropolitana"
70,Samsung A10,160000,01-08-2022,11:29:09,"Santiago, Región Metropolitana"
70,Cargador Compatible Con Samsung Tipo C - S10,145000,01-08-2022,10:15:01,"Santiago, Región Metropolitana"
70,Samsung M52 5g,75000,01-08-2022,08:31:52,"Pudahuel, Región Metropolitana"
70,Samsung a52,80000,01-08-2022,08:30:59,"Pudahuel, Región Metropolitana"
70,Samsung Galaxy A30,50000,31-07-2022,20:10:56,"Puente Alto, Región Metropolitana"
70,Reloj Samsung galaxi watch active,50000,31-07-2022,14:53:35,"Santiago, Región Metropolitana"
70,Reloj Samsung Galaxy fit Rojo,55000,31-07-2022,10:19:44,"Providencia, Región Metropolitana"
70,Celular Samsung J8 (Conversable),110000,31-07-2022,00:59:18,"Maipú, Región Metropolitana"
70,Celular Samsung galaxy a 11,450000,30-07-2022,23:32:18,"El Bosque, Región Metropolitana"
70,Reloj digital Samsung fit2,330000,30-07-2022,23:13:58,"San Miguel, Región Metropolitana"
70,Samsung A32 128GB Color Negro,130000,30-07-2022,22:00:01,"Las Condes, Región Metropolitana"
70,Samsung s21 5g,120000,30-07-2022,15:32:56,"Padre Hurtado, Región Metropolitana"
70,Samsung galaxy z flyp,0,30-07-2022,15:32:31,"La Florida, Región Metropolitana"
70,Samsung galaxi A12 negociable ,0,30-07-2022,15:09:12,"Maipú, Región Metropolitana"
70,Sammsung Galaxi A31,0,30-07-2022,15:05:35,"Isla de Maipo, Región Metropolitana"
70,0,0,0,,0
70,0,0,0,,0
70,0,0,0,,0
