pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
39,Tarjeta microSD 256GB samsung EVO Plus,28000,26-01-2023,12:45:59,"San Joaquín, Región Metropolitana"
39,Samsung Galaxy A03 seminuevo,60000,25-01-2023,21:30:54,"Independencia, Región Metropolitana"
39,Samsung galaxy A03,60000,25-01-2023,20:54:33,"Padre Hurtado, Región Metropolitana"
39,Samsung Galaxy Z Fold 3 256 gb Casi Nuevo,880000,25-01-2023,17:12:07,"Conchalí, Región Metropolitana"
39,Samsung S10 plus 128 GB.,310000,25-01-2023,17:02:12,"Conchalí, Región Metropolitana"
39,  Samsung Galaxy s8 ,70000,25-01-2023,11:05:06,"La Florida, Región Metropolitana"
39,Celular Samsung J6+,50000,25-01-2023,10:21:58,"Maipú, Región Metropolitana"
39,Samsung S22 Nuevo Sellado,480000,25-01-2023,10:16:08,"Maipú, Región Metropolitana"
39,Celular samsung galaxy A12,110000,25-01-2023,03:58:40,"Quilicura, Región Metropolitana"
39,Samsung z flip 4,750000,24-01-2023,23:14:31,"Peñalolén, Región Metropolitana"
39,Samsung galaxy tab s7 plus como nueva,850000,24-01-2023,22:38:40,"Las Condes, Región Metropolitana"
39,Celular Samsung Note 20 ,350000,24-01-2023,21:28:25,"San Miguel, Región Metropolitana"
39,Samsung A73,320000,24-01-2023,20:25:10,"Conchalí, Región Metropolitana"
39,Samnsung s20 en buenas condiciones,250000,24-01-2023,18:50:00,"La Cisterna, Región Metropolitana"
39,Samsung S22+ Sellado,470000,24-01-2023,17:52:06,"Puente Alto, Región Metropolitana"
39,Samsung S21 Ultra 5G - Usado,500000,24-01-2023,16:09:39,"Vitacura, Región Metropolitana"
39,Samsung a03,120000,24-01-2023,14:26:12,"Santiago, Región Metropolitana"
39,Celular para repuesto Samsung a10s,5000,24-01-2023,14:07:32,"San Bernardo, Región Metropolitana"
39,Samsung Galaxy A10s,50000,23-01-2023,22:34:17,"Puente Alto, Región Metropolitana"
39,Celular sansung galaxy A22 nuevo en caja sellsdo,140000,23-01-2023,22:06:25,"Maipú, Región Metropolitana"
39,Samsung A31 doble sim,75000,23-01-2023,20:19:47,"Recoleta, Región Metropolitana"
39,Samsung galaxy s20 plus 128gb,100000,23-01-2023,19:54:50,"Santiago, Región Metropolitana"
39,Samsung galaxy XCover 5,70000,23-01-2023,18:18:08,"Conchalí, Región Metropolitana"
39,Samsung S22,650000,23-01-2023,16:10:56,"Puente Alto, Región Metropolitana"
39,Samsung Z Flip 3 pantalla mala,60000,23-01-2023,13:18:26,"La Florida, Región Metropolitana"
39,Samsung S9,110000,23-01-2023,02:24:51,"La Florida, Región Metropolitana"
39,Celular Samsung,55000,23-01-2023,00:32:13,"Recoleta, Región Metropolitana"
39,Smartphone Samsung Galaxy A30 Negro-Usado,114000,22-01-2023,21:55:52,"Maipú, Región Metropolitana"
39,Samsung a20 64gbpara repuestos,25000,22-01-2023,17:24:00,"Buin, Región Metropolitana"
39,Samsung A04s 128GB 4GB RAM nuevo sellado,100000,22-01-2023,15:26:21,"Puente Alto, Región Metropolitana"
39,Samsung A03 128GB nuevo sellado,85000,22-01-2023,15:19:28,"Puente Alto, Región Metropolitana"
39,Samsung A03 128Gb Negro,100000,22-01-2023,14:50:31,"Las Condes, Región Metropolitana"
39,"SAMSUNG Galaxy A22 5G 128GB 6.6""",100000,22-01-2023,14:37:43,"Las Condes, Región Metropolitana"
39,Samsung a50,90000,22-01-2023,11:38:27,"Maipú, Región Metropolitana"
39,Samsung s22 ultra ,180000,22-01-2023,10:05:16,"La Florida, Región Metropolitana"
39,Samsung Galaxy A21s,70000,21-01-2023,23:37:35,"Peñalolén, Región Metropolitana"
39,Smartwatch 3 Samsung,65000,21-01-2023,23:08:53,"La Reina, Región Metropolitana"
39,Samsung a535g sellad,269990,21-01-2023,21:56:16,"Independencia, Región Metropolitana"
39,Samsung a335g sellado ,249990,21-01-2023,21:55:22,"Independencia, Región Metropolitana"
39,Samsung a23.5g,199990,21-01-2023,21:54:37,"Independencia, Región Metropolitana"
39,Samsung A32 5G,120000,21-01-2023,21:17:51,"Santiago, Región Metropolitana"
39,Reloj galaxy watch samsung poco uso,115000,21-01-2023,20:46:45,"Las Condes, Región Metropolitana"
39,Samsung A32,50000,21-01-2023,19:27:46,"Estación Central, Región Metropolitana"
39,Samsung A20s duo de 64 gb rojo,70000,21-01-2023,14:47:15,"La Florida, Región Metropolitana"
39,Samsung galaxy A31,100000,21-01-2023,10:13:29,"Las Condes, Región Metropolitana"
39,Samsung A21S EN EXCELENTE ESTADO,20000,21-01-2023,08:45:56,"Quilicura, Región Metropolitana"
39,Tapas originales samsung S21 y note 20 ultra,0,20-01-2023,23:30:01,"La Florida, Región Metropolitana"
39,0,0,0,,0
39,0,0,0,,0
39,0,0,0,,0
