pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
34,Samsung Galaxy A32 negro 3 semanas de uso,100000,23-02-2023,08:08:53,"Cerrillos, Región Metropolitana"
34,Samsung S20 fe,160000,22-02-2023,23:56:42,"Quinta Normal, Región Metropolitana"
34,Celular Samsung a22 5g Dual sim ,8000,22-02-2023,21:51:44,"La Cisterna, Región Metropolitana"
34,Carcasa Para Samsun6 A32 4G 1 Pack = 10 Piezas,800000,22-02-2023,21:10:42,"Santiago, Región Metropolitana"
34,Samsung Galaxy s22 Ultra 256gb,10000,22-02-2023,19:52:02,"La Florida, Región Metropolitana"
34,Memoria Micro SAMSUNG,450000,22-02-2023,18:41:35,"San Miguel, Región Metropolitana"
34,Samsung s22+,220000,22-02-2023,18:32:01,"Renca, Región Metropolitana"
34,Samsung a23 5g,50000,22-02-2023,17:00:40,"Las Condes, Región Metropolitana"
34,Samsung A51,6990,22-02-2023,15:53:18,"La Pintana, Región Metropolitana"
34,Flex de carga para Samsung Galaxy S8,400000,22-02-2023,13:38:34,"Recoleta, Región Metropolitana"
34,Samsung Note 20 ultra,15000,22-02-2023,09:58:54,"Las Condes, Región Metropolitana"
34,Tablet Samsung 7 pulg usado buen estado+carcazrojo,130000,22-02-2023,08:39:59,"Providencia, Región Metropolitana"
34,Samsung A04 En Perfecto Estado,490000,22-02-2023,02:27:28,"San Miguel, Región Metropolitana"
34,Samsung Galaxy S22,120,21-02-2023,23:49:58,"El Bosque, Región Metropolitana"
34,Celular samsung A32 128 gigas,75000,21-02-2023,20:49:21,"San Bernardo, Región Metropolitana"
34,Celular Samaung A10s,90000,21-02-2023,17:20:43,"Puente Alto, Región Metropolitana"
34,Samsung Galaxy a 22 5g,110000,21-02-2023,17:13:28,"Pedro Aguirre Cerda, Región Metropolitana"
34, Samsung A04S 128 GB,45000,21-02-2023,16:57:03,"Maipú, Región Metropolitana"
34,Smartphone Samsung,20000,21-02-2023,15:26:53,"Quinta Normal, Región Metropolitana"
34,Samsung Galaxy Grand Neo Plus,35000,20-02-2023,23:44:16,"San Miguel, Región Metropolitana"
34,Samsung Galaxy A02,120000,20-02-2023,21:40:04,"Las Condes, Región Metropolitana"
34,Reloj Samsung sumergible,200000,20-02-2023,21:14:51,"Providencia, Región Metropolitana"
34,Samsung S21 5g. Sin detalles,250000,20-02-2023,19:28:33,"Santiago, Región Metropolitana"
34,Samsung A 53 5G,50000,20-02-2023,18:37:10,"San Miguel, Región Metropolitana"
34,Samsung Galaxy j7 pro,240000,20-02-2023,18:09:16,"Maipú, Región Metropolitana"
34,Samsung Galaxy Watch 5 44mm,250000,20-02-2023,14:29:21,"Recoleta, Región Metropolitana"
34,Ceular samsung galaxy s20 rosado,260000,20-02-2023,13:18:53,"Las Condes, Región Metropolitana"
34,Celular Samsung S20 FE 128gb,40000,19-02-2023,22:49:33,"Macul, Región Metropolitana"
34,Samsung Galaxy A10 negro,35,19-02-2023,17:38:29,"Lo Barnechea, Región Metropolitana"
34,Samsung A01,800000,19-02-2023,15:28:37,"Santiago, Región Metropolitana"
34,Samsung Galaxy Tab S8 plus,80000,19-02-2023,08:07:52,"La Cisterna, Región Metropolitana"
34,Samsung a20S,250000,18-02-2023,21:52:33,"San Joaquín, Región Metropolitana"
34,Samsung s21fe 5g,80000,18-02-2023,20:12:51,"Maipú, Región Metropolitana"
34,Celular Samsung A04,43900,18-02-2023,16:37:22,"Pedro Aguirre Cerda, Región Metropolitana"
34,Pantalla Samsung Galaxy A50,7900,18-02-2023,12:02:04,"Providencia, Región Metropolitana"
34,Flex De Carga Samsung Galaxy A50,13900,18-02-2023,12:00:59,"Providencia, Región Metropolitana"
34,Bateria Samsung Galaxy A20 A30 A30s A50 A50s,65000,18-02-2023,11:57:18,"Providencia, Región Metropolitana"
34,Samsung A12 impecable,120000,18-02-2023,07:22:46,"Recoleta, Región Metropolitana"
34,Samsung A04 ,350000,17-02-2023,21:22:01,"Cerro Navia, Región Metropolitana"
34,Samsung galaxia s21 fe 5 gb,550000,17-02-2023,19:12:48,"Macul, Región Metropolitana"
34,Samsung galaxy s22 256 gb nuevos y sellados,1100000,17-02-2023,18:50:41,"San Miguel, Región Metropolitana"
34,Samsung galaxy z fold 4 256 gb - 12 gb ram sellado,400000,17-02-2023,18:50:06,"San Miguel, Región Metropolitana"
34, samsung galaxy s21 nuevos sellados,110000,17-02-2023,18:44:43,"San Miguel, Región Metropolitana"
34,Samsung galaxy a21 s,850000,17-02-2023,17:27:39,"La Florida, Región Metropolitana"
34,Samsung Galaxy S22 Ultra 512gb Snap Dragon,100000,17-02-2023,16:00:09,"Lo Barnechea, Región Metropolitana"
34,Samsung A13,700000,17-02-2023,09:35:05,"Santiago, Región Metropolitana"
34,Samsung galaxy s22 ultra 128 gb,0,17-02-2023,04:57:42,"La Pintana, Región Metropolitana"
34,0,0,0,,0
34,0,0,0,,0
34,0,0,0,,0
