pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
56,Celular Samsung S20+ Sofware BTS,250000,20-10-2022,19:40:00,"San Ramón, Región Metropolitana"
56,Samsung galaxy tab S8,590000,20-10-2022,19:08:00,"San Miguel, Región Metropolitana"
56,Samsung S20 FE azul 128gb snapdragon,225000,20-10-2022,17:23:18,"Santiago, Región Metropolitana"
56,Celular samsung s22 rosado,550000,20-10-2022,16:56:17,"Peñalolén, Región Metropolitana"
56,Cristal Glass + Oca Para Samsung Galaxy A30s,8000,20-10-2022,16:28:58,"Macul, Región Metropolitana"
56, Cargador Samsung Galaxy Smart Watch S2/S3,19990,20-10-2022,14:56:00,"Maipú, Región Metropolitana"
56,Auricular Samsung Galaxy J7 Pro J730,5500,20-10-2022,14:08:09,"Providencia, Región Metropolitana"
56,Samsung Galaxy A11,59990,20-10-2022,13:33:11,"Providencia, Región Metropolitana"
56,Celular Samsung A20s,100000,20-10-2022,13:22:28,"Las Condes, Región Metropolitana"
56,Samsung Galaxy A 72,160000,20-10-2022,11:19:01,"San Miguel, Región Metropolitana"
56,Samsung Galaxy S10+ Verde Prisma,250000,20-10-2022,00:25:58,"Santiago, Región Metropolitana"
56,Samsung s21fe 5G,300000,19-10-2022,21:26:17,"San Bernardo, Región Metropolitana"
56,SAMSUNG S20 FE con caja y cargador. Esta seminuevo,205000,19-10-2022,21:14:36,"Independencia, Región Metropolitana"
56,Botón Home Samsung Galaxy Note 3,6500,19-10-2022,19:43:05,"Providencia, Región Metropolitana"
56,Samsung galaxy watch active 2,150000,19-10-2022,19:18:29,"Vitacura, Región Metropolitana"
56,Smartwatch samsung galaxy watch 42 mm Rose gold,100000,19-10-2022,18:31:46,"La Cisterna, Región Metropolitana"
56,Samsung z fold 3,700000,19-10-2022,13:04:36,"Puente Alto, Región Metropolitana"
56,Celular Samsung j8 usado,42000,19-10-2022,05:04:05,"Huechuraba, Región Metropolitana"
56,samsung a13 nuevo,150000,18-10-2022,23:34:12,"Santiago, Región Metropolitana"
56,Samsung A72,195000,18-10-2022,22:49:41,"San Joaquín, Región Metropolitana"
56,Samsung A52s 5g,70000,18-10-2022,18:57:33,"Pudahuel, Región Metropolitana"
56,Samsung A30S,170000,18-10-2022,18:21:32,"Las Condes, Región Metropolitana"
56,SAMSUNG S20 FE 128gb GRIS,80000,18-10-2022,17:33:07,"Pudahuel, Región Metropolitana"
56,Celular Samsung Galaxy A20 32 GB,420000,18-10-2022,16:31:14,"Puente Alto, Región Metropolitana"
56,Samsung note 20 ultra,500000,18-10-2022,14:57:31,"Estación Central, Región Metropolitana"
56,Samsung Galaxy Note 20 Plus,220000,18-10-2022,12:40:01,"San Joaquín, Región Metropolitana"
56,Celular Samsung A52s 5G 128 GB,150000,18-10-2022,11:28:19,"La Cisterna, Región Metropolitana"
56,"Celular Samsung a22, g5 128 gb con Mica nuevos",70000,18-10-2022,10:07:32,"San Bernardo, Región Metropolitana"
56,Samsung a51,70000,18-10-2022,00:16:22,"Ñuñoa, Región Metropolitana"
56,Samsung A11 ( SEMI NUEVO ),220000,17-10-2022,22:46:59,"Puente Alto, Región Metropolitana"
56,Samsung note 10,90000,17-10-2022,20:12:13,"El Bosque, Región Metropolitana"
56,Samsung a 51,560000,17-10-2022,19:24:01,"Pudahuel, Región Metropolitana"
56,Samsung galaxy s22 +,35000,17-10-2022,18:32:49,"San Bernardo, Región Metropolitana"
56,Samsung galaxy j7 prime2,95000,17-10-2022,18:16:01,"Quilicura, Región Metropolitana"
56,Samsung A13,90000,17-10-2022,17:15:18,"San Miguel, Región Metropolitana"
56, Samsung M12 ,80000,17-10-2022,15:03:13,"Puente Alto, Región Metropolitana"
56,Samsung A10s - usado,320000,17-10-2022,15:02:59,"Santiago, Región Metropolitana"
56,Samsung note 20,370000,17-10-2022,13:20:33,"La Florida, Región Metropolitana"
56,Celular samsug a20S y A30s,80000,17-10-2022,13:13:27,"La Florida, Región Metropolitana"
56,Samsung S21,140000,17-10-2022,12:44:11,"Padre Hurtado, Región Metropolitana"
56,Samsung galaxy A51,300000,17-10-2022,12:05:19,"Huechuraba, Región Metropolitana"
56,Samsung galaxy active 4 40mm Rosa,130000,17-10-2022,11:51:14,"San Bernardo, Región Metropolitana"
56,Samsung Galaxy S20 FE 5G NUEVO SELLADO,700000,17-10-2022,00:22:26,"Providencia, Región Metropolitana"
56,Samsung galaxy s10 128 gb,55000,17-10-2022,00:00:30,"Quinta Normal, Región Metropolitana"
56,Samsung galaxy S22 plus 128gb + Watch 4 44mm,100000,16-10-2022,18:14:46,"Providencia, Región Metropolitana"
56,Samsung Galaxy A30 exelente estado,0,16-10-2022,16:56:43,"Conchalí, Región Metropolitana"
56,Samsung galaxy A31 ,0,15-10-2022,19:40:00,"Puente Alto, Región Metropolitana"
56,0,0,0,,0
56,0,0,0,,0
56,0,0,0,,0
