pagina,titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
27,Samsung A13 5g ,120000,07-04-2023,13:32:14,"Las Condes, Región Metropolitana"
27,Samsung Galaxy Tab A 10 pulgadas,110000,07-04-2023,11:29:03,"Providencia, Región Metropolitana"
27,Celular Samsung Galaxy S20 FE,180000,07-04-2023,09:51:25,"Vitacura, Región Metropolitana"
27,Samsung Galaxy A04 64GB,90,06-04-2023,21:19:30,"Santiago, Región Metropolitana"
27,Samsung galaxy a20 32gb 3ram,40000,06-04-2023,17:57:24,"Maipú, Región Metropolitana"
27,Samsung A32 perfecto estado,120000,06-04-2023,17:48:01,"Peñaflor, Región Metropolitana"
27,"Smartwash samsung galaxy 4 con cargador, todo orig",64990,06-04-2023,14:03:00,"La Florida, Región Metropolitana"
27,Boton Volumen Y Bixby Samsung Galaxy S8 S8+ + Kit,10900,06-04-2023,13:11:05,"Macul, Región Metropolitana"
27,Lapiz Compatible Para Samsung Galaxy Note 5 Stylus,9900,06-04-2023,12:13:58,"Providencia, Región Metropolitana"
27,Repuestos Samsung SM-A015M/DS,25000,06-04-2023,11:38:55,"Independencia, Región Metropolitana"
27,Samsung galaxy A20,25000,05-04-2023,21:40:10,"Lo Prado, Región Metropolitana"
27,Samsung Galaxy J7 Prime,60000,05-04-2023,21:01:49,"Santiago, Región Metropolitana"
27,Samsung A73 SELLADO,370000,05-04-2023,20:50:03,"Pudahuel, Región Metropolitana"
27,Telefono a3 core samsumg,70000,05-04-2023,20:42:49,"El Bosque, Región Metropolitana"
27,Celular samnsung,125000,05-04-2023,20:05:43,"La Florida, Región Metropolitana"
27,Samsung S20 ultra GB,400000,05-04-2023,15:25:52,"Ñuñoa, Región Metropolitana"
27,Samsung S 20 FE,250000,05-04-2023,15:19:10,"San Bernardo, Región Metropolitana"
27,Samsung Watch active 2 (poco uso),80000,05-04-2023,14:33:07,"San Miguel, Región Metropolitana"
27,Permuto Samsung A32,75000,05-04-2023,14:24:03,"Colina, Región Metropolitana"
27,Cambio Cristal Glass Pantalla Samsung Galaxy S10,17900,05-04-2023,12:47:01,"Macul, Región Metropolitana"
27,Flex De Carga Samsung Galaxy S10 5g G977u,4900,05-04-2023,12:46:53,"Macul, Región Metropolitana"
27,Pin Puerto Jack Carga Samsung galaxy S10 S10e S10+,70000,05-04-2023,12:46:44,"Macul, Región Metropolitana"
27,Samsung Galaxy A 50 Blanco,550000,05-04-2023,01:54:32,"Cerro Navia, Región Metropolitana"
27,Samsung S22 oferta,250000,04-04-2023,20:03:20,"San Miguel, Región Metropolitana"
27,"Samsung Galaxy S20 128gb Usado, excelente estado",200000,04-04-2023,19:24:23,"Ñuñoa, Región Metropolitana"
27,Samsung A12,90000,04-04-2023,14:04:26,"Puente Alto, Región Metropolitana"
27,Samsung Watch 4 Classic 42mm,350000,03-04-2023,23:54:27,"Huechuraba, Región Metropolitana"
27,Samsung Galaxy S21 Ultra 5G 512gb ,115000,03-04-2023,22:13:11,"Puente Alto, Región Metropolitana"
27,Samsung galaxy a22 5g ,500000,03-04-2023,20:40:50,"Recoleta, Región Metropolitana"
27,Samsung s22 ultra 256gb blanco,50000,03-04-2023,20:30:18,"La Florida, Región Metropolitana"
27,Samsung Galaxy S8 Edge,120000,03-04-2023,20:14:43,"La Reina, Región Metropolitana"
27,Reloj Samsung galaxy watch 4 classic 52mm,700000,03-04-2023,19:05:31,"El Bosque, Región Metropolitana"
27,Samsung galaxy s23 ultra negro,110000,03-04-2023,14:12:47,"Providencia, Región Metropolitana"
27,Smartwatch samsung galaxy watch 4 classic lte,430000,03-04-2023,10:19:16,"Pudahuel, Región Metropolitana"
27,Samsung S21 FE 256 GB,350000,03-04-2023,06:47:33,"Huechuraba, Región Metropolitana"
27,Samsung A73 5G,50000,02-04-2023,20:47:59,"Maipú, Región Metropolitana"
27,Celular Samsung,210000,02-04-2023,20:34:09,"Macul, Región Metropolitana"
27,Samsung note 10 plus,120000,02-04-2023,20:33:19,"San Miguel, Región Metropolitana"
27,Celular Samsung A31 usado 128 GB,100000,02-04-2023,19:40:01,"Puente Alto, Región Metropolitana"
27,Samsung A23,980000,02-04-2023,18:48:31,"Quilicura, Región Metropolitana"
27,Celular Samsung Galaxy s23 ultra 256 GB ,90000,02-04-2023,13:40:54,"La Cisterna, Región Metropolitana"
27,Reloj smartwatch Samsung galaxy active ,55000,02-04-2023,13:14:58,"Puente Alto, Región Metropolitana"
27,Samsung galaxy a20s,1200000,02-04-2023,12:20:48,"Puente Alto, Región Metropolitana"
27,Samsung S23 Ultra,480000,02-04-2023,11:09:40,"Providencia, Región Metropolitana"
27,Samsung s21 ultra,70000,02-04-2023,00:12:17,"San Miguel, Región Metropolitana"
27,Samsung galaxy a03,80000,01-04-2023,20:26:39,"Santiago, Región Metropolitana"
27,Samsung tab a7,0,01-04-2023,18:01:23,"Recoleta, Región Metropolitana"
27,0,0,0,,0
27,0,0,0,,0
27,0,0,0,,0
